seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
5,1,0,1.5838,0,0,2740,2,1.0,0,0,0,0,4,0.1667,0.0,6,6,0.0,4,0.0,0.0,9,9,0.0
5,2,0,1.5843,3,1,852,2,1.0,0,0,0,0,4,0.0,0.0,6,6,0.0,4,0.0,0.0,9,9,0.0
5,3,0,1.581,3,1,170,2,1.0,0,0,0,0,4,0.0,0.0,6,6,0.0,4,0.0,0.0,9,9,0.0
5,4,0,1.583,4,0,55,2,1.0,0,0,0,0,4,0.0,0.0,6,6,0.0,4,0.0,0.0,9,9,0.0
5,5,0,1.5801,4,0,30,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0
5,6,0,1.5146,4,0,44,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0
5,7,0,1.5653,4,0,46,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0
5,8,0,1.5727,4,0,29,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0
5,9,0,1.5766,4,0,39,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0
5,10,0,1.4995,4,0,38,4,0.1667,0.0,6,6,0.0,5,0.0,0.0,5,5,0.0,5,0.0,0.0,7,7,0.0
5,11,0,1.5466,4,0,36,4,0.0,0.0,6,6,0.0,5,0.0,0.0,5,5,0.0,5,0.0,0.0,7,7,0.0
5,12,0,1.5091,4,0,35,4,0.0,0.0,6,6,0.0,5,0.0,0.0,5,5,0.0,5,0.0,0.0,7,7,0.0
5,13,0,1.5179,4,0,30,4,0.0,0.0,6,6,0.0,5,0.0,0.0,5,5,0.0,5,0.0,0.0,7,7,0.0
5,14,0,1.5502,4,0,28,4,0.0,0.0,6,6,0.0,5,0.2,0.0,5,5,0.0,5,0.0,0.0,7,7,0.0
5,15,0,1.3567,3,1,21,3,0.0,0.0,3,3,0.0,3,0.2,0.0,5,5,0.0,3,0.0,0,0,2,0
5,16,0,1.5579,3,1,26,3,0.0,0.0,3,3,0.0,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0
5,17,0,1.5789,1,1,41,3,0.0,0.0,3,3,0.0,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0
5,18,0,1.57,4,0,30,3,0.0,0.0,3,3,0.0,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0
5,19,0,1.5656,4,0,45,3,0.0,0.0,3,3,0.0,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0
5,20,0,1.5618,4,0,31,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
5,21,0,1.5697,4,0,26,4,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
5,22,0,1.5292,4,0,31,3,0.5,0,0,2,0,5,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0
5,23,0,1.5516,4,0,42,3,0.0,0.0,5,5,0.0,3,0.0,0.0,5,5,0.0,3,0.0,0.0,3,3,0.0
5,24,0,1.5609,0,1,38,3,0.0,0.0,3,3,0.0,4,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
5,25,0,1.5544,4,0,37,5,0.0,0.0,6,6,0.0,4,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
