seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
1,1,0,1.5841,0,0,2613,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,7,7,0.0
1,2,0,1.5824,0,1,815,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,7,7,0.0
1,3,0,1.5601,0,1,172,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,7,7,0.0
1,4,0,1.5247,4,1,55,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,7,7,0.0
1,5,0,1.581,4,1,38,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,4,0.0,0.0,5,5,0.0
1,6,0,1.5657,4,1,58,3,0.3333,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,4,0.0,0.0,5,5,0.0
1,7,0,1.5792,3,1,48,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,4,0.0,0.0,5,5,0.0
1,8,0,1.5578,4,0,71,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,4,0.0,0.0,5,5,0.0
1,9,0,1.4763,4,0,53,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,4,0.0,0.0,5,5,0.0
1,10,0,1.5525,4,0,41,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
1,11,0,1.5709,4,0,37,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
1,12,0,1.5099,4,0,46,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
1,13,0,1.5756,1,1,49,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
1,14,0,1.5296,3,1,40,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
1,15,1,1.5275,4,0,45,3,0.0,0.0,5,5,0.0,3,0.25,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
1,16,0,1.5729,4,0,57,3,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
1,17,0,1.5408,3,1,45,3,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
1,18,0,1.5154,4,0,40,3,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
1,19,0,1.5766,4,0,39,3,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0,3,0.25,0.0,4,4,0.0
1,20,0,1.5787,4,0,40,5,0.0,0.0,4,4,0.0,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0
1,21,0,1.5456,3,1,43,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
1,22,0,1.5557,3,1,33,4,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
1,23,0,1.5488,3,1,39,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
1,24,0,1.5605,4,0,36,2,1.0,0,0,0,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
1,25,0,1.579,3,1,27,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
