seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
7,1,0,1.5846,0,0,2644,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
7,2,0,1.5841,0,1,970,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
7,3,0,1.5768,0,1,207,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
7,4,0,1.5578,3,1,47,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
7,5,0,1.5677,1,1,27,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,6,0,1.5726,4,0,22,3,0.3333,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,7,0,1.5764,4,0,45,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,8,1,1.5469,1,1,56,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,9,0,1.5535,4,0,50,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,10,0,1.5707,3,1,41,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,11,0,1.5343,3,1,42,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,12,0,1.5161,4,0,25,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,13,0,1.5502,1,1,28,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,14,0,1.5821,4,1,39,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,15,0,1.5154,4,0,40,3,0.0,0,0,2,0,5,0.1667,0.0,6,6,0.0,3,0.0,0.0,7,7,0.0
7,16,0,1.5309,4,0,37,3,0.0,0,0,2,0,5,0.0,0.0,6,6,0.0,3,0.0,0.0,7,7,0.0
7,17,0,1.582,3,1,59,3,0.0,0,0,2,0,5,0.0,0.0,6,6,0.0,3,0.0,0.0,7,7,0.0
7,18,0,1.5743,4,0,54,3,0.0,0,0,2,0,5,0.0,0.0,6,6,0.0,3,0.0,0.0,7,7,0.0
7,19,0,1.561,4,0,27,3,0.0,0,0,2,0,5,0.1667,0.0,6,6,0.0,3,0.0,0.0,7,7,0.0
7,20,0,1.5476,4,0,55,4,0.0,0.0,6,6,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
7,21,0,1.4857,3,1,39,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
7,22,0,1.556,4,0,45,4,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
7,23,0,1.5613,4,0,32,4,0.0,0.0,7,7,0.0,2,1.0,0,0,0,0,3,0.0,0,0,2,0
7,24,0,1.546,4,0,37,4,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
7,25,0,1.5398,4,0,41,4,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0,4,0.0,0.0,8,8,0.0
