seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
6,1,0,1.5848,0,0,2647,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0,5,0.0,0.0,11,11,0.0
6,2,0,1.5839,0,0,1339,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0,5,0.0909,0.0,11,11,0.0
6,3,0,1.5827,0,1,360,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0,5,0.0,0.0,11,11,0.0
6,4,0,1.5694,0,1,109,3,0.5,0,0,2,0,3,0.0,0.0,4,4,0.0,5,0.0,0.0,11,11,0.0
6,5,0,1.576,4,0,55,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0,4,0.0,0.0,6,6,0.0
6,6,0,1.5029,4,0,49,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0,4,0.0,0.0,6,6,0.0
6,7,0,1.568,4,0,57,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0,4,0.0,0.0,6,6,0.0
6,8,0,1.5371,4,0,43,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0,4,0.1667,0.0,6,6,0.0
6,9,0,1.5598,4,0,46,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0,4,0.0,0.0,6,6,0.0
6,10,0,1.5279,4,0,53,3,0.0,0,0,1,0,3,0.0,0,0,1,0,2,1.0,0,0,0,0
6,11,0,1.549,4,0,50,3,0.0,0,0,1,0,3,0.0,0,0,1,0,2,1.0,0,0,0,0
6,12,0,1.5669,4,0,47,3,0.0,0,0,1,0,3,0.0,0,0,1,0,2,1.0,0,0,0,0
6,13,0,1.5657,3,1,58,3,0.0,0,0,1,0,3,0.0,0,0,1,0,2,1.0,0,0,0,0
6,14,1,1.5382,4,0,44,3,0.0,0,0,1,0,3,0.0,0,0,1,0,2,1.0,0,0,0,0
6,15,0,1.5709,4,0,37,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.0,0.0,7,7,0.0
6,16,0,1.531,4,0,23,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.0,0.0,7,7,0.0
6,17,0,1.569,4,0,25,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.1429,0.0,7,7,0.0
6,18,0,1.574,4,0,41,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.0,0.0,7,7,0.0
6,19,0,1.5292,4,0,31,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.0,0.0,7,7,0.0
6,20,0,1.5567,4,1,42,3,0.0,0.0,5,5,0.0,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0
6,21,0,1.5736,4,1,51,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
6,22,1,1.5625,1,1,43,2,1.0,0,0,0,0,2,1.0,0,0,0,0,2,1.0,0,0,0,0
6,23,0,1.5799,4,1,34,3,0.0,0.0,8,8,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
6,24,0,1.5841,4,0,41,2,1.0,0,0,0,0,4,0.0,0.0,5,5,0.0,3,0.0,0.0,5,5,0.0
6,25,0,1.5306,4,0,28,3,0.0,0.0,4,4,0.0,2,1.0,0,0,0,0,4,0.0,0.0,6,6,0.0
