seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
5,1,0,1.5837,0,0,2732,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
5,2,0,1.5804,0,1,702,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
5,3,0,1.5735,0,1,156,3,0.3333,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
5,4,0,1.549,4,0,50,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.3333,0.0,3,3,0.0
5,5,0,1.5387,4,0,34,4,0.0,0.0,4,4,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
5,6,0,1.4807,4,0,18,4,0.0,0.0,4,4,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
5,7,0,1.5452,1,1,42,4,0.0,0.0,4,4,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
5,8,0,1.5568,4,0,44,4,0.0,0.0,4,4,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
5,9,1,1.5387,1,1,39,4,0.0,0.0,4,4,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
5,10,0,1.5766,4,0,35,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
5,11,0,1.5794,1,1,32,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
5,12,0,1.5148,3,1,44,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
5,13,0,1.5346,4,0,33,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
5,14,0,1.5376,4,0,41,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
5,15,0,1.5495,4,0,41,2,1.0,0,0,0,0,3,0.0,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0
5,16,0,1.5382,4,0,32,2,1.0,0,0,0,0,3,0.0,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0
5,17,0,1.5559,4,0,29,2,1.0,0,0,0,0,3,0.0,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0
5,18,0,1.5734,4,0,33,2,1.0,0,0,0,0,3,0.0,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0
5,19,0,1.5828,4,0,45,2,1.0,0,0,0,0,3,0.0,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0
5,20,0,1.5546,4,0,36,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0,5,0.0,0.0,7,7,0.0
5,21,0,1.5541,1,1,44,4,0.0,0.0,3,3,0.0,3,0.3333,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
5,22,0,1.5715,1,1,36,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
5,23,0,1.5462,0,1,32,2,1.0,0,0,0,0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
5,24,0,1.5827,1,1,67,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,4,0.0,0.0,4,4,0.0
5,25,0,1.5809,1,1,50,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
