seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
10,1,0,1.5843,0,0,2737,3,0.0,0,0,2,0,3,0.0,0.0,8,8,0.0,4,0.0,0.0,3,3,0.0
10,2,0,1.5844,1,1,852,3,0.0,0,0,2,0,3,0.0,0.0,8,8,0.0,4,0.0,0.0,3,3,0.0
10,3,0,1.5809,3,1,212,3,0.0,0,0,2,0,3,0.0,0.0,8,8,0.0,4,0.3333,0.0,3,3,0.0
10,4,0,1.5576,3,1,73,3,0.0,0,0,2,0,3,0.0,0.0,8,8,0.0,4,0.0,0.0,3,3,0.0
10,5,0,1.5774,1,1,42,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
10,6,0,1.5561,3,1,43,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
10,7,0,1.5452,4,0,42,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
10,8,1,1.5774,4,0,48,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
10,9,0,1.5368,4,0,50,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0
10,10,0,1.5248,3,1,43,4,0.1,0.0,10,10,0.0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
10,11,1,1.5803,4,0,47,4,0.0,0.0,10,10,0.0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
10,12,0,1.519,4,0,35,4,0.0,0.0,10,10,0.0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
10,13,0,1.5787,4,0,40,4,0.0,0.0,10,10,0.0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
10,14,0,1.5669,4,0,49,4,0.0,0.0,10,10,0.0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
10,15,0,1.5794,4,0,32,4,0.0,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,16,0,1.5448,4,0,27,4,0.1111,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,17,0,1.5726,3,1,33,4,0.0,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,18,0,1.5755,4,0,25,4,0.0,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,19,1,1.5346,4,0,33,4,0.0,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,20,1,1.5766,4,0,47,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
10,21,0,1.5721,4,0,46,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,5,0.0,0.0,6,6,0.0
10,22,0,1.5807,4,0,37,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,5,0.0,0.0,6,6,0.0
10,23,0,1.5448,4,0,27,4,0.0,0.0,6,6,0.0,2,1.0,0,0,0,0,3,0.0,0.0,3,3,0.0
10,24,0,1.5557,4,0,33,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,25,0,1.5835,4,0,32,4,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
