seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
7,1,0,1.5844,0,0,2644,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.0,0.0,4,4,0.0
7,2,0,1.5828,0,1,768,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.0,0.0,4,4,0.0
7,3,0,1.5616,4,1,142,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.0,0.0,4,4,0.0
7,4,0,1.4891,4,1,40,2,1.0,0,0,0,0,3,0.0,0,0,2,0,4,0.0,0.0,4,4,0.0
7,5,0,1.5644,4,1,22,5,0.0769,0.0,13,13,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
7,6,0,1.5838,4,1,35,5,0.0,0.0,13,13,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
7,7,0,1.4496,4,1,33,5,0.0,0.0,13,13,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
7,8,0,1.5656,4,1,30,5,0.0,0.0,13,13,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
7,9,1,1.5534,1,1,37,5,0.0,0.0,13,13,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
7,10,0,1.5816,4,1,36,5,0.0,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
7,11,0,1.5514,3,1,29,5,0.0,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
7,12,1,1.5625,4,1,43,5,0.0,0.0,6,6,0.0,4,0.3333,0.0,3,3,0.0,3,0.0,0,0,1,0
7,13,0,1.5669,1,1,49,5,0.0,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
7,14,0,1.5496,3,1,50,5,0.1667,0.0,6,6,0.0,4,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
7,15,0,1.5682,3,1,34,3,0.0,0,0,1,0,4,0.0,0.0,6,6,0.0,3,0.5,0,0,2,0
7,16,0,1.5728,4,1,43,3,0.0,0,0,1,0,4,0.0,0.0,6,6,0.0,3,0.0,0,0,2,0
7,17,1,1.5632,4,1,29,3,0.0,0,0,1,0,4,0.0,0.0,6,6,0.0,3,0.5,0,0,2,0
7,18,0,1.4949,1,1,33,3,0.0,0,0,1,0,4,0.0,0.0,6,6,0.0,3,0.0,0,0,2,0
7,19,0,1.4906,3,1,41,3,0.0,0,0,1,0,4,0.0,0.0,6,6,0.0,3,0.0,0,0,2,0
7,20,0,1.5683,4,1,38,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0
7,21,0,1.5126,4,1,26,4,0.0,0.0,6,6,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
7,22,2,1.5738,4,1,50,4,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
7,23,0,1.5774,1,1,42,3,0.0,0.0,7,7,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
7,24,0,1.5029,1,1,33,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,4,0.0,0.0,8,8,0.0
7,25,0,1.5822,1,1,23,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
