seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
4,1,0,1.584,0,0,2759,3,0.0,0.0,3,3,0.0,4,0.1667,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0
4,2,0,1.5805,1,1,927,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0
4,3,0,1.5794,0,1,184,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0
4,4,0,1.5765,3,1,53,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0,3,0.3333,0.0,3,3,0.0
4,5,0,1.5682,3,1,34,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
4,6,0,1.5695,4,1,45,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
4,7,0,1.5541,4,1,44,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
4,8,0,1.3924,4,1,35,3,0.0,0.0,4,4,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
4,9,0,1.5132,4,1,33,3,0.0,0.0,4,4,0.0,3,0.3333,0.0,3,3,0.0,3,0.0,0,0,2,0
4,10,0,1.5774,4,1,42,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,11,0,1.5831,4,1,28,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,12,0,1.4926,4,1,42,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,13,0,1.5437,3,1,63,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,14,0,1.5796,4,0,59,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
4,15,0,1.5488,4,0,39,3,0.0,0.0,8,8,0.0,3,0.5,0,0,2,0,3,0.25,0.0,4,4,0.0
4,16,1,1.5794,4,0,32,3,0.0,0.0,8,8,0.0,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0
4,17,0,1.5559,4,0,29,3,0.0,0.0,8,8,0.0,3,0.5,0,0,2,0,3,0.0,0.0,4,4,0.0
4,18,0,1.5835,4,0,32,3,0.125,0.0,8,8,0.0,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0
4,19,0,1.531,4,0,32,3,0.0,0.0,8,8,0.0,3,0.0,0,0,2,0,3,0.25,0.0,4,4,0.0
4,20,0,1.5831,4,0,28,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,2,1.0,0,0,0,0
4,21,0,1.585,4,0,27,4,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0,4,0.0,0.0,5,5,0.0
4,22,1,1.5809,4,0,50,3,0.0,0,0,1,0,4,0.0,0.0,7,7,0.0,4,0.0,0.0,3,3,0.0
4,23,0,1.5689,4,0,60,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
4,24,0,1.5296,4,0,40,3,0.0,0.0,3,3,0.0,3,0.0,0.0,5,5,0.0,3,0.0,0.0,3,3,0.0
4,25,0,1.4646,4,0,40,3,0.0,0,0,2,0,4,0.0,0.0,4,4,0.0,2,1.0,0,0,0,0
