seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
10,1,0,1.5842,0,0,2724,4,0.0,0.0,9,9,0.0,4,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0
10,2,0,1.5839,1,1,978,4,0.0,0.0,9,9,0.0,4,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0
10,3,0,1.5691,0,1,185,4,0.1111,0.0,9,9,0.0,4,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0
10,4,0,1.5844,1,1,50,4,0.0,0.0,9,9,0.0,4,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0
10,5,0,1.5245,1,1,36,4,0.0,0.0,4,4,0.0,5,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0
10,6,0,1.5749,4,1,52,4,0.0,0.0,4,4,0.0,5,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0
10,7,0,1.5806,1,1,54,4,0.0,0.0,4,4,0.0,5,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0
10,8,0,1.5828,4,1,45,4,0.0,0.0,4,4,0.0,5,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0
10,9,0,1.5566,4,1,31,4,0.0,0.0,4,4,0.0,5,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0
10,10,0,1.5689,4,0,52,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
10,11,0,1.4964,4,0,40,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0,3,0.5,0,0,2,0
10,12,0,1.5389,4,0,40,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
10,13,0,1.5749,3,1,59,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
10,14,0,1.5684,4,0,41,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
10,15,0,1.5502,4,0,28,4,0.0,0.0,9,9,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
10,16,0,1.4839,4,0,35,4,0.0,0.0,9,9,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
10,17,0,1.5,4,0,40,4,0.0,0.0,9,9,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
10,18,0,1.5546,4,0,36,4,0.0,0.0,9,9,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
10,19,0,1.5603,4,0,45,4,0.0,0.0,9,9,0.0,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0
10,20,0,1.5477,4,0,34,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,3,3,0.0
10,21,1,1.5601,4,0,28,3,0.0,0,0,1,0,4,0.0,0.0,8,8,0.0,3,0.0,0.0,4,4,0.0
10,22,0,1.5671,4,0,32,4,0.0,0.0,5,5,0.0,4,0.0,0.0,3,3,0.0,5,0.0,0.0,6,6,0.0
10,23,0,1.5516,4,0,40,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0
10,24,0,1.5346,3,1,33,4,0.0,0.0,7,7,0.0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,3,3,0.0
10,25,0,1.5524,1,1,30,3,0.0,0.0,3,3,0.0,4,0.0,0.0,5,5,0.0,3,0.0,0,0,1,0
