seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
9,1,0,1.5833,0,0,2664,3,0.0,0.0,8,8,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
9,2,0,1.5838,0,0,899,3,0.0,0.0,8,8,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
9,3,0,1.5696,3,1,142,3,0.0,0.0,8,8,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
9,4,0,1.5822,4,1,46,3,0.0,0.0,8,8,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
9,5,0,1.5749,4,1,32,3,0.0,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
9,6,0,1.4888,1,1,35,3,0.1111,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
9,7,0,1.5679,1,1,40,3,0.1111,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
9,8,0,1.5684,0,1,41,3,0.0,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
9,9,0,1.5813,0,1,53,3,0.0,0.0,9,9,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
9,10,0,1.5197,4,1,40,3,0.0,0,0,2,0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
9,11,0,1.5029,4,0,33,3,0.0,0,0,2,0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
9,12,0,1.57,4,0,30,3,0.0,0,0,2,0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
9,13,0,1.5828,4,0,26,3,0.0,0,0,2,0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
9,14,0,1.543,4,0,26,3,0.0,0,0,2,0,3,0.0,0,0,2,0,4,0.3333,0.0,3,3,0.0
9,15,1,1.558,4,0,33,3,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
9,16,0,1.4729,4,0,25,3,0.0,0.0,4,4,0.0,3,0.25,0.0,4,4,0.0,3,0.0,0,0,1,0
9,17,0,1.5365,1,1,38,3,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
9,18,0,1.544,1,1,22,3,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
9,19,0,1.5839,0,1,37,3,0.0,0.0,4,4,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
9,20,0,1.3593,3,1,25,3,0.2,0.0,5,5,0.0,3,0.0,0,0,2,0,4,0.0,0.0,9,9,0.0
9,21,0,1.509,4,0,19,3,0.0,0,0,1,0,2,1.0,0,0,0,0,2,1.0,0,0,0,0
9,22,1,1.5365,4,0,35,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
9,23,0,1.5822,3,1,46,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
9,24,0,1.5066,4,0,47,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
9,25,0,1.4987,3,1,25,3,0.0,0,0,1,0,4,0.0,0.0,5,5,0.0,4,0.25,0.0,4,4,0.0
