seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
10,1,0,1.5844,0,0,2729,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,2,0,1.5833,0,0,957,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,3,0,1.5716,3,1,207,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,4,0,1.5634,1,1,58,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
10,5,0,1.5751,4,0,42,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
10,6,1,1.5766,4,0,47,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
10,7,0,1.5656,4,0,38,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
10,8,0,1.5387,4,0,39,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
10,9,0,1.5727,4,0,29,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
10,10,0,1.5766,4,0,35,4,0.0,0.0,5,5,0.0,3,0.0,0,0,1,0,4,0.1429,0.0,7,7,0.0
10,11,0,1.5801,4,0,30,4,0.0,0.0,5,5,0.0,3,0.0,0,0,1,0,5,0.0,0.0,7,7,0.0
10,12,0,1.5403,4,0,31,4,0.0,0.0,5,5,0.0,3,0.0,0,0,1,0,5,0.0,0.0,7,7,0.0
10,13,0,1.5682,3,1,42,4,0.0,0.0,5,5,0.0,3,0.0,0,0,1,0,5,0.0,0.0,7,7,0.0
10,14,1,1.5764,4,0,45,4,0.0,0.0,5,5,0.0,3,0.0,0,0,1,0,5,0.0,0.0,7,7,0.0
10,15,0,1.5796,4,0,43,4,0.1,0.0,10,10,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
10,16,0,1.5219,4,0,35,4,0.0,0.0,10,10,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
10,17,1,1.5673,1,1,64,4,0.0,0.0,10,10,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
10,18,0,1.5735,4,1,59,4,0.0,0.0,10,10,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
10,19,0,1.558,4,1,33,4,0.0,0.0,10,10,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
10,20,0,1.5726,4,1,22,4,0.0,0.0,7,7,0.0,3,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0
10,21,0,1.3831,1,1,17,2,1.0,0,0,0,0,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0
10,22,0,1.5523,4,1,38,3,0.0,0.0,6,6,0.0,3,0.0,0,0,2,0,4,0.0,0.0,6,6,0.0
10,23,0,1.5317,3,1,57,4,0.0,0.0,5,5,0.0,4,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
10,24,0,1.5277,4,1,35,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0
10,25,0,1.5835,4,0,32,2,1.0,0,0,0,0,2,1.0,0,0,0,0,3,0.0,0.0,6,6,0.0
