seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
4,1,0,1.5839,0,0,2765,3,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0,3,0.0,0.0,3,3,0.0
4,2,0,1.5848,0,1,910,3,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0,3,0.0,0.0,3,3,0.0
4,3,0,1.5821,0,1,184,3,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0,3,0.0,0.0,3,3,0.0
4,4,0,1.5676,1,1,61,3,0.0,0.0,9,9,0.0,2,1.0,0,0,0,0,3,0.0,0.0,3,3,0.0
4,5,0,1.5835,4,1,32,5,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,5,0.0,0.0,7,7,0.0
4,6,0,1.5727,4,1,29,5,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,5,0.0,0.0,7,7,0.0
4,7,0,1.4984,3,1,30,5,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,5,0.0,0.0,7,7,0.0
4,8,0,1.5707,4,1,41,5,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,5,0.0,0.0,7,7,0.0
4,9,1,1.5426,4,1,36,5,0.0,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,5,0.0,0.0,7,7,0.0
4,10,0,1.5486,4,1,39,3,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
4,11,1,1.5787,4,1,45,3,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
4,12,0,1.5614,4,1,34,3,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
4,13,0,1.5807,4,1,37,3,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
4,14,0,1.5,1,1,40,3,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,3,0.0,0.0,4,4,0.0
4,15,0,1.5693,1,1,49,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
4,16,0,1.5766,3,1,35,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
4,17,0,1.5642,3,1,41,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
4,18,0,1.5275,4,1,45,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
4,19,0,1.5763,4,1,34,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,4,0.0,0.0,3,3,0.0
4,20,0,1.5632,4,0,50,3,0.0,0.0,7,7,0.0,3,0.0,0.0,6,6,0.0,3,0.0,0.0,4,4,0.0
4,21,0,1.5669,4,0,49,4,0.0,0.0,6,6,0.0,2,1.0,0,0,0,0,3,0.0,0,0,1,0
4,22,0,1.491,4,0,38,3,0.0,0,0,2,0,4,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0
4,23,0,1.5671,4,0,32,4,0.0,0.0,7,7,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0.0,5,5,0.0
4,24,0,1.5778,4,0,42,4,0.0,0.0,5,5,0.0,2,1.0,0,0,1,0,3,0.0,0.0,4,4,0.0
4,25,0,1.5766,4,0,47,4,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,4,0.0,0.0,3,3,0.0
