seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
1,1,0,1.5839,0,0,2600,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
1,2,0,1.5792,0,1,892,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
1,3,0,1.5848,0,1,221,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
1,4,0,1.5448,1,1,62,3,0.0,0.0,5,5,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
1,5,1,1.5306,3,1,42,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
1,6,1,1.5644,4,0,46,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
1,7,0,1.5746,4,0,43,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
1,8,0,1.5801,0,1,30,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
1,9,0,1.4761,4,0,31,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
1,10,0,1.561,4,0,27,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
1,11,0,1.581,4,0,33,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
1,12,0,1.543,3,1,26,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
1,13,0,1.5832,4,0,29,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
1,14,0,1.5494,4,0,30,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
1,15,0,1.5523,4,0,38,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.0,7,7,0.0
1,16,0,1.5669,4,0,47,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.0,7,7,0.0
1,17,0,1.5488,4,0,44,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.0,7,7,0.0
1,18,0,1.4741,4,0,29,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.1429,0.0,7,7,0.0
1,19,0,1.5535,4,0,25,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.0,7,7,0.0
1,20,0,1.5409,4,0,31,3,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,6,6,0.0
1,21,0,1.5778,3,1,42,3,0.0,0,0,1,0,2,1.0,0,0,0,0,3,0.0,0,0,2,0
1,22,0,1.4282,4,0,46,3,0.0,0,0,2,0,4,0.2,0.0,5,5,0.0,3,0.0,0,0,1,0
1,23,0,1.4229,4,0,39,2,1.0,0,0,0,0,4,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0
1,24,0,1.5218,3,1,38,4,0.25,0.0,4,4,0.0,3,0.0,0,0,2,0,2,1.0,0,0,0,0
1,25,0,1.5614,3,1,34,4,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
