seed,cid,t,window,pulse_n,trigger,tags,d_social,delta_social,theta_social,R_social,d_stability,delta_stability,theta_stability,R_stability,d_spread,delta_spread,theta_spread,R_spread,d_familiarity,delta_familiarity,theta_familiarity,R_familiarity,v11_b_gen,v11_delta,v11_d_n,v11_d_s,v11_d_r,v11_d_phase,v11_p_capture,v11_captured,v11_n_local,v11_s_avg_local,v11_r_local,v11_theta_avg_local
17,50,0,20,1,unformed,,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.761967,0.58213,0.55814,0.228084,0.560026,0.982272,0.18432,cold_start,53,0.032893,0.173788,-2.617557
17,61,11,20,1,unformed,,0.0,0.0,0.0,0.0,0.909664,0.0,0.0,0.0,0.968006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.507383,0.276871,0.046512,0.015573,0.689777,0.355621,0.42335,cold_start,6,0.031905,0.299647,-0.86931
17,15,15,20,1,unformed,,1.0,0.0,0.0,0.0,0.849706,0.0,0.0,0.0,0.939802,0.0,0.0,0.0,9.85926,0.0,0.0,0.0,26.040848,0.419202,0.639535,0.364596,0.410411,0.262265,0.287289,cold_start,59,0.024887,0.22036,-1.599556
17,65,15,20,1,unformed,,0.333333,0.0,0.0,0.0,0.882115,0.0,0.0,0.0,0.966759,0.0,0.0,0.0,8.857122,0.0,0.0,0.0,25.19382,0.662946,0.546512,0.462816,0.823182,0.819274,0.147899,cold_start,51,0.025998,0.153008,-3.079774
17,16,16,20,1,unformed,,0.0,0.0,0.0,0.0,0.64435,0.0,0.0,0.0,0.928402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.682601,0.441302,0.383721,0.254292,0.305691,0.821506,0.270504,cold_start,38,0.029251,0.073936,-0.959427
17,68,18,20,1,unformed,,0.25,0.0,0.0,0.0,0.897966,0.0,0.0,0.0,0.970323,0.0,0.0,0.0,18.661845,0.0,0.0,0.0,11.548658,0.192091,0.116279,0.127045,0.42362,0.10142,0.533329,cold_start,12,0.02261,0.526934,0.564074
17,19,19,20,1,unformed,,0.0,0.0,0.0,0.0,0.916455,0.0,0.0,0.0,0.941002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.319482,0.501256,0.116279,0.445136,0.563924,0.879687,0.229746,cold_start,13,0.024394,0.345343,2.594979
17,69,19,20,1,unformed,,0.0,0.0,0.0,0.0,0.796733,0.0,0.0,0.0,0.887522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.485318,0.227385,0.046512,0.125397,0.358717,0.378913,0.484442,cold_start,6,0.043129,0.617934,0.325589
17,20,20,20,1,unformed,,0.0,0.0,0.0,0.0,0.85338,0.0,0.0,0.0,0.924042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.340728,0.510615,0.348837,0.234905,0.516637,0.942079,0.223963,cold_start,35,0.030264,0.397369,0.645442
17,72,22,20,1,unformed,,0.0,0.0,0.0,0.0,0.88394,0.0,0.0,0.0,0.9556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97157,0.165896,0.069767,0.03295,0.308622,0.252245,0.572775,cold_start,8,0.023397,0.688487,2.51601
17,73,23,20,1,unformed,,0.0,0.0,0.0,0.0,0.729231,0.0,0.0,0.0,0.964385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.437865,0.481076,0.127907,0.012377,0.833147,0.950873,0.242729,cold_start,13,0.031701,0.160475,2.216645
17,24,24,20,1,unformed,,0.0,0.0,0.0,0.0,0.807574,0.0,0.0,0.0,0.91808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.640038,0.413701,0.406977,0.267165,0.314488,0.666173,0.291627,cold_start,39,0.029473,0.226619,0.860764
17,74,24,20,1,unformed,,0.25,0.0,0.0,0.0,0.819103,0.0,0.0,0.0,0.998022,0.0,0.0,0.0,24.4091,0.0,0.0,0.0,12.192241,0.261038,0.011628,0.008995,0.168212,0.855318,0.442007,cold_start,3,0.044117,0.794203,1.498071
17,25,25,20,1,unformed,,0.25,0.0,0.0,0.0,0.622391,0.0,0.0,0.0,0.94074,0.0,0.0,0.0,6.888836,0.0,0.0,0.0,34.116413,0.505415,0.639535,0.255779,0.417609,0.708736,0.227158,cold_start,60,0.035035,0.113018,-1.749043
17,76,26,20,1,unformed,,0.0,0.0,0.0,0.0,0.801546,0.0,0.0,0.0,0.93938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.970995,0.444558,0.116279,0.024683,0.89904,0.738229,0.268116,cold_start,12,0.031651,0.099624,1.360547
17,77,27,20,1,unformed,,0.25,0.0,0.0,0.0,0.728749,0.0,0.0,0.0,0.957999,0.0,0.0,0.0,8.646874,0.0,0.0,0.0,26.356763,0.369756,0.023256,0.419539,0.333437,0.702793,0.328711,cold_start,6,0.083675,0.744621,0.593444
17,78,28,20,1,unformed,,0.0,0.0,0.0,0.0,0.841749,0.0,0.0,0.0,0.95741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.940612,0.304139,0.337209,0.27728,0.565777,0.036291,0.393043,cold_start,34,0.058607,0.371814,0.640269
17,79,29,20,1,unformed,,0.25,0.0,0.0,0.0,0.886989,0.0,0.0,0.0,0.907213,0.0,0.0,0.0,0.943595,0.0,0.0,0.0,26.057014,0.541269,0.302326,0.302389,0.580113,0.98025,0.206021,cold_start,30,0.035034,0.19173,-2.413893
17,37,37,20,1,unformed,,0.75,0.0,0.0,0.0,0.683464,0.0,0.0,0.0,0.952461,0.0,0.0,0.0,10.360704,0.0,0.0,0.0,35.567616,0.682556,1.55814,0.286316,0.144179,0.74159,0.140206,cold_start,139,0.027816,0.068944,1.642682
17,40,40,20,1,unformed,,0.6,0.0,0.0,0.0,0.788421,0.0,0.0,0.0,0.925718,0.0,0.0,0.0,10.854657,0.0,0.0,0.0,34.010679,0.446293,0.790698,0.414895,0.171635,0.407944,0.266852,cold_start,73,0.027185,0.195232,2.409861
