seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
19,94,24,,16,True,-2.3138,5,0.9355,0.667,0.8668,18.2369,29,51.64,25.78,70.487,1892,social|stable|wide_att|deep_conn,94,
19,95,26,,14,True,2.2708,7,1.0,0.6949,0.8939,28.0443,31,84.17,36.96,86.7283,3177,social|stable|wide_att|deep_conn,95,
19,96,28,,12,True,3.0783,4,0.7742,0.6758,0.8097,8.3533,24,26.62,12.77,28.1334,1013,social|stable,96,
19,97,28,39,12,False,1.7422,5,0.7742,0.6282,0.8326,21.4462,24,33.45,19.79,316.2444,1253,social|stable|deep_conn|dead,97,39
19,98,29,31,3,False,-2.2516,3,0.2609,0.6854,0.8077,15.5624,6,15.39,7.06,29.8264,431,stable|deep_conn|dead,98,31
19,99,30,,10,True,0.4921,4,0.7097,0.6425,0.8103,6.7262,22,16.13,8.98,26.4978,486,social|stable,99,
19,100,31,,9,True,-1.7845,4,0.8065,0.6439,0.8532,11.9348,25,33.04,18.27,38.2068,1009,social|stable|wide_att|deep_conn,100,
19,101,32,37,6,False,1.565,4,0.7037,0.6332,0.826,8.5976,19,29.29,16.96,31.3215,940,social|stable|dead,101,37
19,102,33,37,5,False,-0.1433,5,0.8148,0.658,0.8579,19.7569,22,52.04,27.04,50.3709,1894,social|stable|wide_att|deep_conn|dead,102,37
19,103,33,34,2,False,-1.034,4,0.1852,0.6863,0.8681,16.1767,5,30.67,14.02,25.6651,787,stable|wide_att|deep_conn|dead,103,34
19,104,33,34,2,False,0.1052,3,0.1481,0.6451,0.8265,5.4896,4,16.72,9.2,13.4545,354,isolated|stable|dead,104,34
19,105,34,35,2,False,1.7178,3,0.3704,0.644,0.8483,13.5156,10,17.6,9.73,37.6248,354,stable|deep_conn|dead,105,35
19,106,35,36,2,False,1.4071,3,0.1481,0.6575,0.8412,6.0449,4,13.63,7.1,11.9519,281,isolated|stable|dead,106,36
19,107,37,,3,True,-2.3971,4,0.5161,0.7027,0.8501,16.8395,16,30.46,12.89,40.0393,930,social|stable|wide_att|deep_conn,107,
19,108,37,,3,True,0.682,5,0.6129,0.673,0.8495,19.8287,19,51.49,25.01,42.3339,1848,social|stable|deep_conn,108,
19,109,38,,2,True,1.5552,3,0.1935,0.6546,0.8907,15.165,6,18.12,9.56,22.0883,348,stable|wide_att|deep_conn,109,
19,110,38,,2,True,2.0861,5,0.6774,0.6764,0.8812,16.7849,21,52.03,24.89,62.6144,1518,social|stable|wide_att|deep_conn,110,
19,111,38,,2,True,2.6218,4,0.3871,0.6596,0.8828,15.1999,12,25.97,13.4,38.6951,640,stable|wide_att|deep_conn,111,
19,112,38,,2,True,-3.1097,5,0.5484,0.6577,0.8903,17.3965,17,54.36,28.29,70.487,1487,social|stable|wide_att|deep_conn,112,
19,113,39,,0,True,2.6569,5,0,0,0,0,0,0,0,0,0,isolated|focused_att,113,
19,114,39,,0,True,-0.7444,5,0,0,0,0,0,0,0,0,0,isolated|focused_att,114,
19,115,39,,0,True,-2.743,3,0,0,0,0,0,0,0,0,0,isolated|focused_att,115,
