seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
23,0,1,,39,True,2.5505,4,0.8636,0.6795,0.8465,11.3855,19,32.08,15.13,27.6065,1022,social|stable|deep_conn,0,
23,1,1,21,21,False,1.9684,3,0.75,0.7047,0.8262,45.2752,12,18.56,7.78,432.4677,444,social|stable|deep_conn|dead,1,21
23,91,19,20,2,False,2.8957,2,0.0714,0.6614,0.8253,39.3069,1,7.24,3.71,39.3069,96,isolated|stable|deep_conn|dead,91,20
23,12,3,,37,True,0.0974,5,0.7273,0.688,0.7793,5.066,16,12.22,5.54,20.4241,345,social|stable|focused_att,12,
23,28,5,23,19,False,-1.4612,3,0.7,0.6699,0.8211,5.8442,14,15.95,7.86,18.0443,433,social|stable|dead,28,23
23,29,6,,34,True,1.8263,5,0.9091,0.6501,0.859,17.4816,20,60.71,32.67,46.939,2023,social|stable|wide_att|deep_conn,29,
23,52,10,,30,True,-2.7883,5,0.8182,0.6902,0.8343,13.8287,18,37.3,16.74,45.5859,1514,social|stable|deep_conn,52,
23,53,10,,30,True,2.599,5,0.9091,0.6508,0.8706,16.9192,20,41.29,22.15,61.6292,1505,social|stable|wide_att|deep_conn,53,
23,64,12,21,10,False,-2.2134,2,0.125,0.6125,0.8113,13.9454,2,8.32,5.26,18.2585,162,isolated|stable|deep_conn|dead,64,21
23,71,13,30,18,False,-2.0866,3,0.75,0.6804,0.8401,4.2278,12,15.34,7.21,36.923,357,social|stable|dead,71,30
23,76,16,21,6,False,-1.7876,2,0.25,0.6479,0.781,12.9391,4,7.98,4.34,21.9951,150,stable|focused_att|deep_conn|dead,76,21
23,80,17,,23,True,1.748,5,0.9091,0.6589,0.8654,14.0504,20,44.88,23.24,39.6405,1790,social|stable|wide_att|deep_conn,80,
23,79,17,20,4,False,-2.9111,2,0.1429,0.6167,0.7999,30.1971,2,6.69,4.16,38.0678,85,isolated|stable|focused_att|deep_conn|dead,79,20
23,83,18,20,3,False,-3.0752,2,0.1429,0.7101,0.8285,14.8275,2,9.36,3.82,28.1776,127,isolated|stable|deep_conn|dead,83,20
23,85,18,21,4,False,0.3069,2,0.125,0.648,0.7845,19.0168,2,7.34,3.99,19.7751,144,isolated|stable|focused_att|deep_conn|dead,85,21
23,90,18,20,3,False,2.6707,2,0.1429,0.6954,0.8265,7.8598,2,5.47,2.4,14.2422,64,isolated|stable|dead,90,20
23,92,19,29,11,False,1.156,4,0.6,0.6864,0.8313,4.7706,9,18.64,8.51,26.8211,477,social|stable|dead,92,29
23,93,19,,21,True,-1.858,4,0.8636,0.6208,0.798,8.4117,19,17.74,10.83,53.7838,473,social|stable|focused_att,93,
23,94,19,,21,True,-1.2956,5,0.8182,0.6413,0.8428,14.6379,18,34.59,19.35,39.6405,1536,social|stable|deep_conn,94,
23,95,19,20,2,False,1.4339,2,0.0714,0.6485,0.8372,316.2444,1,6.53,3.54,316.2444,85,isolated|stable|deep_conn|dead,95,20
23,96,20,,20,True,-2.2125,5,0.9091,0.5835,0.8349,18.6571,20,48.03,34.29,56.9976,1650,social|stable|deep_conn,96,
23,97,20,,20,True,-0.4097,4,0.7727,0.6625,0.8215,5.9459,17,27.16,13.83,17.9722,1017,social|stable,97,
23,98,21,,19,True,0.7877,5,0.9545,0.6871,0.8469,17.5457,21,48.96,22.3,51.5899,1776,social|stable|deep_conn,98,
23,99,22,23,2,False,2.5803,5,0.6,0.6572,0.8643,9.6106,12,49.19,25.66,24.7989,1409,social|stable|wide_att|dead,99,23
23,100,24,26,3,False,-2.2663,3,0.3333,0.6427,0.7945,14.7989,7,17.59,9.78,32.5223,459,stable|focused_att|deep_conn|dead,100,26
23,101,29,33,5,False,3.1255,5,0.8889,0.6743,0.8459,17.3602,16,44.79,21.63,52.1309,1579,social|stable|deep_conn|dead,101,33
23,102,30,,10,True,1.1145,5,1.0,0.7047,0.8707,13.439,22,54.55,22.86,31.2677,1941,social|stable|wide_att|deep_conn,102,
23,103,30,32,3,False,0.0501,3,0.2353,0.6576,0.8018,19.806,4,16.22,8.45,27.9801,406,stable|deep_conn|dead,103,32
23,104,31,,9,True,1.8555,4,0.7727,0.6534,0.8517,15.6031,17,39.14,20.76,41.3159,1284,social|stable|wide_att|deep_conn,104,
23,105,32,,8,True,0.9016,5,0.8182,0.6947,0.8569,13.0425,18,47.84,21.03,56.9976,1859,social|stable|wide_att|deep_conn,105,
23,106,33,,7,True,1.1814,5,0.8182,0.6303,0.851,15.0529,18,49.28,28.9,41.126,1847,social|stable|wide_att|deep_conn,106,
23,107,35,38,4,False,-2.665,3,0.4286,0.6086,0.784,7.9056,9,14.36,9.24,26.3449,372,stable|focused_att|dead,107,38
23,108,36,,4,True,1.4899,5,0.7727,0.7012,0.8513,14.724,17,50.17,21.38,36.6281,1867,social|stable|wide_att|deep_conn,108,
23,109,36,37,2,False,-2.0487,3,0.1,0.6743,0.8492,15.3771,2,14.8,7.15,17.9919,270,isolated|stable|deep_conn|dead,109,37
23,110,36,37,2,False,-1.8361,2,0.05,0.6772,0.8328,5.2232,1,5.84,2.78,5.2232,62,isolated|stable|dead,110,37
23,111,37,38,2,False,1.6763,3,0.2857,0.6386,0.832,11.3114,6,17.45,9.88,20.8031,331,stable|deep_conn|dead,111,38
23,112,38,,2,True,2.4487,3,0.3636,0.6783,0.847,8.7914,8,17.18,8.15,27.2518,347,stable,112,
