seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
22,87,20,,20,True,0.433,4,0.88,0.7536,0.845,15.1408,22,35.91,11.75,60.6678,1210,social|stable|deep_conn,87,
22,5,2,,38,True,-2.6696,4,0.8,0.6712,0.8326,11.6029,20,27.27,13.36,60.6678,999,social|stable|deep_conn,5,
22,29,6,21,16,False,-1.0692,4,0.6842,0.6223,0.8277,9.6481,13,24.71,15.0,29.6868,778,social|stable|dead,29,21
22,20,6,28,23,False,-1.4662,2,0.2963,0.6751,0.768,2.8917,8,7.12,3.43,14.7378,138,stable|focused_att|dead,20,28
22,22,6,,34,True,0.2953,2,0.28,0.5873,0.7202,4.4865,7,6.62,4.65,21.8257,140,stable|focused_att,22,
22,30,7,,33,True,1.7068,4,0.88,0.6639,0.8518,14.179,22,31.31,15.86,72.9623,1024,social|stable|wide_att|deep_conn,30,
22,31,7,31,25,False,-1.6299,4,0.9231,0.619,0.8281,27.595,24,26.89,16.55,499.9775,769,social|stable|deep_conn|dead,31,31
22,32,7,,33,True,1.4167,5,0.88,0.7024,0.8536,8.4227,22,29.57,12.53,23.6094,986,social|stable|wide_att,32,
22,34,7,27,21,False,1.913,2,0.4444,0.6934,0.7218,5.0627,12,6.0,2.65,23.7878,156,stable|focused_att|dead,34,27
22,36,8,,32,True,2.7362,5,0.96,0.6446,0.8542,11.5228,24,42.16,23.24,35.5218,1606,social|stable|wide_att|deep_conn,36,
22,43,10,,30,True,-0.8942,5,0.92,0.6546,0.8703,19.0244,23,49.3,26.01,71.5154,1823,social|stable|wide_att|deep_conn,43,
22,49,11,,29,True,-0.126,5,0.92,0.6777,0.8475,15.0114,23,41.21,19.59,43.9163,1709,social|stable|deep_conn,49,
22,65,15,,25,True,1.8728,5,0.8,0.626,0.8365,19.1291,20,52.28,31.24,74.4407,1950,social|stable|deep_conn,65,
22,66,15,,25,True,-1.3575,3,0.8,0.6661,0.8405,5.6314,20,18.01,9.03,44.872,457,social|stable,66,
22,67,15,23,9,False,2.8468,2,0.2917,0.6812,0.7612,5.6238,7,7.02,3.29,11.475,139,stable|focused_att|dead,67,23
22,68,15,29,15,False,-0.2341,2,0.48,0.6349,0.7618,3.7796,12,7.57,4.36,16.7229,145,stable|focused_att|dead,68,29
22,72,16,27,12,False,0.2459,4,0.8519,0.6027,0.837,5.2247,23,20.33,13.4,53.0335,524,social|stable|dead,72,27
22,73,16,30,15,False,-1.0074,4,0.92,0.6212,0.8266,8.8813,23,30.89,18.84,28.0097,1005,social|stable|dead,73,30
22,74,16,20,5,False,2.9402,2,0.2143,0.6786,0.8328,24.8034,3,7.9,3.74,35.9025,108,stable|deep_conn|dead,74,20
22,83,17,25,9,False,0.5772,2,0.3077,0.6881,0.7534,5.1567,8,7.0,3.17,16.4919,140,stable|focused_att|dead,83,25
22,88,20,21,2,False,2.6029,3,0.2105,0.6365,0.8717,13.4039,4,16.25,9.28,20.4254,317,stable|wide_att|deep_conn|dead,88,21
22,89,21,,19,True,-1.0789,4,1.0,0.6206,0.8436,9.2996,25,35.81,21.89,51.2491,1112,social|stable,89,
22,90,21,,19,True,0.0685,5,0.92,0.734,0.8482,19.2941,23,53.82,19.51,71.5154,2027,social|stable|deep_conn,90,
22,91,21,31,11,False,-0.4334,5,0.9231,0.6649,0.8639,11.2337,24,47.13,23.75,52.8803,1680,social|stable|wide_att|deep_conn|dead,91,31
22,92,22,30,9,False,-0.266,4,0.88,0.6684,0.8279,4.7845,22,19.76,9.8,22.5875,517,social|stable|dead,92,30
22,93,22,32,11,False,-2.1694,4,0.963,0.6787,0.8386,9.59,26,29.3,13.87,46.72,1010,social|stable|dead,93,32
22,94,23,36,14,False,2.0386,4,0.9615,0.6614,0.8189,8.3231,25,25.37,12.99,38.1461,937,social|stable|dead,94,36
22,95,26,,14,True,2.4906,5,1.0,0.6583,0.8259,8.1036,25,24.56,12.75,33.6821,823,social|stable,95,
22,96,27,,13,True,0.2566,5,1.0,0.6657,0.8485,13.1367,25,41.88,21.03,58.7185,1672,social|stable|deep_conn,96,
22,97,30,32,3,False,-2.7306,5,0.6667,0.6421,0.8675,17.8473,18,51.87,28.91,46.1748,1812,social|stable|wide_att|deep_conn|dead,97,32
22,98,30,,10,True,1.0618,5,0.96,0.6724,0.8665,21.6938,24,59.5,28.98,104.5815,2060,social|stable|wide_att|deep_conn,98,
22,99,30,32,3,False,1.0048,3,0.2963,0.7254,0.8157,19.1278,8,16.17,6.12,46.72,384,stable|deep_conn|dead,99,32
22,100,33,37,5,False,-2.9344,4,0.6154,0.6043,0.8555,14.2989,16,28.8,18.86,32.0744,964,social|stable|wide_att|deep_conn|dead,100,37
22,101,34,36,3,False,1.7054,3,0.3462,0.6581,0.8078,5.2989,9,16.49,8.57,12.1503,501,stable|dead,101,36
22,102,35,,5,True,0.165,5,0.88,0.6342,0.8698,18.4445,22,49.03,28.28,41.2844,1750,social|stable|wide_att|deep_conn,102,
22,103,35,36,2,False,1.9494,4,0.3846,0.6235,0.8363,13.3595,10,26.79,16.18,40.2118,634,stable|deep_conn|dead,103,36
22,104,36,,4,True,-0.2716,5,0.64,0.6624,0.8527,27.5618,16,50.7,25.84,104.5815,1757,social|stable|wide_att|deep_conn,104,
22,105,37,,3,True,-1.5537,5,0.68,0.6417,0.8532,20.4768,17,46.09,25.73,58.7762,1811,social|stable|wide_att|deep_conn,105,
22,106,37,,3,True,-2.2367,4,0.64,0.7058,0.8367,14.7789,16,25.4,10.59,37.0156,779,social|stable|deep_conn,106,
