seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
17,15,3,,37,True,-2.4235,4,0.8333,0.6591,0.8259,30.4102,25,32.29,16.7,496.6479,1040,social|stable|deep_conn,15,
17,16,3,,37,True,2.7429,5,0.9333,0.6608,0.8638,16.0707,28,57.35,29.43,59.1709,1870,social|stable|wide_att|deep_conn,16,
17,19,8,23,16,False,-0.9246,3,0.619,0.6938,0.812,3.9247,13,12.92,5.7,9.7353,335,social|stable|dead,19,23
17,20,9,,31,True,-2.6781,5,0.9333,0.6374,0.8407,23.1957,28,46.22,26.29,60.2392,1771,social|stable|deep_conn,20,
17,24,10,,30,True,2.9536,4,0.8,0.6519,0.8451,13.4031,24,32.98,17.61,49.7977,1090,social|stable|deep_conn,24,
17,25,10,,30,True,0.4775,5,0.8667,0.6907,0.8664,19.0982,26,56.05,25.1,49.7891,1985,social|stable|wide_att|deep_conn,25,
17,37,12,31,20,False,-0.6871,5,1.0,0.6097,0.8426,17.5154,25,45.93,29.41,54.3257,1699,social|stable|deep_conn|dead,37,31
17,40,13,,27,True,1.1283,5,0.9667,0.648,0.8386,11.3548,29,25.46,13.83,47.4657,982,social|stable|deep_conn,40,
17,44,15,28,14,False,2.6732,4,0.7826,0.6518,0.8142,3.9393,18,12.11,6.47,25.9226,294,social|stable|dead,44,28
17,48,16,22,7,False,1.3135,2,0.15,0.6544,0.8028,11.7896,3,8.25,4.35,29.2859,157,stable|deep_conn|dead,48,22
17,50,17,34,18,False,0.4683,5,0.8846,0.713,0.8204,9.2978,23,23.99,9.66,42.9479,889,social|stable|dead,50,34
17,61,17,21,5,False,0.2479,2,0.1053,0.7158,0.7288,23.3533,2,6.59,2.62,23.9724,140,isolated|stable|focused_att|deep_conn|dead,61,21
17,65,18,,22,True,0.6296,4,0.9667,0.6847,0.866,13.3849,29,35.63,16.41,49.7977,1088,social|stable|wide_att|deep_conn,65,
17,68,18,20,3,False,0.2455,2,0.1875,0.6906,0.8079,20.6276,3,6.6,2.96,26.9241,79,stable|deep_conn|dead,68,20
17,69,18,21,4,False,-0.8648,2,0.1053,0.659,0.829,10.5065,2,7.84,4.06,15.4915,122,isolated|stable|deep_conn|dead,69,21
17,72,19,20,2,False,-2.9747,2,0.0625,0.685,0.8772,43.6401,1,8.8,4.05,43.6401,112,isolated|stable|wide_att|deep_conn|dead,72,20
17,73,19,20,2,False,-0.7706,2,0.0625,0.6272,0.8846,21.1408,1,8.33,4.95,21.1408,108,isolated|stable|wide_att|deep_conn|dead,73,20
17,74,19,25,7,False,-1.189,2,0.375,0.7286,0.7305,4.7229,9,6.62,2.46,34.81,140,stable|focused_att|dead,74,25
17,76,19,20,2,False,-0.9587,2,0.1875,0.7119,0.873,26.3492,3,9.36,3.79,35.5067,131,stable|wide_att|deep_conn|dead,76,20
17,77,20,35,16,False,2.8013,4,0.9259,0.6571,0.8544,13.0013,25,34.04,17.76,41.1049,1113,social|stable|wide_att|deep_conn|dead,77,35
17,78,20,,20,True,0.5263,5,0.9667,0.6655,0.8505,12.3986,29,41.85,21.04,45.0772,1566,social|stable|wide_att|deep_conn,78,
17,79,20,,20,True,0.7897,4,0.9,0.6176,0.8676,10.1377,27,33.6,20.81,33.3917,1007,social|stable|wide_att|deep_conn,79,
17,80,21,33,13,False,-1.0121,4,0.8889,0.6161,0.8174,30.8078,24,32.56,20.29,475.1811,1097,social|stable|deep_conn|dead,80,33
17,81,22,25,4,False,-2.9633,3,0.5,0.6057,0.7876,10.7343,12,17.49,11.39,30.8262,443,stable|focused_att|deep_conn|dead,81,25
17,82,24,,16,True,-1.6707,5,1.0,0.6394,0.8431,11.1983,30,36.7,20.7,30.0905,1396,social|stable|deep_conn,82,
17,83,24,27,4,False,2.2345,2,0.1667,0.6787,0.7814,10.7871,4,7.16,3.39,19.7973,151,stable|focused_att|deep_conn|dead,83,27
17,84,24,28,5,False,-0.7682,3,0.4348,0.5963,0.7812,4.411,10,19.32,13.08,14.2715,538,stable|focused_att|dead,84,28
17,85,26,32,7,False,3.0234,5,0.8571,0.6785,0.8656,20.2842,24,48.55,23.01,71.4017,1697,social|stable|wide_att|deep_conn|dead,85,32
17,86,28,,12,True,1.1374,5,0.9667,0.6851,0.8503,14.3556,29,48.8,22.43,49.7891,1670,social|stable|wide_att|deep_conn,86,
17,87,29,,11,True,2.1748,5,0.8667,0.5871,0.8427,15.3979,26,50.83,35.74,37.2065,1674,social|stable|deep_conn,87,
17,88,29,,11,True,2.1975,5,0.9667,0.6449,0.8396,18.4379,29,44.8,24.67,58.1364,1808,social|stable|deep_conn,88,
17,89,29,,11,True,-1.5388,5,0.9,0.6685,0.8701,19.7214,27,55.08,27.31,59.1926,1832,social|stable|wide_att|deep_conn,89,
17,90,29,,11,True,1.3188,5,0.9,0.6102,0.8322,15.9802,27,52.71,33.67,53.8019,2087,social|stable|deep_conn,90,
17,91,30,35,6,False,-2.923,5,0.8148,0.6476,0.8419,17.5741,22,46.13,25.11,84.7914,1811,social|stable|deep_conn|dead,91,35
17,92,31,33,3,False,2.4126,3,0.4444,0.6743,0.8114,12.0614,12,18.77,9.06,31.8943,531,stable|deep_conn|dead,92,33
