seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
7,9,2,,38,True,-0.4113,4,0.9375,0.6523,0.8417,15.4446,30,37.06,19.76,35.5714,1154,social|stable|deep_conn,9,
7,29,8,,32,True,1.9317,4,0.9688,0.6315,0.8191,13.2016,31,28.07,16.38,65.5154,929,social|stable|deep_conn,29,
7,31,8,,32,True,0.3452,5,0.9688,0.624,0.8477,16.3444,31,49.02,29.54,41.2226,1606,social|stable|deep_conn,31,
7,32,8,,32,True,-2.2154,5,1.0,0.655,0.856,25.2912,32,57.34,30.2,61.9201,1980,social|stable|wide_att|deep_conn,32,
7,33,8,,32,True,-0.0827,5,1.0,0.6671,0.8695,23.5678,32,48.97,24.43,52.0413,1783,social|stable|wide_att|deep_conn,33,
7,34,8,,32,True,-0.4434,3,0.6875,0.6733,0.7984,6.1083,22,14.78,7.17,29.919,407,social|stable|focused_att,34,
7,40,10,,30,True,-1.5474,5,0.9688,0.6376,0.8666,19.0598,31,53.8,30.58,67.0383,1875,social|stable|wide_att|deep_conn,40,
7,49,14,23,10,False,-1.2885,2,0.2917,0.6456,0.7902,13.335,7,6.51,3.57,25.8471,124,stable|focused_att|deep_conn|dead,49,23
7,52,14,21,8,False,0.129,2,0.1,0.6519,0.7968,6.3692,2,6.48,3.46,10.232,123,isolated|stable|focused_att|dead,52,21
7,53,14,20,7,False,0.4656,2,0.1053,0.6794,0.7981,23.4459,2,5.79,2.73,29.3446,70,isolated|stable|focused_att|deep_conn|dead,53,20
7,56,15,24,10,False,-0.2321,2,0.375,0.6972,0.7608,3.9623,9,6.95,3.02,19.7467,115,stable|focused_att|dead,56,24
7,63,16,,24,True,-2.8018,5,0.9688,0.674,0.8607,17.6167,31,51.04,24.69,43.5898,1870,social|stable|wide_att|deep_conn,63,
7,70,17,,23,True,-3.0758,5,0.9688,0.6448,0.8762,22.544,31,44.59,24.57,58.7222,1716,social|stable|wide_att|deep_conn,70,
7,71,17,,23,True,1.1588,5,0.9375,0.7061,0.8534,14.7906,30,35.48,14.77,70.0015,1108,social|stable|wide_att|deep_conn,71,
7,72,17,,23,True,-0.4518,5,1.0,0.6843,0.8792,31.4659,32,65.78,30.35,69.5326,2212,social|stable|wide_att|deep_conn,72,
7,73,17,,23,True,-0.5763,5,0.9688,0.6782,0.8671,20.4544,31,56.91,27.0,66.7408,1929,social|stable|wide_att|deep_conn,73,
7,74,18,22,5,False,3.1371,5,1.0,0.601,0.8207,16.2072,23,41.28,27.4,55.1981,1706,social|stable|deep_conn|dead,74,22
7,76,19,25,7,False,1.2601,5,0.96,0.6465,0.8497,13.7664,24,49.75,27.2,53.037,1756,social|stable|deep_conn|dead,76,25
7,80,20,,20,True,-1.2974,4,0.875,0.6813,0.8206,11.8902,28,22.39,10.47,41.7516,615,social|stable|deep_conn,80,
7,81,20,20,1,False,1.779,2,0.1579,0.6409,0.8574,39.5862,3,9.03,5.06,62.384,110,stable|wide_att|deep_conn|dead,81,20
7,82,20,20,1,False,-3.1252,2,0.1053,0.6818,0.8181,39.6865,2,9.38,4.38,62.384,119,isolated|stable|deep_conn|dead,82,20
7,83,20,,20,True,-2.0768,4,0.9062,0.6538,0.8344,16.4744,29,30.84,16.33,49.3815,1177,social|stable|deep_conn,83,
7,84,20,26,7,False,0.2019,4,0.8519,0.7051,0.8333,10.2636,23,32.51,13.59,38.3306,1136,social|stable|deep_conn|dead,84,26
7,85,21,,19,True,-1.4459,5,0.9688,0.7386,0.8596,12.0156,31,35.04,12.4,38.9126,1056,social|stable|wide_att|deep_conn,85,
7,86,21,,19,True,-2.0223,4,0.9688,0.6973,0.8552,17.9479,31,32.44,14.08,59.633,941,social|stable|wide_att|deep_conn,86,
7,87,22,,18,True,0.532,5,0.9688,0.6459,0.8379,9.9536,31,25.11,13.77,59.6343,857,social|stable,87,
7,88,24,,16,True,-0.3346,4,0.9688,0.7147,0.8465,15.9996,31,38.88,15.52,69.4798,1223,social|stable|deep_conn,88,
7,89,25,,15,True,-0.7889,5,0.9688,0.6192,0.8782,24.3132,31,54.59,33.58,69.5326,2108,social|stable|wide_att|deep_conn,89,
7,90,25,,15,True,0.6507,5,0.9688,0.6521,0.8703,25.7666,31,52.82,28.18,73.5768,1874,social|stable|wide_att|deep_conn,90,
7,91,27,,13,True,-2.9164,5,0.9688,0.727,0.8631,21.2068,31,51.15,19.21,73.5768,1982,social|stable|wide_att|deep_conn,91,
7,92,27,30,4,False,-1.942,3,0.5357,0.6665,0.8018,9.4815,15,16.62,8.31,37.7531,473,social|stable|dead,92,30
7,93,27,,13,True,-1.7544,3,0.75,0.6511,0.8253,5.3574,24,17.79,9.53,29.8183,491,social|stable,93,
7,94,28,,12,True,3.0753,4,0.9688,0.6539,0.8474,14.9349,31,31.11,16.47,70.0015,1014,social|stable|deep_conn,94,
7,95,29,30,2,False,-1.9753,3,0.2143,0.6045,0.8727,16.501,6,15.66,10.25,27.261,290,stable|wide_att|deep_conn|dead,95,30
7,96,30,,10,True,1.2387,4,0.9688,0.6411,0.8279,12.7221,31,28.45,15.93,42.4969,980,social|stable|deep_conn,96,
7,97,32,34,3,False,-1.8564,5,0.8966,0.6568,0.8746,24.1659,26,58.04,30.33,55.595,1940,social|stable|wide_att|deep_conn|dead,97,34
7,98,33,,7,True,-0.1931,4,0.9062,0.6664,0.8043,10.165,29,22.7,11.36,33.0068,850,social|stable|deep_conn,98,
7,99,33,,7,True,1.1683,5,1.0,0.7082,0.8595,19.5068,32,57.38,23.64,61.5307,1856,social|stable|wide_att|deep_conn,99,
7,100,33,34,2,False,3.0997,3,0.2759,0.6092,0.8077,11.8079,8,15.1,9.69,21.0124,289,stable|deep_conn|dead,100,34
7,101,34,,6,True,-0.6367,5,0.9062,0.6494,0.8571,26.6675,29,57.46,31.02,61.538,2135,social|stable|wide_att|deep_conn,101,
