seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
3,79,14,23,10,False,-2.7524,2,0.4583,0.6513,0.7916,8.5954,11,8.0,4.28,28.4764,181,stable|focused_att|dead,79,23
3,90,16,,24,True,2.6391,4,0.9091,0.6199,0.8387,8.2425,20,23.08,14.15,31.8101,822,social|stable,90,
3,107,20,29,10,False,-0.7195,3,0.7727,0.6515,0.7985,6.639,17,13.0,6.95,47.7257,407,social|stable|focused_att|dead,107,29
3,108,20,23,4,False,-1.4113,5,0.7917,0.6632,0.8678,19.3514,19,56.96,28.93,48.5986,1956,social|stable|wide_att|deep_conn|dead,108,23
3,109,21,22,2,False,2.3816,3,0.2609,0.7105,0.8484,25.7336,6,16.96,6.91,37.6132,330,stable|deep_conn|dead,109,22
3,110,22,,18,True,0.8911,5,0.9545,0.7023,0.8632,12.8172,21,50.71,21.5,25.359,1727,social|stable|wide_att|deep_conn,110,
3,111,23,26,4,False,-2.8252,3,0.3333,0.6647,0.8184,6.6245,9,13.38,6.75,17.0421,358,stable|dead,111,26
3,112,24,,16,True,1.0169,5,1.0,0.6471,0.828,17.9317,22,40.12,21.88,49.0475,1777,social|stable|deep_conn,112,
3,113,24,26,3,False,0.3844,3,0.2963,0.7002,0.7808,8.5649,8,13.49,5.78,14.7782,384,stable|focused_att|dead,113,26
3,114,29,,11,True,3.011,5,0.9545,0.6547,0.8396,14.1086,21,44.83,23.65,59.6719,1715,social|stable|deep_conn,114,
3,115,30,,10,True,-0.8857,5,1.0,0.676,0.8472,19.5909,22,51.57,24.72,47.1552,1846,social|stable|deep_conn,115,
3,116,30,36,7,False,2.097,4,0.95,0.678,0.7682,10.6629,19,16.51,7.84,36.3676,502,social|stable|focused_att|deep_conn|dead,116,36
3,117,32,,8,True,2.751,5,1.0,0.6673,0.844,20.6939,22,51.94,25.9,65.3635,2089,social|stable|deep_conn,117,
3,118,33,,7,True,0.3238,4,0.9545,0.6749,0.8423,11.6056,21,29.71,14.31,31.884,901,social|stable|deep_conn,118,
3,119,36,,4,True,-1.9222,5,1.0,0.6486,0.8616,22.7143,22,59.38,32.17,65.3635,2084,social|stable|wide_att|deep_conn,119,
3,120,37,38,2,False,-1.7372,4,0.4286,0.6791,0.8458,17.1766,9,33.63,15.89,38.9881,838,stable|deep_conn|dead,120,38
3,121,38,39,2,False,-0.9738,3,0.2273,0.66,0.8472,26.9142,5,14.09,7.26,34.8579,245,stable|deep_conn|dead,121,39
3,122,38,,2,True,-2.8936,3,0.0909,0.6706,0.8477,5.1637,2,18.29,8.98,9.7261,353,isolated|stable,122,
