seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
2,11,3,,37,True,-1.7236,4,0.96,0.7081,0.8558,10.4849,24,30.43,12.54,47.9843,886,social|stable|wide_att|deep_conn,11,
2,21,5,,35,True,-1.0912,3,0.72,0.7149,0.8063,6.0602,18,17.65,7.04,31.4162,515,social|stable,21,
2,22,5,,35,True,-1.7418,5,0.96,0.6384,0.844,15.9095,24,50.51,28.62,52.2466,1852,social|stable|deep_conn,22,
2,25,8,,32,True,2.4816,5,0.96,0.6931,0.8597,22.164,24,43.81,19.4,88.7052,1733,social|stable|wide_att|deep_conn,25,
2,34,10,24,15,False,0.3662,4,0.7241,0.6027,0.8099,5.8179,21,24.38,16.07,36.0523,752,social|stable|dead,34,24
2,35,10,,30,True,-0.056,4,0.88,0.6762,0.838,13.4201,22,26.05,12.48,51.4852,772,social|stable|deep_conn,35,
2,36,10,,30,True,3.0155,5,0.88,0.7222,0.84,14.9932,22,44.7,17.19,35.2578,1642,social|stable|deep_conn,36,
2,40,12,,28,True,2.1414,5,1.0,0.6188,0.8554,16.2077,25,42.1,25.93,64.4985,1704,social|stable|wide_att|deep_conn,40,
2,51,14,21,8,False,-0.3584,4,0.64,0.681,0.8395,30.4723,16,35.07,16.43,316.2444,1171,social|stable|deep_conn|dead,51,21
2,61,16,22,7,False,-0.756,2,0.1538,0.6604,0.6939,12.2519,4,6.71,3.45,28.4316,146,stable|focused_att|deep_conn|dead,61,22
2,67,18,,22,True,-0.7674,5,1.0,0.6393,0.8601,18.0494,25,43.02,24.27,52.2466,1751,social|stable|wide_att|deep_conn,67,
2,69,18,22,5,False,1.0137,5,0.9231,0.6412,0.8327,13.4578,24,46.61,26.08,45.6199,1817,social|stable|deep_conn|dead,69,22
2,74,18,24,7,False,-0.0799,2,0.2759,0.6621,0.6587,2.2506,8,5.07,2.58,6.7237,117,stable|focused_att|dead,74,24
2,76,19,,21,True,-1.629,5,1.0,0.665,0.8492,14.9187,25,52.51,26.45,39.2704,1760,social|stable|deep_conn,76,
2,75,19,22,4,False,1.2871,2,0.2308,0.6335,0.6915,6.3366,6,5.94,3.44,20.9895,104,stable|focused_att|dead,75,22
2,77,20,21,2,False,-2.2611,4,0.72,0.6923,0.8286,15.3937,18,34.35,15.27,34.5056,1149,social|stable|deep_conn|dead,77,21
2,78,20,20,1,False,1.4321,4,0.4737,0.652,0.873,21.2801,9,32.67,17.43,54.6942,719,stable|wide_att|deep_conn|dead,78,20
2,79,20,20,1,False,-1.9155,2,0.2105,0.6534,0.8464,93.1463,4,7.07,3.75,316.2444,89,stable|deep_conn|dead,79,20
