seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
14,0,1,,39,True,-0.504,5,0.9,0.6373,0.8543,36.0047,27,49.16,27.98,500.0,1921,social|stable|wide_att|deep_conn,0,
14,6,2,,38,True,-1.4775,4,0.9333,0.7186,0.8379,8.4176,28,25.16,9.85,49.5859,850,social|stable,6,
14,7,2,,38,True,0.5399,3,0.8,0.6821,0.8281,7.1282,24,20.83,9.71,40.6106,506,social|stable,7,
14,14,3,,37,True,0.6956,4,0.8667,0.6781,0.79,6.4798,26,20.0,9.5,36.0198,513,social|stable|focused_att,14,
14,22,4,,36,True,1.0083,5,0.9,0.6957,0.8358,12.0849,27,34.01,14.87,48.8986,1076,social|stable|deep_conn,22,
14,23,5,,35,True,-1.6843,4,0.9,0.5645,0.857,11.0279,27,24.28,18.73,46.3035,761,social|stable|wide_att|deep_conn,23,
14,24,5,,35,True,0.9722,5,0.9333,0.6263,0.8685,16.3157,28,58.91,35.15,49.1383,1911,social|stable|wide_att|deep_conn,24,
14,29,6,,34,True,-1.9417,4,0.9333,0.6837,0.8482,11.2967,28,38.09,17.62,46.6165,1155,social|stable|deep_conn,29,
14,36,8,,32,True,2.7563,5,0.9333,0.6244,0.8424,20.8309,28,55.63,33.46,55.6761,1897,social|stable|deep_conn,36,
14,37,8,,32,True,1.2241,5,0.9667,0.6415,0.8799,25.654,29,62.91,35.16,95.0823,2020,social|stable|wide_att|deep_conn,37,
14,72,17,27,11,False,-1.7611,5,0.9583,0.6929,0.8692,12.4818,23,49.3,21.85,35.8001,1800,social|stable|wide_att|deep_conn|dead,72,27
14,74,17,25,9,False,-2.8486,3,0.5833,0.6251,0.7267,4.7445,14,6.51,3.9,30.9272,118,social|stable|focused_att|dead,74,25
14,75,17,27,11,False,3.1141,4,0.7917,0.6963,0.8231,7.4778,19,17.06,7.44,51.5886,460,social|stable|dead,75,27
14,79,18,23,6,False,-0.8461,2,0.1739,0.6088,0.7893,6.8086,4,6.11,3.93,18.8971,108,stable|focused_att|dead,79,23
14,81,18,33,16,False,2.9423,2,0.3571,0.7139,0.7932,5.6873,10,7.25,2.91,25.5837,123,stable|focused_att|dead,81,33
14,84,19,,21,True,-0.2429,5,0.9667,0.7088,0.8661,23.7807,29,60.02,24.66,105.9407,2025,social|stable|wide_att|deep_conn,84,
14,85,19,27,9,False,0.8208,5,0.9167,0.6411,0.8365,8.3777,22,33.27,18.62,32.0319,1069,social|stable|dead,85,27
14,86,19,,21,True,2.7499,5,0.9333,0.6439,0.8224,8.6787,28,28.5,15.76,32.4846,948,social|stable,86,
14,87,19,24,6,False,-1.2221,2,0.4583,0.6434,0.7295,8.4331,11,6.66,3.69,33.3625,153,stable|focused_att|dead,87,24
14,88,19,20,2,False,1.9149,2,0.0,0.6938,0.8261,0.0,0,7.68,3.39,0.0,96,isolated|stable|dead,88,20
14,89,20,,20,True,-2.4989,5,0.9333,0.6463,0.8792,25.3511,28,57.84,31.66,71.7563,1962,social|stable|wide_att|deep_conn,89,
14,90,20,20,1,False,2.0143,2,0.3182,0.6725,0.8398,114.1529,7,8.93,4.35,316.2444,112,stable|deep_conn|dead,90,20
14,91,20,24,5,False,1.6659,2,0.2917,0.6313,0.7621,2.2846,7,6.4,3.74,5.7691,143,stable|focused_att|dead,91,24
14,92,20,20,1,False,0.7802,2,0.1818,0.6952,0.8157,34.444,4,10.38,4.55,45.7487,109,stable|deep_conn|dead,92,20
14,93,20,20,1,False,1.9803,2,0.2727,0.6928,0.8193,30.6368,6,8.19,3.63,45.7487,98,stable|deep_conn|dead,93,20
14,94,23,,17,True,0.6382,4,0.9,0.7137,0.8308,14.7937,27,30.97,12.42,88.3995,1016,social|stable|deep_conn,94,
14,95,26,30,5,False,2.5653,3,0.3846,0.6825,0.7746,3.6951,10,14.54,6.76,12.482,485,stable|focused_att|dead,95,30
14,96,26,,14,True,-2.7987,5,0.9667,0.6596,0.8562,18.0094,29,54.63,28.2,61.2673,1770,social|stable|wide_att|deep_conn,96,
14,97,28,,12,True,-3.0803,5,1.0,0.687,0.8478,21.2896,30,56.65,25.8,90.0047,2033,social|stable|deep_conn,97,
14,98,28,,12,True,-1.4484,4,0.9667,0.6958,0.8698,15.8351,29,36.66,16.02,62.1666,1138,social|stable|wide_att|deep_conn,98,
14,99,28,,12,True,-1.7558,5,1.0,0.6436,0.8353,15.958,30,39.35,21.79,46.2931,1687,social|stable|deep_conn,99,
14,100,29,30,2,False,-1.8721,3,0.2692,0.6198,0.8578,23.301,7,16.95,10.39,38.8376,312,stable|wide_att|deep_conn|dead,100,30
14,101,30,,10,True,-2.3534,5,0.9333,0.6889,0.8652,26.8473,28,53.92,24.35,95.0823,1957,social|stable|wide_att|deep_conn,101,
14,102,30,,10,True,-0.327,5,0.9333,0.684,0.8704,26.5698,28,63.61,29.39,78.8819,2210,social|stable|wide_att|deep_conn,102,
14,103,30,38,9,False,-1.1201,3,0.8621,0.6603,0.8061,10.3588,25,15.57,8.01,49.3307,422,social|stable|deep_conn|dead,103,38
14,104,31,34,4,False,-2.7387,3,0.5172,0.7202,0.7891,11.7369,15,15.51,6.02,40.9254,391,social|stable|focused_att|deep_conn|dead,104,34
14,105,31,39,9,False,1.6527,4,0.9333,0.7077,0.8624,10.51,28,36.5,15.07,51.6994,1179,social|stable|wide_att|deep_conn|dead,105,39
14,106,33,,7,True,2.3912,5,0.9667,0.6817,0.8814,22.9899,29,64.91,30.3,105.9407,2013,social|stable|wide_att|deep_conn,106,
14,107,34,,6,True,1.0823,5,0.9333,0.6508,0.856,18.6374,28,40.82,21.9,52.967,1595,social|stable|wide_att|deep_conn,107,
14,108,34,37,4,False,0.3584,4,0.7742,0.6578,0.8071,9.5579,24,26.44,13.75,25.4632,906,social|stable|dead,108,37
14,109,34,35,2,False,2.5881,3,0.1724,0.6816,0.8338,19.5453,5,15.36,7.18,42.0352,292,stable|deep_conn|dead,109,35
14,110,35,,5,True,-0.986,5,0.8667,0.6763,0.8604,26.7175,26,53.95,25.82,78.8819,1776,social|stable|wide_att|deep_conn,110,
14,111,36,,4,True,3.0766,5,0.8667,0.711,0.8384,18.2396,26,46.66,18.96,41.8083,1898,social|stable|deep_conn,111,
14,112,38,39,2,False,0.7391,3,0.1667,0.7131,0.8415,7.3955,5,11.15,4.49,15.9335,197,stable|dead,112,39
