seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
6,0,1,,39,True,-0.0447,5,1.0,0.6682,0.8771,23.0352,17,62.34,30.96,66.9276,1877,social|stable|wide_att|deep_conn,0,
6,6,3,25,23,False,-0.569,5,0.8333,0.6712,0.8454,12.957,20,51.73,25.34,42.2027,2017,social|stable|deep_conn|dead,6,25
6,13,5,37,33,False,2.3879,3,0.7333,0.7005,0.7759,10.2364,11,14.3,6.12,36.2426,511,social|stable|focused_att|deep_conn|dead,13,37
6,24,6,39,34,False,2.0475,5,1.0,0.6232,0.8564,18.7225,17,39.34,23.79,66.9276,1462,social|stable|wide_att|deep_conn|dead,24,39
6,37,11,,29,True,-1.6773,5,0.8824,0.6713,0.8279,6.8433,15,32.3,15.81,14.5587,993,social|stable,37,
6,38,12,32,21,False,-3.0082,5,0.9375,0.6714,0.8579,14.1804,15,50.75,24.83,46.4016,1731,social|stable|wide_att|deep_conn|dead,38,32
6,47,14,22,9,False,-2.7888,4,0.6667,0.6905,0.8344,7.7807,16,31.87,14.28,33.4265,1052,social|stable|dead,47,22
6,48,14,,26,True,0.0549,5,1.0,0.6737,0.8301,19.0277,17,46.77,22.65,47.5456,1868,social|stable|deep_conn,48,
6,53,16,22,7,False,0.2577,4,0.5833,0.6812,0.8112,10.6607,14,32.9,15.4,33.2363,1121,social|stable|deep_conn|dead,53,22
6,52,16,22,7,False,-2.0346,2,0.0833,0.7063,0.8108,6.5596,2,10.58,4.4,10.8907,195,isolated|stable|dead,52,22
6,57,17,28,12,False,0.3776,2,0.2857,0.6184,0.8118,3.3919,6,8.63,5.32,9.6886,171,stable|dead,57,28
6,58,18,,22,True,-0.1249,3,0.8235,0.6751,0.842,5.9571,14,16.76,8.07,28.1814,389,social|stable,58,
6,60,18,20,3,False,-0.6325,2,0.2,0.6152,0.8038,12.4719,3,6.8,4.25,17.6123,76,stable|deep_conn|dead,60,20
6,62,18,20,3,False,-0.9479,2,0.0,0.6629,0.7875,0.0,0,6.57,3.34,0.0,83,isolated|stable|focused_att|dead,62,20
6,70,19,23,5,False,-0.9899,2,0.125,0.7068,0.7643,9.2089,3,8.22,3.41,19.5838,154,isolated|stable|focused_att|dead,70,23
6,63,19,22,4,False,2.6993,2,0.25,0.6962,0.7337,8.7261,6,5.75,2.51,42.7134,131,stable|focused_att|dead,63,22
6,64,19,20,2,False,-0.0075,2,0.3333,0.665,0.8853,20.9362,5,7.98,4.02,37.1641,110,stable|wide_att|deep_conn|dead,64,20
6,65,19,20,2,False,2.9165,2,0.1333,0.6411,0.859,12.3714,2,6.97,3.9,16.0838,85,isolated|stable|wide_att|deep_conn|dead,65,20
6,67,19,22,4,False,2.6868,2,0.0,0.7312,0.7789,0.0,0,8.36,3.07,0.0,151,isolated|stable|focused_att|dead,67,22
6,71,20,26,7,False,1.4461,2,0.24,0.6751,0.7636,4.6378,6,6.97,3.35,12.1854,143,stable|focused_att|dead,71,26
6,72,20,21,2,False,1.9625,2,0.2,0.7147,0.7829,10.0697,4,7.21,2.88,29.8819,142,stable|focused_att|deep_conn|dead,72,21
6,73,20,20,1,False,2.3333,2,0.1333,0.6612,0.8055,171.3109,2,7.83,4.01,316.2444,107,isolated|stable|deep_conn|dead,73,20
6,74,20,21,2,False,-2.2732,2,0.25,0.6735,0.8114,8.8382,5,9.05,4.39,11.0891,198,stable|dead,74,21
6,75,20,21,2,False,-3.0779,2,0.25,0.6572,0.7672,17.5754,5,8.45,4.41,31.0987,167,stable|focused_att|deep_conn|dead,75,21
6,76,21,,19,True,2.2698,5,1.0,0.6717,0.8678,22.055,17,51.25,25.04,55.7033,1779,social|stable|wide_att|deep_conn,76,
6,77,25,,15,True,-0.9587,5,1.0,0.6879,0.8535,18.0893,17,46.97,21.31,43.9218,1607,social|stable|wide_att|deep_conn,77,
6,78,25,,15,True,2.7723,5,0.8824,0.6839,0.8777,19.9646,15,64.17,29.67,33.7632,2078,social|stable|wide_att|deep_conn,78,
6,79,26,,14,True,2.6224,5,0.9412,0.6528,0.8205,15.9377,16,34.2,18.2,40.2952,1304,social|stable|deep_conn,79,
6,80,26,28,3,False,-0.9894,3,0.4286,0.7428,0.8155,12.0304,9,16.61,5.75,40.7301,449,stable|deep_conn|dead,80,28
6,81,27,,13,True,0.5198,5,1.0,0.6483,0.8313,13.7911,17,46.12,25.02,33.7632,1646,social|stable|deep_conn,81,
6,82,27,,13,True,-0.9651,4,0.9412,0.6243,0.8292,10.6341,16,32.94,19.82,33.5349,1009,social|stable|deep_conn,82,
6,83,32,33,2,False,0.6788,5,0.5882,0.6506,0.8773,30.5571,10,47.38,25.45,52.4582,1362,social|stable|wide_att|deep_conn|dead,83,33
6,84,33,,7,True,-0.6713,4,0.8235,0.6989,0.8375,13.9029,14,34.83,15.0,40.8841,1142,social|stable|deep_conn,84,
6,85,36,,4,True,2.7625,5,0.8824,0.6921,0.8651,18.2966,15,51.07,22.72,55.7033,1772,social|stable|wide_att|deep_conn,85,
6,86,37,,3,True,-2.4599,3,0.4706,0.6543,0.812,10.9065,8,18.02,9.52,30.0391,462,stable|deep_conn,86,
6,87,38,,2,True,1.4756,5,0.8235,0.6442,0.8963,19.198,14,58.56,32.34,36.4297,1687,social|stable|wide_att|deep_conn,87,
6,88,39,,0,True,0.2113,2,0,0,0,0,0,0,0,0,0,isolated|focused_att,88,
6,89,39,,0,True,0.7858,3,0,0,0,0,0,0,0,0,0,isolated|focused_att,89,
