seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
10,90,26,39,14,False,1.5667,4,0.8095,0.6414,0.849,8.6656,17,34.29,19.17,26.3763,1115,social|stable|dead,90,39
10,91,27,31,5,False,1.0321,5,0.7917,0.6584,0.8713,21.2168,19,56.64,29.39,52.3944,1830,social|stable|wide_att|deep_conn|dead,91,31
10,92,27,28,2,False,-0.6835,3,0.2083,0.6613,0.8611,9.2985,5,20.34,10.42,28.7454,381,stable|wide_att|dead,92,28
10,93,28,,12,True,0.3197,5,0.9524,0.6877,0.8379,9.4953,20,40.59,18.43,36.7564,1692,social|stable,93,
10,94,29,31,3,False,0.0536,3,0.375,0.7049,0.8324,18.9344,9,19.34,8.1,54.5298,485,stable|deep_conn|dead,94,31
10,95,30,,10,True,0.0117,5,0.9048,0.6448,0.8575,14.587,19,49.59,27.31,51.8693,1788,social|stable|wide_att|deep_conn,95,
10,96,30,35,6,False,-1.2334,4,0.7391,0.6264,0.8125,9.199,17,24.34,14.52,30.5943,857,social|stable|dead,96,35
10,97,30,31,2,False,0.7235,4,0.3333,0.6777,0.8578,12.8475,8,27.49,13.08,31.2898,648,stable|wide_att|deep_conn|dead,97,31
10,98,31,,9,True,-2.4406,3,0.8095,0.6607,0.787,5.8097,17,15.64,8.03,24.6584,469,social|stable|focused_att,98,
10,99,33,36,4,False,-2.9599,3,0.5217,0.7146,0.7663,7.5061,12,13.88,5.54,34.12,461,social|stable|focused_att|dead,99,36
10,100,34,37,4,False,2.3897,5,0.7391,0.6755,0.8513,13.7687,17,50.79,24.4,40.9985,1887,social|stable|wide_att|deep_conn|dead,100,37
10,101,35,,5,True,2.3735,4,0.7143,0.6597,0.8335,5.3493,15,29.39,15.16,16.8499,915,social|stable,101,
10,102,39,,0,True,1.0381,4,0,0,0,0,0,0,0,0,0,isolated|focused_att,102,
