seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
2024,1,0.0,121,99,9,0,9,0,0,0,4,113,8,121,0,60,61,121,0,0,10,2.011
2024,2,0.0,71,62,4,0,4,0,0,0,1,66,5,71,0,33,38,71,0,0,7,1.6897
2024,3,0.0,18,14,3,0,1,0,0,0,0,17,1,18,0,8,10,18,0,0,4,1.7108
2024,4,0.0,17,14,3,0,0,0,0,0,0,17,0,17,0,9,8,17,0,0,3,1.4466
2024,5,0.0,18,12,4,0,1,0,0,0,1,16,2,18,0,9,9,18,0,0,6,2.1825
2024,6,0.0,18,14,2,0,2,0,0,0,0,17,1,18,0,7,11,18,0,0,6,1.94
2024,7,0.0,19,17,2,0,0,0,0,0,0,19,0,19,0,9,10,19,0,0,4,1.4832
2024,8,0.0,29,27,2,0,0,0,0,0,0,29,0,29,0,17,12,29,0,0,4,1.3389
2024,9,0.0,20,12,3,0,0,0,0,0,5,17,3,20,0,10,10,20,0,0,7,2.471
2024,10,0.0,23,17,3,0,1,0,0,0,2,20,3,22,1,6,17,23,0,0,6,1.9103
2024,11,0.0,15,13,0,0,2,0,0,0,0,13,2,15,0,9,6,15,0,0,4,1.5329
2024,12,0.0,20,18,2,0,0,0,0,0,0,20,0,20,0,10,10,20,0,0,3,1.361
2024,13,0.0,14,10,0,0,2,0,0,0,2,11,3,14,0,6,8,14,0,0,5,2.006
2024,14,0.0,24,22,0,0,2,0,0,0,0,22,2,24,0,12,12,24,0,0,3,1.325
2024,15,0.0,17,11,3,0,2,0,0,0,1,15,2,17,0,4,13,17,0,0,7,2.174
2024,16,0.0,17,13,3,0,0,0,0,0,1,16,1,17,0,8,9,17,0,0,4,1.7131
2024,17,0.0,17,11,4,0,2,0,0,0,0,15,2,15,2,8,9,17,0,0,6,2.2125
2024,18,0.0,18,13,2,0,0,0,0,0,3,17,1,18,0,10,8,18,0,0,5,1.9943
2024,19,0.0,15,9,3,0,0,0,0,0,3,14,1,15,0,7,8,15,0,0,7,2.4662
2024,20,0.0,32,26,5,0,0,0,0,0,1,31,1,31,1,15,17,32,0,0,5,1.7823
2024,21,0.0,23,19,1,0,1,0,0,0,2,20,3,23,0,13,10,23,0,0,6,1.8256
2024,22,0.0,12,9,1,0,2,0,0,0,0,10,2,12,0,6,6,12,0,0,5,1.9508
2024,23,0.0,7,7,0,0,0,0,0,0,0,7,0,7,0,5,2,7,0,0,2,0.8631
2024,24,0.0,16,14,0,0,1,0,0,0,1,15,1,14,2,6,10,16,0,0,4,1.5306
2024,25,0.0,11,8,2,0,0,0,0,0,1,10,1,11,0,3,8,11,0,0,4,1.7899
