seed,win,tri,bnd_links,ent,n_br,persist_br,br_max,gk,div,A_isl,A_drift_bnd,A_drift_near,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_isl,B_drift_bnd,B_drift_near,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_isl,C_drift_bnd,C_drift_near,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
20,1,0,2141,1.5847,6,0,1,0,0,0,1.565816,1.632913,1.582089,6,0.0909,2.03,0,1.56636,1.420542,1.264592,3,0.0,2.03,0,1.615972,1.532551,1.660752,4,0.0,2.03
20,2,0,2115,1.5831,6,0,1,0,1,0,1.556725,1.595728,1.709411,4,0.25,1.95,0,1.529235,1.558719,1.366081,3,0.0,1.86,0,1.557026,1.449131,0.685098,3,0.5,1.93
20,3,0,2063,1.5542,5,0,1,0,1,0,1.601046,1.50245,1.098935,4,0.0,1.86,0,1.54478,1.639263,1.736509,4,0.0,1.85,0,1.607259,1.594271,1.373263,5,0.0,1.86
20,4,0,2054,1.4193,8,0,1,3,1,0,1.54039,1.642238,0.878578,3,0.1429,1.91,0,1.579483,1.538693,1.206238,3,0.0,1.88,0,1.563724,1.573789,1.770174,3,0.0,1.86
20,5,0,1997,1.5774,0,0,0,4,1,0,1.616064,1.582012,2.002472,4,0.0,1.89,0,1.570262,1.493241,2.172388,3,0.0,1.81,0,1.574454,1.542749,2.329952,3,0.0,1.91
20,6,0,1980,1.5448,5,0,1,4,1,0,1.580497,1.64299,1.722918,4,0.0,1.83,0,1.582632,1.674446,0,2,1.0,1.8,0,1.548516,1.645799,1.784135,4,0.1667,1.85
20,7,0,2044,1.4284,7,0,1,4,1,0,1.574826,1.573362,1.278978,3,0.0,1.85,0,1.607301,1.496239,2.453644,3,0.0,1.88,0,1.547025,1.47356,0.649201,3,0.0,1.85
20,8,0,2011,1.4772,3,0,1,4,0,0,1.569206,1.612148,1.566492,4,0.0,1.86,0,1.563985,1.577733,2.32116,4,0.0,1.82,0,1.565134,1.496434,1.141643,4,0.0,1.9
20,9,0,2046,1.4816,8,0,1,4,0,0,1.577298,1.507546,0.620321,3,0.0,1.83,0,1.542773,1.534885,1.872828,4,0.0,1.85,0,1.585853,1.657675,1.00119,3,0.0,1.87
20,10,0,2068,1.546,8,0,1,3,1,0,1.584464,1.638981,0,2,1.0,1.91,0,1.593279,1.590829,2.802261,3,0.0,1.83,0,1.58491,1.691708,0.760005,3,0.0,1.82
20,11,0,2034,1.585,4,0,1,4,0,0,1.558867,1.457244,0,2,1.0,1.87,0,1.541683,1.529651,0,2,1.0,1.91,0,1.563197,1.558883,1.576854,4,0.0,1.87
20,12,0,2057,1.5789,2,0,1,3,1,0,1.544429,1.633587,2.064463,4,0.0,1.91,0,1.609311,1.574296,2.852188,3,0.0,1.89,0,1.571978,1.562078,1.622369,4,0.0,1.81
20,13,0,2073,1.5788,0,0,0,3,1,0,1.590564,1.574869,1.775451,3,0.0,1.87,0,1.591672,1.587537,1.453157,3,0.0,1.81,0,1.630406,1.501235,1.309942,4,0.1667,1.85
20,14,0,2112,1.5752,6,0,1,1,1,1,1.521628,1.633274,1.790591,3,0.0,1.94,0,1.528828,1.540751,2.220451,3,0.0,1.86,0,1.559069,1.474402,0,2,1.0,1.85
20,15,0,2101,1.5736,7,0,1,3,1,0,1.626524,1.499723,2.74555,3,0.0,1.9,0,1.586946,1.521302,1.834409,3,0.0,1.93,0,1.516634,1.643246,1.75879,4,0.0,1.91
20,16,0,1982,1.5488,7,0,1,3,1,0,1.578274,1.54361,1.218181,3,0.0,1.89,0,1.578104,1.418331,1.446677,4,0.0,1.81,0,1.56514,1.556692,2.098675,4,0.0,1.9
20,17,0,2013,1.497,4,0,1,4,1,0,1.610732,1.458884,2.940342,3,0.0,1.92,0,1.586977,1.537026,0.637607,3,0.0,1.84,0,1.543151,1.620156,0.980148,3,0.0,1.87
20,18,0,2084,1.4591,8,0,1,4,1,0,1.541432,1.481596,2.31241,3,0.0,1.96,0,1.566641,1.538354,0.196074,3,0.0,1.85,0,1.577582,1.538372,2.003459,3,0.0,1.89
20,19,0,1989,1.5653,6,0,1,1,1,0,1.612806,1.723638,0.996637,3,0.0,1.85,0,1.57729,1.562864,2.787845,3,0.0,1.79,0,1.614232,1.524427,2.245571,3,0.0,1.85
20,20,0,2003,1.5306,4,0,1,3,1,0,1.574261,1.515185,1.067432,4,0.0,1.88,0,1.581829,1.612051,1.992399,3,0.0,1.83,0,1.573305,1.5669,0.362645,3,0.0,1.82
20,21,0,2034,1.5436,3,0,1,4,1,0,1.549566,1.692603,1.791159,4,0.0,1.86,0,1.588186,1.463634,1.683888,3,0.0,1.83,0,1.569005,1.544429,1.696165,3,0.0,1.87
20,22,0,2050,1.5836,4,0,1,3,1,0,1.560045,1.504049,1.377051,4,0.0,1.9,0,1.590254,1.611339,1.2941,3,0.0,1.89,0,1.53289,1.560769,1.298084,4,0.0,1.87
20,23,0,2079,1.4615,1,0,1,3,1,0,1.581626,1.618196,1.559878,3,0.0,1.9,0,1.569139,1.476155,0,2,1.0,1.85,0,1.55043,1.540355,1.039979,3,0.0,1.84
20,24,0,2065,1.5382,2,0,1,4,1,0,1.532542,1.56286,1.690388,3,0.0,1.85,0,1.58537,1.636362,2.655894,3,0.0,1.85,0,1.532723,1.576681,1.276169,4,0.0,1.95
20,25,0,2033,1.5157,5,0,1,4,1,0,1.51573,1.43192,1.22283,5,0.0,1.86,0,1.543751,1.586072,2.174271,3,0.0,1.85,0,1.575539,1.631468,0.543887,3,0.0,1.88
