seed,win,tri,bnd_links,ent,n_br,persist_br,br_max,gk,div,A_isl,A_drift_bnd,A_drift_near,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_isl,B_drift_bnd,B_drift_near,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_isl,C_drift_bnd,C_drift_near,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
16,1,0,2114,1.5839,17,0,1,0,0,0,1.580228,1.482826,2.286061,4,0.0,2.03,0,1.521674,1.393073,0.764081,3,0.0,1.96,0,1.605482,1.480472,0,2,1.0,2.07
16,2,0,2011,1.5839,6,0,1,0,1,0,1.559899,1.482497,0,2,1.0,1.84,0,1.569441,1.55707,1.4348,3,0.0,1.88,0,1.575291,1.559143,1.133095,4,0.0,1.83
16,3,0,2002,1.5839,2,0,1,1,1,0,1.526372,1.438232,1.265052,4,0.1429,1.91,0,1.598828,1.519807,2.632714,3,0.0,1.9,0,1.572439,1.502126,1.766573,3,0.0,1.83
16,4,0,2053,1.585,5,0,1,4,1,0,1.579705,1.604949,1.884359,3,0.0,1.95,0,1.582857,1.619569,1.493546,3,0.0,1.85,0,1.54989,1.566785,0,2,1.0,1.88
16,5,0,2053,1.5487,3,0,1,4,1,0,1.548809,1.560177,1.312034,3,0.0,1.88,0,1.564217,1.460298,2.506483,3,0.0,1.82,0,1.554928,1.461962,1.339811,3,0.0,1.89
16,6,0,2008,1.4926,6,0,1,4,1,0,1.588201,1.541784,1.246315,3,0.5,1.85,0,1.583614,1.53452,1.846008,3,0.1667,1.82,0,1.587374,1.615415,1.05086,3,0.0,1.9
16,7,0,2071,1.571,2,0,1,4,0,0,1.554759,1.6881,2.808627,3,0.0,1.9,0,1.591417,1.591842,2.101312,4,0.0,1.93,0,1.594034,1.57329,1.798108,3,0.0,1.89
16,8,0,2051,1.5544,1,0,1,3,1,0,1.617421,1.608193,1.851004,3,0.0,1.89,0,1.530165,1.574539,1.153813,3,0.0,1.82,0,1.566927,1.671681,0.480457,3,0.0,1.86
16,9,0,1989,1.5179,2,0,1,4,0,0,1.535465,1.489216,1.935253,3,0.0,1.8,0,1.520642,1.624266,0,2,1.0,1.87,0,1.546838,1.584123,2.061344,5,0.0,1.88
16,10,0,2017,1.5632,4,0,1,4,0,0,1.560793,1.569619,1.195825,5,0.0,1.92,0,1.611356,1.595274,1.159864,3,0.0,1.88,0,1.547003,1.568499,0,2,1.0,1.88
16,11,0,2068,1.5653,4,0,1,3,1,0,1.555062,1.447296,0.972087,3,0.0,1.85,0,1.597932,1.543895,2.029095,3,0.0,1.83,0,1.528799,1.486779,2.020293,5,0.0,1.9
16,12,0,2115,1.5794,7,0,1,1,1,0,1.57762,1.417789,1.528477,3,0.0,1.85,1,1.565823,1.643238,2.365858,4,0.0,1.85,0,1.574713,1.663797,1.543188,3,0.0,1.86
16,13,0,2045,1.5796,6,0,1,1,1,0,1.594852,1.563028,0.752636,4,0.0,1.9,0,1.615725,1.44345,1.691623,4,0.0,1.84,0,1.568717,1.550074,1.73869,3,0.1429,1.87
16,14,0,2042,1.5647,1,0,1,3,1,0,1.56169,1.59969,1.168133,6,0.1667,1.81,0,1.56745,1.434331,1.389854,3,0.0,1.88,0,1.598462,1.598346,1.764117,3,0.0,1.86
16,15,0,2047,1.5502,1,0,1,4,0,0,1.539749,1.651927,1.869896,3,0.0,1.85,0,1.603779,1.649441,2.019542,4,0.0,1.86,0,1.587149,1.677285,1.040469,4,0.1667,1.82
16,16,0,2000,1.5831,1,0,1,4,0,0,1.605997,1.591942,1.551994,3,0.0,1.89,0,1.585511,1.614882,1.468298,3,0.0,1.91,0,1.593941,1.631175,1.324173,3,0.0,1.82
16,17,0,1999,1.5841,10,0,1,4,0,0,1.576053,1.544256,1.999044,4,0.0,1.84,0,1.556249,1.649271,0.297089,3,0.0,1.81,0,1.584057,1.43577,1.122587,3,0.0,1.89
16,18,0,2097,1.5808,6,0,1,4,0,0,1.579662,1.495515,0.589353,3,0.25,1.92,0,1.611754,1.483387,1.705634,3,0.0,1.91,0,1.577583,1.752581,1.890098,3,0.0,1.88
16,19,0,2043,1.5346,4,0,1,3,1,0,1.552596,1.580581,0.82586,4,0.0,1.91,0,1.588729,1.506443,2.134749,4,0.0,1.91,0,1.55314,1.578565,1.915707,3,0.0,1.88
16,20,0,2040,1.5816,5,0,1,1,1,0,1.534009,1.567394,1.571547,5,0.0,1.81,0,1.577214,1.649229,1.460009,3,0.0,1.87,1,1.593254,1.571356,1.582417,5,0.0,1.92
16,21,0,1991,1.5807,11,0,1,1,1,0,1.564353,1.556289,1.873944,4,0.0,1.85,0,1.553297,1.605165,1.248766,5,0.0,1.9,0,1.60472,1.496511,1.809653,3,0.0,1.9
16,22,0,2086,1.5797,3,0,1,1,1,0,1.575525,1.455031,1.147146,3,0.0,1.95,0,1.577779,1.618749,1.598211,4,0.0,1.86,0,1.58288,1.521213,2.092203,3,0.0,1.9
16,23,0,2077,1.5647,5,0,1,0,1,0,1.56692,1.518005,1.006565,3,0.0,1.91,0,1.562945,1.592787,1.898815,4,0.0,1.88,0,1.591325,1.669385,1.361855,4,0.0,1.89
16,24,0,2046,1.569,1,0,1,4,0,0,1.59305,1.584614,2.072761,4,0.0,1.89,0,1.520116,1.539014,0,2,1.0,1.85,0,1.625643,1.643799,0.992553,4,0.0,1.93
16,25,0,2120,1.5448,0,0,0,4,0,0,1.609995,1.591322,1.77156,4,0.0,1.95,0,1.54895,1.532327,1.368994,3,0.0,1.89,0,1.566607,1.484361,1.273529,4,0.0,1.88
