seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
2024,1,418,11.1649,438,12.1407,352,10.1855,409,11.3471,381,11.0034,396,11.1255
2024,2,396,11.6237,373,11.4568,364,10.2183,392,12.3957,381,11.3853,348,10.6358
2024,3,378,10.2582,411,13.1959,358,10.9725,379,10.1208,362,10.1361,371,9.9643
2024,4,412,12.4215,415,11.894,378,10.909,417,12.5127,375,11.4816,371,10.5539
2024,5,422,10.9835,392,10.9118,367,10.2832,402,10.7801,374,10.4915,360,9.3812
2024,6,412,10.7175,373,10.6479,394,12.9801,392,10.8954,389,10.905,386,11.2809
2024,7,407,11.6127,419,12.3218,396,11.2968,385,10.8843,370,10.8176,336,9.3637
2024,8,380,10.82,383,10.8384,358,9.5075,386,10.7252,372,10.2744,347,10.0024
2024,9,397,12.091,397,11.2937,355,10.8592,406,11.1651,358,10.2738,388,10.2632
2024,10,407,12.1434,402,11.9952,356,9.6827,386,11.469,341,10.2262,378,11.8908
2024,11,413,10.7162,374,9.6541,403,10.6889,331,9.481,393,10.1267,348,9.2883
2024,12,395,10.8511,377,10.4097,383,10.1287,416,11.2473,366,10.2419,358,10.0725
2024,13,425,12.9803,400,11.1326,383,11.7588,428,11.8605,376,11.5714,367,10.7103
2024,14,386,10.4111,371,9.8136,363,10.6214,405,11.2949,360,9.8611,359,10.969
2024,15,421,11.497,376,10.6489,391,11.297,378,9.8439,391,11.7671,363,9.5284
2024,16,380,11.0356,391,12.0727,379,11.7298,330,9.9556,376,10.6193,326,9.2151
2024,17,407,11.4293,374,10.8287,402,10.9183,419,11.9327,349,9.1846,346,9.6366
2024,18,410,10.8717,397,10.89,367,11.2022,357,9.6812,369,9.733,375,10.3866
2024,19,401,11.4722,403,11.4195,385,10.1254,367,10.5408,360,10.1514,341,8.9197
2024,20,398,11.3345,448,12.6374,395,11.7402,393,11.5307,333,9.3002,386,11.041
2024,21,409,11.4182,376,10.3415,402,11.2606,366,11.591,334,8.9334,393,11.6319
2024,22,327,8.8961,369,10.1738,381,10.541,388,11.62,388,10.8078,383,11.2797
2024,23,391,10.7553,389,10.5211,363,11.388,418,10.8829,367,10.2077,345,9.4785
2024,24,393,11.1363,391,10.4602,378,10.2713,381,11.0118,360,10.3489,372,10.1291
2024,25,408,11.7557,404,10.9422,359,8.8641,374,9.9274,367,10.2956,380,10.6815
