seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
555,1,500,0,2651,0,688,0.9956,True,0,0,637,0.9953,True,0,0,671,0.9955,True,0,0,655,0.9939,True,0,0
555,2,700,1,637,4,163,1.0,True,1,1,161,0.9938,True,1,1,165,0.9939,True,1,4,148,1.0,True,1,1
555,3,900,3,101,4,25,1.0,True,0,3,24,1.0,True,1,3,25,1.0,True,1,4,27,1.0,True,0,1
555,4,1100,3,48,4,16,1.0,True,0,3,9,1.0,True,0,3,10,1.0,True,0,4,13,0.8462,True,0,1
555,5,1300,3,34,4,13,0.6923,True,0,3,7,0.8571,True,0,3,8,0.75,True,0,4,6,1.0,True,0,1
555,6,1500,3,52,4,14,0.8571,True,0,3,14,0.9286,True,0,3,12,0.75,True,0,4,12,0.8333,True,0,1
555,7,1700,4,39,4,14,0.8571,True,0,3,4,0.75,False,0,3,10,0.8,True,0,4,11,0.9091,True,0,1
555,8,1900,4,28,4,12,0.9167,True,0,3,4,0.75,False,0,3,6,1.0,True,0,4,6,1.0,True,0,1
555,9,2100,4,23,4,6,1.0,True,0,3,8,1.0,True,0,3,8,1.0,True,0,4,1,1.0,False,0,1
555,10,2300,4,27,4,10,1.0,True,0,4,8,1.0,True,1,3,4,1.0,False,0,4,5,1.0,True,0,1
555,11,2500,4,29,4,10,1.0,True,0,4,8,1.0,True,0,3,4,1.0,False,0,4,7,1.0,True,0,1
555,12,2700,4,19,4,9,1.0,True,0,4,6,1.0,True,0,3,1,1.0,False,0,4,3,1.0,False,0,1
555,13,2900,4,21,4,6,0.5,True,0,4,9,0.6667,True,0,3,3,1.0,False,0,4,3,1.0,False,0,1
555,14,3100,4,30,4,8,0.625,True,0,4,11,0.9091,True,0,3,4,0.5,False,0,4,7,1.0,True,0,1
555,15,3300,4,34,4,10,1.0,True,0,4,9,0.7778,True,0,4,8,1.0,True,1,4,7,1.0,True,0,0
555,16,3500,4,20,4,7,1.0,True,0,4,5,1.0,True,0,4,3,1.0,False,0,4,5,1.0,True,0,0
555,17,3700,4,23,4,0,0.0,False,0,4,6,1.0,True,0,4,10,0.8,True,0,4,7,1.0,True,0,0
555,18,3900,4,23,4,1,1.0,False,0,4,4,1.0,False,0,4,11,1.0,True,0,4,7,1.0,True,0,0
555,19,4100,4,30,4,8,0.875,True,0,4,6,0.8333,True,0,4,5,1.0,True,0,4,11,0.9091,True,0,0
555,20,4300,4,24,4,7,1.0,True,0,4,4,1.0,False,0,4,6,1.0,True,0,4,7,1.0,True,0,0
555,21,4500,1,40,4,9,0.8889,True,0,4,14,0.9286,True,0,4,9,1.0,True,0,4,8,1.0,True,0,1
555,22,4700,4,40,4,8,1.0,True,0,4,13,0.7692,True,0,4,10,1.0,True,0,4,9,0.8889,True,0,0
555,23,4900,4,24,4,7,0.8571,True,0,4,9,0.8889,True,0,4,4,0.75,False,0,4,4,1.0,False,0,0
555,24,5100,4,27,4,9,1.0,True,0,4,5,1.0,True,0,4,6,1.0,True,0,4,7,1.0,True,0,0
555,25,5300,1,39,4,14,1.0,True,0,4,4,1.0,False,0,1,11,0.8182,True,1,4,10,1.0,True,0,1
