seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
555,1,414,11.8698,400,12.3985,386,10.535,390,12.2811,378,10.1862,354,9.6639
555,2,384,10.4789,370,10.2412,397,11.1798,447,12.3292,401,11.1555,388,10.8558
555,3,402,10.8094,413,11.4103,370,10.1021,389,11.2789,396,10.3814,366,10.0414
555,4,397,10.9565,394,10.4814,377,10.9314,403,11.0634,348,9.2578,412,10.6762
555,5,390,11.1113,427,12.3986,369,10.2495,400,10.7206,343,8.7953,377,10.5111
555,6,399,11.0171,396,12.258,363,11.114,369,10.2623,361,10.5285,365,11.0371
555,7,428,11.0154,407,11.2239,348,10.054,410,10.976,390,10.493,372,9.9786
555,8,395,11.0437,406,11.3687,371,10.0099,383,10.288,394,10.9424,326,8.7612
555,9,360,10.1942,397,11.352,350,9.641,396,11.8501,336,8.7879,341,9.5209
555,10,403,11.4436,397,10.6437,397,10.2027,401,10.5256,373,10.4215,352,9.9768
555,11,456,11.6427,392,10.3298,391,11.1988,421,11.3475,402,10.8146,387,10.8016
555,12,395,10.8117,409,11.644,374,10.4756,379,10.1835,354,9.9222,358,9.9613
555,13,398,11.4105,422,12.0138,389,10.8231,388,10.3359,373,11.5563,349,9.6746
555,14,399,11.393,417,11.3756,350,10.4166,397,11.9819,355,11.2104,351,10.3719
555,15,443,12.0617,418,11.3425,372,10.1959,382,11.4262,333,9.2736,369,10.214
555,16,375,9.8718,368,9.6457,361,9.6735,392,10.9503,360,9.5773,389,10.9383
555,17,393,11.0542,358,10.1275,370,10.6831,353,9.4049,372,10.4395,389,10.3331
555,18,411,11.4153,381,10.7542,372,10.4162,381,10.7823,345,9.4888,385,10.6002
555,19,411,11.1518,402,10.3429,384,10.5825,401,10.6399,354,9.6148,420,11.9324
555,20,408,12.1014,410,11.1256,424,11.1063,379,11.1353,410,11.3918,362,9.5427
555,21,401,11.112,406,10.226,383,10.3587,377,10.278,390,10.7414,335,9.1943
555,22,389,10.7106,434,11.7036,410,11.1699,432,11.7166,365,9.9157,354,9.7525
555,23,397,10.9599,414,11.3286,370,10.5027,419,11.165,390,10.518,378,10.7378
555,24,413,11.2814,352,9.656,371,9.5091,372,10.4759,385,10.6823,374,10.4393
555,25,394,10.2138,391,10.8639,355,10.0928,419,11.647,351,9.8819,361,10.2633
