seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
123,1,500,0,2719,0,740,1.0,True,0,0,694,0.9986,True,0,0,646,0.9969,True,0,0,639,0.9953,True,0,0
123,2,700,4,683,4,192,1.0,True,1,4,162,1.0,True,1,4,163,1.0,True,1,4,166,1.0,True,1,0
123,3,900,1,141,1,33,0.9394,True,1,4,45,0.9111,True,0,4,32,1.0,True,0,4,31,0.9677,True,0,1
123,4,1100,3,51,1,17,1.0,True,0,4,16,1.0,True,0,4,9,1.0,True,0,4,9,1.0,True,0,1
123,5,1300,3,46,0,15,1.0,True,1,4,9,0.7778,True,0,4,12,1.0,True,0,4,10,1.0,True,0,1
123,6,1500,3,27,0,5,1.0,True,0,4,9,1.0,True,0,4,8,1.0,True,0,4,5,1.0,True,0,1
123,7,1700,4,33,1,6,0.5,True,1,4,14,1.0,True,0,4,8,0.875,True,0,4,5,0.8,True,0,1
123,8,1900,4,43,1,17,1.0,True,0,4,9,1.0,True,0,4,6,1.0,True,0,4,11,1.0,True,0,1
123,9,2100,1,32,1,13,0.9231,True,0,4,5,0.6,True,0,4,6,0.5,True,0,4,8,0.875,True,0,1
123,10,2300,1,37,1,5,1.0,True,0,4,6,1.0,True,0,4,12,1.0,True,0,4,14,1.0,True,0,1
123,11,2500,3,23,4,7,0.7143,True,1,4,2,1.0,False,0,4,5,1.0,True,0,4,9,1.0,True,0,1
123,12,2700,3,26,4,5,1.0,True,0,4,8,1.0,True,0,4,3,1.0,False,0,4,10,1.0,True,0,1
123,13,2900,3,30,4,4,0.75,False,0,4,10,0.9,True,0,4,8,0.75,True,0,4,8,1.0,True,0,1
123,14,3100,3,24,4,5,1.0,True,0,4,9,1.0,True,0,4,5,1.0,True,0,4,5,1.0,True,0,1
123,15,3300,1,40,4,11,0.7273,True,0,4,11,0.9091,True,0,4,8,0.875,True,0,4,10,0.9,True,0,1
123,16,3500,4,30,4,11,1.0,True,0,4,8,1.0,True,0,4,6,0.8333,True,0,4,5,0.8,True,0,0
123,17,3700,3,38,4,10,1.0,True,0,4,11,1.0,True,0,4,6,1.0,True,0,4,11,1.0,True,0,1
123,18,3900,1,36,4,6,1.0,True,0,4,9,1.0,True,0,4,6,0.8333,True,0,1,15,0.8,True,1,1
123,19,4100,4,26,4,5,0.8,True,0,4,5,0.8,True,0,4,8,0.75,True,0,4,8,1.0,True,1,0
123,20,4300,4,39,4,11,1.0,True,0,4,14,1.0,True,0,4,7,1.0,True,0,4,7,1.0,True,0,0
123,21,4500,4,29,4,6,1.0,True,0,4,6,1.0,True,0,4,8,1.0,True,0,4,9,1.0,True,0,0
123,22,4700,4,29,4,4,1.0,False,0,4,5,1.0,True,0,4,11,1.0,True,0,4,9,1.0,True,0,0
123,23,4900,4,34,4,7,1.0,True,0,4,8,1.0,True,0,4,11,1.0,True,0,4,8,1.0,True,0,0
123,24,5100,4,32,4,7,1.0,True,0,4,10,1.0,True,0,4,6,1.0,True,0,4,9,1.0,True,0,0
123,25,5300,4,31,4,10,1.0,True,0,4,7,1.0,True,0,4,9,1.0,True,0,4,5,1.0,True,0,0
