seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
7,1,500,0,2709,0,706,1.0,True,0,0,698,1.0,True,0,0,694,1.0,True,0,0,611,1.0,True,0,0
7,2,700,4,783,0,231,1.0,True,0,4,174,1.0,True,1,4,218,1.0,True,1,0,160,1.0,True,0,1
7,3,900,0,122,0,38,0.9737,True,0,4,24,1.0,True,0,4,37,0.973,True,0,1,23,0.9565,True,1,1
7,4,1100,3,37,3,11,0.8182,True,1,4,7,1.0,True,0,4,8,1.0,True,0,3,11,0.9091,True,1,1
7,5,1300,3,28,3,8,0.75,True,0,4,6,1.0,True,0,4,8,1.0,True,0,3,6,0.8333,True,0,1
7,6,1500,3,22,3,6,1.0,True,0,4,5,1.0,True,0,4,6,1.0,True,0,3,5,1.0,True,0,1
7,7,1700,3,39,3,11,0.9091,True,0,4,6,0.8333,True,0,4,5,1.0,True,0,3,17,0.8824,True,0,1
7,8,1900,4,37,3,7,1.0,True,0,4,9,0.8889,True,0,4,7,1.0,True,0,3,14,0.8571,True,0,1
7,9,2100,4,33,3,7,0.8571,True,0,4,8,1.0,True,0,4,6,1.0,True,0,3,12,0.9167,True,0,1
7,10,2300,4,39,3,6,1.0,True,0,4,10,1.0,True,0,4,9,1.0,True,0,3,14,1.0,True,0,1
7,11,2500,4,29,3,9,0.6667,True,0,4,6,1.0,True,0,4,9,0.8889,True,0,3,5,1.0,True,0,1
7,12,2700,1,33,3,10,0.8,True,0,4,12,0.75,True,0,4,4,0.75,False,0,3,7,0.8571,True,0,1
7,13,2900,1,47,3,12,0.9167,True,0,4,18,0.9444,True,0,4,8,1.0,True,0,3,9,0.8889,True,0,1
7,14,3100,4,45,3,9,0.7778,True,0,4,12,0.75,True,0,4,10,0.7,True,0,4,14,0.8571,True,1,1
7,15,3300,4,37,3,6,1.0,True,0,4,11,0.7273,True,0,4,16,0.875,True,0,4,4,1.0,False,0,1
7,16,3500,4,29,3,3,0.6667,False,0,4,8,0.875,True,0,4,9,0.7778,True,0,4,9,0.5556,True,0,1
7,17,3700,4,36,3,4,1.0,False,0,4,10,1.0,True,0,4,8,1.0,True,0,4,14,1.0,True,0,1
7,18,3900,4,27,3,5,1.0,True,0,4,9,1.0,True,0,4,9,1.0,True,0,4,4,1.0,False,0,1
7,19,4100,4,34,3,6,0.6667,True,0,3,14,0.8571,True,1,4,8,0.875,True,0,4,6,1.0,True,0,1
7,20,4300,4,28,3,12,1.0,True,0,3,3,1.0,False,0,4,4,1.0,False,0,4,9,1.0,True,0,1
7,21,4500,1,33,3,10,1.0,True,0,3,6,0.6667,True,0,4,8,0.75,True,0,4,9,0.6667,True,0,1
7,22,4700,1,29,3,7,1.0,True,0,3,7,1.0,True,0,4,8,1.0,True,0,4,7,1.0,True,0,1
7,23,4900,4,38,3,13,1.0,True,0,4,9,1.0,True,1,4,7,0.7143,True,0,4,9,1.0,True,0,1
7,24,5100,4,29,3,6,1.0,True,0,4,8,0.875,True,0,4,10,0.7,True,0,4,5,0.6,True,0,1
7,25,5300,4,37,3,7,0.7143,True,0,4,10,0.8,True,0,4,8,0.875,True,0,4,12,0.9167,True,0,1
