seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
99,1,420,10.9413,384,10.8532,405,11.1601,398,10.8617,365,10.0509,380,10.3004
99,2,403,11.348,410,12.0343,377,11.0944,391,11.5012,360,9.4106,389,10.5021
99,3,429,12.3388,418,11.2165,348,8.8476,354,9.9743,374,10.4555,378,9.6708
99,4,438,11.9647,451,11.7032,387,10.0109,376,9.8406,390,10.4772,339,9.5773
99,5,396,10.783,424,11.2779,382,9.992,355,9.2535,346,9.6092,393,10.2151
99,6,408,10.9254,410,11.2868,351,9.7215,360,10.9491,379,10.8548,374,10.2753
99,7,437,12.0086,396,10.7612,401,11.2062,387,10.9217,373,11.6669,336,8.7269
99,8,390,10.9284,406,11.0987,390,11.2426,369,10.1457,357,10.6146,410,11.0457
99,9,377,10.1638,432,12.1322,386,10.7535,407,11.4007,356,9.9462,367,10.3952
99,10,399,11.4458,376,10.0531,415,11.1318,386,10.4606,351,9.5139,410,10.6521
99,11,404,10.6926,425,11.6269,384,9.9686,345,9.4003,373,10.1739,418,10.5081
99,12,394,11.0448,424,11.7309,399,10.8235,377,10.5418,377,10.6363,395,11.1966
99,13,424,11.0662,375,11.0611,381,10.2104,376,11.3666,382,10.4589,354,10.4587
99,14,394,10.5947,400,10.3337,374,10.1626,420,11.7465,371,10.0686,343,9.084
99,15,387,11.2123,365,10.4501,371,10.0149,362,10.2819,386,10.5067,385,10.3349
99,16,398,11.2481,405,11.0301,387,10.5227,383,10.2107,421,10.9896,378,10.355
99,17,397,10.6958,402,11.7865,349,9.4679,362,9.8819,354,9.642,384,10.9831
99,18,388,10.919,364,10.0022,389,10.7224,400,11.4819,383,10.5446,368,10.5034
99,19,382,10.8698,391,11.8311,400,10.6941,386,11.0526,348,9.5269,352,10.0613
99,20,390,10.8676,395,11.5423,378,10.4903,374,11.0776,369,10.0894,396,10.4098
99,21,395,11.4888,368,10.7144,382,10.6968,424,13.0307,387,10.9341,354,10.5057
99,22,404,12.6698,402,11.1609,409,10.7852,381,10.9896,359,9.6788,357,9.7765
99,23,403,11.48,374,10.0175,359,10.89,404,10.4987,356,9.9414,338,8.815
99,24,381,10.4871,391,10.2482,404,11.0139,423,11.6074,378,10.7754,377,10.0417
99,25,404,11.3445,373,10.3298,376,10.3216,379,10.6786,367,9.8753,345,9.9819
