seed,from,to,familiarity
43,0,24,19.0116
43,0,98,16.9389
43,0,23,24.3855
43,0,80,2.9739
43,0,1,4.5517
43,0,44,1.1572
43,0,109,9.8622
43,0,111,3.0782
43,0,53,2.4584
43,0,131,31.3435
43,0,35,0.9697
43,0,143,1.2465
43,0,130,1.0707
43,0,137,47.5613
43,0,146,10.2508
43,0,142,2.9204
43,0,149,0.5561
43,0,145,2.4286
43,1,24,31.5612
43,1,35,4.0995
43,1,23,10.9544
43,1,44,3.8714
43,1,0,9.1142
43,1,109,20.4851
43,1,80,2.6261
43,1,98,31.2556
43,1,53,6.9851
43,1,111,91.7203
43,1,131,12.2345
43,1,130,10.3996
43,1,137,16.9285
43,1,139,2.7347
43,1,142,57.878
43,1,145,5.204
43,1,143,0.9063
43,1,148,3.7433
43,1,146,11.8974
43,130,24,2.6376
43,130,98,55.1133
43,130,111,17.7571
43,130,109,4.6592
43,130,23,28.2113
43,130,44,12.7486
43,130,1,10.3721
43,130,137,39.8087
43,130,142,8.3162
43,130,35,1.3886
43,130,131,0.7385
43,130,0,1.0707
43,130,148,2.5279
43,130,146,5.7094
43,131,44,12.7557
43,131,0,42.833
43,131,98,17.0109
43,131,23,43.37
43,131,1,12.2345
43,131,80,1.284
43,131,24,34.0412
43,131,111,23.2819
43,131,139,3.6707
43,131,137,26.6518
43,131,130,2.565
43,131,53,3.3411
43,131,35,3.0715
43,131,142,6.6881
43,131,109,32.0488
43,131,146,11.314
43,131,156,1.0115
43,131,148,6.3551
43,131,145,5.323
43,137,35,24.0126
43,137,44,32.5791
43,137,1,16.9285
43,137,131,26.6518
43,137,130,55.5077
43,137,53,45.3135
43,137,98,13.8897
43,137,24,33.6651
43,137,23,65.8563
43,137,109,8.7143
43,137,111,14.6589
43,137,142,13.96
43,137,0,51.8801
43,137,154,0.7836
43,137,156,2.0252
43,137,146,20.7917
43,137,151,1.6192
43,137,145,8.2319
43,142,98,46.5596
43,142,44,7.2863
43,142,24,25.6582
43,142,53,21.3175
43,142,131,6.6881
43,142,23,26.0835
43,142,80,16.676
43,142,137,13.96
43,142,139,1.4672
43,142,130,21.213
43,142,111,37.9401
43,142,1,57.878
43,142,109,2.7673
43,142,0,18.3734
43,142,35,17.5695
43,142,145,10.7143
43,142,153,12.6899
43,142,154,1.4074
43,142,156,4.2511
43,142,146,0.5441
43,146,148,3.6765
43,146,0,10.2508
43,146,24,3.4178
43,146,151,2.4402
43,146,98,0.9894
43,146,131,17.6691
43,146,145,1.5035
43,146,80,4.6147
43,146,139,1.7771
43,146,137,3.8759
43,146,23,3.4719
43,146,109,3.1399
43,146,111,4.4332
43,146,35,0.9439
43,146,1,8.1074
43,146,142,0.5441
43,146,130,5.7094
43,146,53,12.9576
43,146,44,11.3984
43,23,98,28.7941
43,23,24,16.1679
43,23,35,25.3314
43,23,1,10.9544
43,23,109,19.1425
43,23,0,33.967
43,23,80,1.9175
43,23,111,1.8502
43,23,53,7.6267
43,23,44,25.4245
43,23,131,43.37
43,23,130,42.6007
43,23,137,65.8563
43,23,142,26.0835
43,23,143,0.8693
43,23,153,8.5496
43,23,149,1.1838
43,23,146,3.4719
43,24,35,51.6145
43,24,111,57.3352
43,24,44,27.1663
43,24,0,19.165
43,24,23,16.1679
43,24,1,31.5612
43,24,109,5.9394
43,24,98,17.475
43,24,53,16.1367
43,24,80,19.4934
43,24,130,4.1945
43,24,131,34.0412
43,24,137,33.6651
43,24,142,25.6582
43,24,139,5.646
43,24,143,1.2892
43,24,153,2.7854
43,24,149,0.509
43,24,146,7.3988
43,24,154,0.9895
43,24,145,15.7497
43,35,24,41.1175
43,35,111,13.5253
43,35,109,21.4447
43,35,23,20.6768
43,35,1,1.6267
43,35,80,17.6111
43,35,0,0.5508
43,35,131,0.9387
43,35,98,22.3661
43,35,142,15.6712
43,35,149,3.3499
43,35,145,5.2972
43,35,130,1.2703
43,35,44,20.6092
43,44,24,27.1663
43,44,35,49.6323
43,44,1,3.8714
43,44,98,30.9851
43,44,109,25.0815
43,44,111,12.598
43,44,0,5.8247
43,44,23,25.4245
43,44,131,12.7557
43,44,80,4.3344
43,44,130,15.4797
43,44,137,32.5791
43,44,142,7.2863
43,44,139,9.4694
43,44,145,6.9124
43,44,154,0.8705
43,44,146,15.2968
43,53,24,14.8931
43,53,98,1.6874
43,53,80,3.0381
43,53,111,21.4292
43,53,1,1.7104
43,53,0,2.4513
43,53,137,27.8992
43,53,23,1.8937
43,53,142,10.1322
43,53,109,1.2741
43,53,131,1.262
43,53,153,1.7398
43,53,149,1.7398
43,80,53,0.7431
43,80,35,17.6111
43,80,109,1.2236
43,80,0,0.6747
43,80,146,4.6147
43,80,1,1.4104
43,80,111,1.4452
43,98,23,35.8651
43,98,44,47.2329
43,98,24,50.058
43,98,35,65.4599
43,98,0,68.7587
43,98,111,75.4881
43,98,80,9.1539
43,98,1,49.7479
43,98,109,60.5296
43,98,53,45.1859
43,98,130,102.9052
43,98,131,55.6413
43,98,137,52.9632
43,98,139,4.039
43,98,142,80.4582
43,98,145,11.6393
43,98,143,1.6066
43,98,154,2.8187
43,98,156,3.1532
43,98,151,4.0999
43,98,146,50.8464
43,98,153,1.904
43,98,148,3.8787
43,109,53,1.3038
43,109,98,20.9872
43,109,44,9.6255
43,109,23,17.4732
43,109,24,4.0834
43,109,35,27.766
43,109,1,18.9035
43,109,0,9.8622
43,109,111,5.5912
43,109,130,4.6592
43,109,80,7.6595
43,109,137,7.1838
43,109,142,2.7673
43,109,131,30.7811
43,109,156,3.8078
43,109,154,0.9836
43,109,149,3.1199
43,109,146,3.1399
43,111,24,57.3352
43,111,0,6.1248
43,111,109,7.3594
43,111,98,38.7541
43,111,80,3.492
43,111,23,1.8502
43,111,44,12.598
43,111,35,19.1299
43,111,53,26.9373
43,111,1,91.7203
43,111,130,18.5155
43,111,131,23.2819
43,111,139,10.2704
43,111,137,14.6589
43,111,142,37.9401
43,111,145,8.1626
43,111,146,5.9458
