seed,from,to,familiarity
11,130,11,32.5185
11,130,6,21.389
11,130,50,2.0097
11,130,94,21.6221
11,130,121,39.2648
11,130,51,54.9721
11,130,122,46.7114
11,130,75,20.6621
11,130,77,18.9479
11,130,131,12.8577
11,130,83,25.0855
11,130,137,0.7674
11,130,147,9.1526
11,130,140,22.3719
11,130,155,2.9766
11,130,168,7.4071
11,130,162,3.0983
11,130,161,0.7908
11,130,169,6.6729
11,130,152,0.9637
11,130,173,5.4551
11,130,156,0.7111
11,130,159,24.1038
11,130,177,9.4463
11,130,179,7.0498
11,131,6,5.8045
11,131,121,9.336
11,131,83,13.484
11,131,122,11.6443
11,131,50,0.6272
11,131,51,2.9718
11,131,94,2.194
11,131,77,9.9662
11,131,11,32.7602
11,131,130,12.8577
11,131,137,0.8523
11,131,75,5.3011
11,131,140,20.5063
11,131,147,9.9102
11,131,146,0.6895
11,131,155,1.8378
11,131,161,1.1638
11,131,162,6.4904
11,131,170,1.8301
11,131,172,0.6038
11,131,168,11.1836
11,131,157,2.4579
11,131,156,18.4004
11,131,175,4.3185
11,131,181,28.927
11,131,179,17.1455
11,131,159,2.0392
11,6,50,2.9634
11,6,140,1.1381
11,6,130,1.61
11,6,137,1.1444
11,11,50,6.4507
11,11,94,11.8246
11,11,83,27.0989
11,11,75,10.8867
11,11,77,2.9138
11,11,51,15.8744
11,11,121,37.3021
11,11,6,5.2368
11,11,130,32.5185
11,11,131,32.7602
11,11,122,24.3136
11,11,140,20.0623
11,11,152,7.6139
11,11,155,1.7245
11,11,147,1.6136
11,11,168,12.6619
11,11,158,2.743
11,11,156,24.0952
11,11,172,4.3284
11,11,159,32.1334
11,11,174,4.4864
11,11,175,2.3022
11,11,169,16.6839
11,11,179,6.2257
11,11,177,45.8145
11,11,157,8.6671
11,11,183,10.132
11,11,162,26.2709
11,140,131,20.5063
11,140,83,2.9306
11,140,11,20.0623
11,140,6,7.1798
11,140,51,6.9782
11,140,50,15.4587
11,140,145,0.5425
11,140,130,22.3719
11,140,75,2.4301
11,140,77,25.4851
11,140,122,1.3597
11,140,94,4.1951
11,140,154,1.4212
11,140,168,13.3742
11,140,162,14.1773
11,140,166,3.5651
11,140,167,2.4909
11,140,121,26.2358
11,140,152,1.4234
11,140,170,1.0586
11,140,157,5.5451
11,140,169,65.7415
11,140,147,18.3999
11,140,156,11.2954
11,140,183,8.5643
11,140,181,32.4473
11,140,159,2.7416
11,147,131,2.2838
11,147,77,22.6656
11,157,172,6.7397
11,157,75,4.3673
11,157,168,2.2239
11,157,155,9.3166
11,157,121,8.5017
11,157,140,54.1491
11,157,50,13.2807
11,157,51,24.4862
11,157,147,13.2369
11,159,162,5.139
11,159,164,1.1695
11,159,166,5.139
11,159,167,6.1761
11,159,168,5.0536
11,159,158,0.5526
11,159,140,10.0727
11,159,51,1.4634
11,159,121,5.8973
11,159,130,24.1038
11,159,11,14.0342
11,162,168,5.139
11,162,166,5.2592
11,162,167,4.8406
11,162,130,3.0983
11,162,51,4.3025
11,162,131,2.8163
11,162,94,16.921
11,169,161,7.1851
11,169,172,8.293
11,169,157,7.507
11,169,11,4.3284
11,169,167,3.183
11,169,140,61.6814
11,169,50,13.2807
11,177,179,59.9325
11,177,77,9.0062
11,177,6,8.5995
11,177,50,31.5947
11,177,122,4.8023
11,177,11,15.3486
11,177,156,6.2795
11,177,131,9.0668
11,177,51,34.9249
11,177,130,7.0498
11,177,121,5.4231
11,177,157,15.7622
11,50,51,3.4233
11,50,75,31.7857
11,50,94,9.7021
11,50,11,0.9277
11,50,77,1.2617
11,50,6,3.1277
11,50,130,1.3129
11,50,122,1.6828
11,50,83,5.7208
11,50,121,4.0113
11,50,140,12.2946
11,50,137,1.9544
11,50,155,1.5132
11,50,162,18.0919
11,50,156,4.2588
11,50,161,3.3578
