seed,from,to,familiarity
35,0,60,4.3307
35,0,152,1.5626
35,0,82,20.2364
35,0,48,21.3395
35,0,144,30.2299
35,0,77,11.5763
35,0,13,14.2516
35,0,16,2.0389
35,0,14,7.0107
35,0,169,26.2945
35,0,170,26.3304
35,0,47,18.392
35,0,145,14.7742
35,0,35,2.89
35,0,183,3.1096
35,0,184,27.2401
35,0,198,1.3584
35,0,197,2.1039
35,0,42,12.5801
35,13,82,14.643
35,13,145,42.2385
35,13,48,18.3945
35,13,152,71.4835
35,13,144,5.9684
35,13,77,44.5517
35,13,47,18.3416
35,13,42,10.4629
35,13,71,2.212
35,13,14,33.4477
35,13,60,25.7887
35,13,0,28.322
35,13,170,8.9153
35,13,35,0.9613
35,13,169,11.3235
35,13,179,19.7727
35,13,183,42.8628
35,13,185,0.7821
35,13,184,5.864
35,13,192,0.8752
35,14,152,22.3347
35,14,60,2.5954
35,14,144,1.6278
35,14,42,3.9455
35,14,77,35.2068
35,14,13,25.9047
35,14,0,7.0107
35,14,16,3.5974
35,14,82,9.3762
35,14,47,3.2836
35,14,169,6.5778
35,14,170,7.5369
35,14,145,8.06
35,14,183,3.1186
35,14,48,3.845
35,14,184,1.5344
35,14,35,1.9313
35,14,191,3.8883
35,16,82,1.0568
35,16,42,0.6376
35,16,71,4.4025
35,16,47,3.3875
35,16,48,4.5704
35,16,152,21.7494
35,16,145,5.7698
35,16,60,10.9923
35,16,0,2.0389
35,16,144,9.5553
35,16,77,12.7381
35,16,14,3.5974
35,16,170,14.4051
35,16,169,29.734
35,16,179,14.5075
35,16,184,23.8732
35,16,183,2.3015
35,16,205,2.2123
35,16,198,0.7673
35,16,191,4.9512
35,144,152,24.682
35,144,77,4.899
35,144,48,31.5633
35,144,42,7.1478
35,144,145,3.6296
35,144,13,5.9684
35,144,0,32.9838
35,144,14,10.5177
35,144,82,5.2563
35,144,60,45.9491
35,144,47,35.2359
35,144,71,11.4062
35,144,16,14.577
35,144,35,2.4289
35,144,170,3.666
35,144,169,6.7519
35,144,183,14.6895
35,144,184,28.6766
35,144,194,1.0741
35,144,197,2.6305
35,144,205,1.3261
35,144,201,2.5472
35,144,198,1.9819
35,145,47,0.6464
35,145,144,2.6381
35,145,82,22.047
35,145,71,19.9059
35,145,152,17.1745
35,145,16,5.7698
35,145,48,1.6274
35,145,60,9.664
35,145,42,2.5058
35,145,13,38.5572
35,145,77,6.3897
35,145,169,0.6056
35,145,14,8.06
35,145,170,24.5708
35,145,0,14.7742
