seed,from,to,familiarity
23,1,108,1.0008
23,1,31,9.4681
23,1,74,8.3765
23,1,131,7.7494
23,1,155,2.9884
23,1,40,3.1665
23,1,176,17.0583
23,131,86,1.6512
23,131,74,10.0955
23,131,17,15.7041
23,131,108,17.33
23,131,75,6.8221
23,131,1,9.079
23,131,126,32.7952
23,131,92,3.6242
23,131,124,3.811
23,131,40,22.9157
23,131,31,13.6367
23,131,136,3.5824
23,131,154,0.9647
23,131,157,9.3129
23,131,155,20.5225
23,131,151,1.9122
23,131,162,29.59
23,131,166,27.5027
23,131,165,0.6627
23,131,174,1.8302
23,131,171,11.9972
23,131,184,15.8398
23,131,176,16.0633
23,17,92,2.2058
23,17,126,5.7809
23,17,74,16.0937
23,17,40,2.1013
23,17,124,5.8989
23,17,108,16.1715
23,17,75,3.8957
23,17,1,0.6532
23,17,131,15.7041
23,17,134,2.2494
23,17,136,0.7042
23,17,31,2.0404
23,17,145,1.7964
23,17,155,4.7526
23,17,151,1.1834
23,17,154,5.2966
23,17,157,2.135
23,17,166,15.6875
23,17,162,4.0412
23,17,178,3.3247
23,17,179,0.7726
23,17,171,3.3154
23,17,174,4.8842
23,155,154,0.5319
23,155,131,0.6619
23,155,1,2.9884
23,155,136,2.5894
23,155,17,0.6284
23,155,75,9.8709
23,157,124,5.3534
23,157,145,0.8467
23,157,74,14.4137
23,157,165,0.6869
23,157,136,4.1067
23,157,175,4.8917
23,157,177,3.0915
23,157,108,8.0587
23,157,126,13.3705
23,157,176,8.6013
23,157,184,29.146
23,31,75,19.5122
23,31,1,9.4681
23,31,126,0.6658
23,31,17,1.0199
23,31,74,2.6933
23,31,40,6.4929
23,31,108,5.8193
23,31,161,1.0835
23,31,155,1.5206
23,31,124,5.2158
23,31,177,0.6396
23,31,178,9.1125
23,162,166,1.0821
23,162,126,1.1427
23,162,131,11.8525
23,162,171,24.8589
23,40,74,4.5306
23,40,92,1.9907
23,40,17,8.9953
23,40,124,36.7699
23,40,126,2.4502
23,40,131,6.4947
23,40,86,9.6398
23,40,108,20.2878
23,40,1,12.4677
23,40,31,7.0092
23,40,75,9.4294
23,40,136,17.7052
23,40,151,1.2102
23,40,155,8.4194
23,40,162,3.6538
23,40,166,2.9453
23,40,157,0.9295
23,40,161,5.0721
23,40,171,9.1116
23,40,176,24.3713
23,40,174,8.3305
23,40,182,1.935
23,171,174,17.3134
23,171,175,14.9683
23,171,162,24.8589
23,176,177,27.3793
23,176,40,11.754
23,176,136,14.3018
23,176,74,9.3082
23,176,75,17.0583
23,178,179,26.6223
23,178,124,3.9643
23,178,126,9.6332
23,182,184,111.5708
23,184,182,110.3907
23,184,157,29.146
23,74,75,7.6206
23,74,124,11.4333
23,74,40,4.2076
23,74,17,16.0937
23,74,126,7.8002
23,74,131,10.0955
23,74,92,5.0983
23,74,1,8.2588
23,74,108,2.8004
23,74,31,8.6338
23,74,86,1.6582
23,74,146,0.5454
23,74,136,7.4423
23,74,151,1.0601
23,74,145,0.9619
23,74,161,0.9466
23,74,166,18.3184
23,74,157,15.5594
23,74,162,3.2977
23,74,155,5.8041
23,74,154,5.3839
23,74,178,9.8585
23,74,179,4.1429
23,74,174,2.6065
23,74,176,9.6627
23,74,171,11.2468
23,75,74,7.6206
23,75,1,3.6561
23,75,108,3.9963
23,75,31,37.1975
23,75,126,28.2241
23,75,86,1.9615
23,75,17,3.8957
23,75,136,6.2313
23,75,92,61.427
23,75,124,0.7461
23,75,131,6.8221
23,75,40,9.206
23,75,134,1.8778
23,75,151,0.7917
23,75,154,0.6719
23,75,155,21.7296
23,75,162,1.1902
23,75,166,3.2851
23,75,161,0.8314
23,75,175,34.1688
23,75,176,21.7676
23,92,126,46.096
23,92,145,1.5198
23,92,108,2.7137
23,92,74,2.8932
23,92,75,57.8469
23,92,131,1.7004
23,92,179,5.8786
23,108,124,20.6802
23,108,92,5.2713
23,108,75,3.9963
23,108,1,3.0483
23,108,17,16.1715
23,108,126,2.5681
23,108,131,17.33
23,108,40,20.09
23,108,86,0.8844
23,108,74,2.8004
23,108,145,1.5407
23,108,31,16.7918
23,108,136,2.6916
23,108,154,5.4894
23,108,166,8.4968
23,108,157,15.1853
23,108,177,3.5347
23,108,179,9.9317
23,108,176,5.2726
23,108,174,4.0024
23,108,175,2.7645
23,124,74,8.7195
23,124,126,1.6444
23,124,17,4.6521
23,124,108,20.4661
23,124,40,36.2779
23,124,75,0.5403
23,124,1,1.7385
23,124,131,0.8933
23,124,31,15.0733
23,124,157,5.3534
23,124,178,3.9643
23,124,179,3.9643
23,124,136,9.071
23,124,175,11.6812
23,124,174,6.7031
23,124,176,2.6883
23,124,162,1.8222
23,124,171,13.8462
23,126,17,1.4134
23,126,74,5.5208
23,126,124,1.6473
23,126,75,27.9998
23,126,108,1.2789
23,126,40,2.449
23,126,31,0.6659
23,126,92,46.1432
23,126,131,11.1475
23,126,145,0.9882
23,126,154,0.5246
23,126,162,1.3258
23,126,166,1.2336
23,126,157,13.6578
23,126,175,5.5202
23,126,179,2.31
23,126,174,7.2784
23,126,178,9.6332
23,126,171,1.2812
23,126,176,3.1084
23,126,155,19.7506
