seed,from,to,familiarity
5,20,57,9.1261
5,20,33,20.7923
5,20,49,25.5012
5,20,72,1.6197
5,20,58,6.4952
5,20,100,14.1929
5,20,50,15.9313
5,20,21,2.3503
5,20,111,20.6012
5,20,117,4.8187
5,20,130,1.6647
5,20,115,1.7935
5,20,110,0.6023
5,20,147,3.1109
5,20,152,15.8061
5,20,136,2.1909
5,20,158,0.936
5,20,151,15.0214
5,20,159,1.4307
5,20,160,14.2447
5,20,162,1.5942
5,20,165,14.9656
5,20,170,3.187
5,20,172,1.8516
5,21,50,91.734
5,21,33,22.3118
5,21,49,28.7609
5,21,58,3.8649
5,21,72,12.4084
5,21,20,10.2289
5,21,100,16.9422
5,21,57,67.0555
5,21,111,15.3479
5,21,110,3.1773
5,21,109,2.9365
5,21,117,29.6689
5,21,136,6.479
5,21,151,9.2899
5,21,159,23.637
5,21,162,22.2965
5,21,152,6.6442
5,21,164,4.7397
5,21,154,11.9218
5,21,165,4.8241
5,21,155,1.797
5,21,169,1.3962
5,21,172,21.4026
5,151,136,2.4187
5,151,72,39.6412
5,151,57,18.842
5,151,109,2.8037
5,151,33,34.4698
5,151,21,9.2899
5,151,50,7.4589
5,151,100,11.151
5,151,152,43.3594
5,151,20,28.1837
5,151,117,17.5024
5,151,49,14.4571
5,151,161,4.9995
5,151,162,18.3182
5,151,158,3.5258
5,151,58,17.2345
5,151,164,1.191
5,151,154,0.6306
5,151,168,5.2232
5,151,169,10.9046
5,151,165,4.8076
5,151,111,8.9314
5,151,159,33.0237
5,151,167,30.6494
5,152,33,16.0872
5,152,115,2.6905
5,152,111,8.609
5,152,151,43.3594
5,152,100,4.4208
5,152,20,19.1348
5,152,72,33.7127
5,152,50,18.9392
5,152,160,0.5111
5,152,117,9.1265
5,152,49,1.6185
5,152,162,2.5822
5,152,58,15.6173
5,152,161,11.7525
5,152,158,5.4503
5,152,21,6.6442
5,152,172,5.7048
5,152,170,10.1637
5,152,167,2.1481
5,152,57,14.4086
5,152,168,8.4784
5,152,165,21.8119
5,152,154,21.4782
5,152,155,6.4613
5,154,160,14.3103
5,154,162,1.9429
5,154,21,14.2177
5,154,136,7.9507
5,154,50,16.1758
5,154,33,7.8823
5,154,111,10.6286
5,154,164,3.0302
5,154,155,12.9137
5,154,20,1.4307
5,154,117,8.8704
5,154,49,50.3661
5,154,152,21.4782
5,154,159,7.3476
5,155,153,16.6367
5,155,164,18.6832
5,155,154,12.9137
5,155,58,29.7587
5,155,167,33.5575
5,155,49,7.0922
5,158,161,15.1337
5,158,162,14.1466
5,158,151,1.5774
5,158,111,22.3502
5,158,72,15.0166
5,33,21,20.315
5,33,72,7.2727
5,33,49,4.2639
5,33,20,20.7905
5,33,58,5.8444
5,33,50,1.8593
5,33,100,1.4123
5,33,111,32.2109
5,33,57,12.1881
5,33,109,1.49
5,33,152,14.1582
5,33,136,9.1024
5,33,151,31.8991
5,33,147,1.692
5,33,154,7.8823
5,33,162,18.8152
5,33,172,10.9494
5,33,165,25.0519
5,33,168,14.0297
5,161,162,13.4952
5,161,158,15.1337
5,161,111,2.372
5,161,117,1.1801
5,161,72,24.7596
5,161,49,14.7918
5,165,21,4.8241
5,165,72,31.2537
5,165,170,8.0821
5,165,100,12.7974
5,165,58,22.7794
5,165,20,23.8243
5,165,151,4.8076
5,165,33,34.992
5,165,167,13.7106
5,165,50,24.8723
5,165,49,38.8194
5,165,152,21.8119
5,165,161,2.5663
5,165,158,5.5884
5,165,57,21.1184
5,169,168,23.4532
5,169,111,13.8194
5,172,170,56.5412
5,172,167,56.5412
5,172,50,1.7023
5,49,72,18.4077
5,49,21,28.7609
5,49,20,26.5872
5,49,57,20.2419
5,49,58,30.5648
5,49,33,4.9755
5,49,50,18.3757
5,49,100,8.3535
5,49,111,35.2244
5,49,109,2.9392
5,49,117,19.5683
5,49,130,0.7016
5,49,147,1.4107
5,49,136,1.643
5,49,151,14.4571
5,49,162,30.7992
5,49,158,1.606
5,49,152,1.6185
5,49,169,9.4996
5,49,172,1.3632
5,49,154,50.3661
5,49,155,7.0922
5,49,167,7.0922
5,49,165,38.8194
5,49,161,14.7918
5,50,20,15.6057
5,50,72,16.6015
5,50,21,90.8849
5,50,49,11.7775
5,50,33,1.8593
5,50,100,0.5885
5,50,111,12.1666
5,50,129,0.7659
5,50,110,1.5586
5,50,117,5.5759
5,50,58,2.0637
5,50,147,0.5
5,50,150,1.2969
5,50,144,0.5787
5,50,151,6.9069
5,50,136,3.2641
5,50,162,3.8451
5,50,152,17.701
5,50,154,16.1758
5,50,161,5.8549
5,50,165,6.4252
5,50,172,24.0132
5,57,20,8.9098
5,57,72,12.3808
5,57,49,20.1207
5,57,100,11.276
5,57,21,66.2089
5,57,109,4.2375
5,57,111,36.3213
5,57,110,1.835
5,57,33,12.1881
5,57,58,22.4392
5,57,146,1.0222
5,57,136,10.6118
5,57,117,26.4882
5,57,151,12.9502
5,57,158,16.7774
5,57,153,2.3582
5,57,162,2.3889
5,57,152,14.4086
5,57,168,24.5117
5,57,165,2.9359
5,58,20,6.4318
5,58,72,6.858
5,58,49,10.7522
5,58,100,0.8718
5,58,21,3.3556
5,58,33,5.8444
5,58,109,0.6461
5,58,111,9.1681
5,58,110,1.2766
5,58,117,7.8676
5,58,57,22.4392
5,58,50,2.0637
5,58,144,0.5784
5,58,136,1.488
5,58,147,0.6829
5,58,151,14.4765
5,58,160,6.1338
5,58,161,4.6954
5,58,158,16.9035
5,58,152,3.0962
5,58,169,1.3523
5,58,155,29.7587
5,58,165,20.2804
5,58,168,7.9019
5,58,162,4.4519
5,72,49,18.4077
5,72,57,16.4331
5,72,58,8.2741
5,72,20,2.6336
5,72,33,8.3155
5,72,100,6.3948
5,72,21,12.4084
5,72,50,17.0497
5,72,109,3.0746
5,72,115,2.5838
5,72,111,22.8751
5,72,110,2.0739
5,72,117,30.4861
5,72,130,1.0968
5,72,136,2.2515
5,72,147,0.6923
5,72,151,39.6412
5,72,152,33.7127
5,72,161,42.6813
5,72,162,15.4827
5,72,153,2.006
5,72,155,5.149
5,72,164,2.006
5,72,165,31.2537
5,72,170,8.3954
5,72,172,8.9967
5,72,159,9.1775
5,72,168,0.5083
5,72,169,8.1958
5,100,72,1.2832
5,100,20,11.1439
5,100,57,8.7368
5,100,21,1.3343
5,100,58,0.8666
5,100,109,0.6525
5,100,50,0.5885
5,100,33,1.3064
5,100,111,3.1155
5,100,117,3.2011
5,100,124,0.77
5,100,151,10.6317
5,100,152,4.4208
5,100,136,5.8576
5,100,170,14.3465
5,100,172,14.3465
5,100,167,14.3465
5,100,165,12.7974
5,100,159,3.7936
5,111,49,35.2244
5,111,100,22.6666
5,111,33,36.8319
5,111,57,49.7107
5,111,115,2.8978
5,111,21,15.3479
5,111,58,9.3999
5,111,20,21.6327
5,111,50,21.5113
5,111,72,22.8751
5,111,109,4.2299
5,111,117,13.6342
5,111,136,2.4977
5,111,152,8.609
5,111,147,1.6208
5,111,161,12.6693
5,111,162,42.2194
5,111,158,2.372
5,111,164,4.6336
5,111,154,18.819
5,111,159,2.1492
5,111,167,14.4429
5,111,170,14.4429
5,111,172,14.4429
5,111,155,4.9575
5,111,151,8.9314
5,111,169,13.8194
5,117,49,19.3181
5,117,109,1.7757
5,117,20,4.8187
5,117,72,28.9266
5,117,58,7.965
5,117,100,11.4757
5,117,57,26.8564
5,117,110,0.6278
5,117,108,0.6002
5,117,111,13.6342
5,117,21,26.0624
5,117,50,5.7037
5,117,139,0.5362
5,117,136,6.7385
5,117,131,0.5129
5,117,146,1.772
5,117,152,1.0336
5,117,170,8.0356
5,117,172,8.0356
5,117,167,8.0356
5,117,151,1.3824
5,117,154,8.8704
5,117,161,1.1801
5,117,159,24.4137
