seed,from,to,familiarity
0,0,58,15.7117
0,0,15,31.5347
0,0,2,56.4332
0,0,26,58.0095
0,0,14,21.5496
0,0,59,29.1489
0,0,32,46.2421
0,0,31,30.8289
0,0,63,4.0849
0,0,61,3.9088
0,0,100,2.0281
0,0,120,2.8262
0,0,122,64.0502
0,0,128,18.9059
0,0,131,22.1263
0,0,127,12.348
0,0,129,1.5672
0,0,144,2.2203
0,0,135,2.2203
0,0,139,23.0784
0,0,137,35.1644
0,0,148,4.98
0,128,0,18.9059
0,128,131,10.8922
0,128,32,76.0316
0,128,61,6.1142
0,128,122,9.9477
0,128,58,18.1578
0,128,26,25.4087
0,128,31,35.1513
0,128,2,31.4286
0,128,14,43.0252
0,128,129,0.7495
0,128,120,4.5581
0,128,15,17.5367
0,128,144,1.3038
0,128,135,9.5271
0,128,59,51.207
0,128,12,1.2644
0,128,145,3.786
0,128,137,4.8353
0,128,63,13.2253
0,128,146,31.0371
0,128,148,4.7996
0,2,61,14.8028
0,2,15,38.3635
0,2,58,13.7891
0,2,14,7.0932
0,2,0,56.4332
0,2,32,11.6242
0,2,59,21.3085
0,2,26,10.957
0,2,63,39.9864
0,2,31,4.2607
0,2,122,10.7111
0,2,128,31.4286
0,2,144,4.4335
0,2,135,3.466
0,2,127,39.7391
0,2,131,1.5549
0,2,139,7.8152
0,2,137,10.6593
0,2,145,8.4456
0,2,146,38.0678
0,2,148,27.2218
0,131,129,3.9056
0,131,15,0.7582
0,131,128,3.311
0,131,0,21.565
0,135,144,14.1466
0,135,2,3.466
0,135,63,3.1823
0,135,31,6.5772
0,135,128,1.3038
0,135,148,26.4433
0,137,139,2.6183
0,137,14,8.4305
0,137,127,5.2315
0,137,122,11.8927
0,14,63,23.1444
0,14,58,7.4759
0,14,2,6.8066
0,14,15,1.2271
0,14,0,20.1918
0,14,32,13.5049
0,14,31,2.7581
0,14,59,11.42
0,14,26,12.0772
0,14,61,29.718
0,14,12,1.3381
0,14,94,0.8122
0,14,122,12.8126
0,14,128,31.216
0,14,131,8.6071
0,14,137,8.4305
0,14,145,14.0503
0,14,139,18.5426
0,15,58,12.7611
0,15,0,28.8609
0,15,31,15.2515
0,15,26,13.5503
0,15,2,8.3561
0,15,32,8.5653
0,15,59,40.7621
0,15,63,1.5638
0,15,14,1.2092
0,15,94,1.2969
0,15,122,23.1598
0,15,129,0.9135
0,15,131,5.7234
0,15,144,5.4832
0,15,135,5.3212
0,15,127,2.8394
0,15,128,10.1245
0,15,120,4.7457
0,15,137,10.4354
0,146,145,5.9814
0,146,58,11.7656
0,146,148,5.9814
0,146,59,12.6288
0,146,26,19.6961
0,146,128,31.0371
0,146,2,38.9725
0,146,122,27.2569
0,148,145,13.7326
0,148,58,11.7656
0,148,146,13.7326
0,148,135,26.4433
0,148,26,19.6961
0,148,59,11.448
0,148,2,27.2218
0,148,122,27.2569
0,26,63,6.6901
0,26,0,58.0095
0,26,59,12.0097
0,26,15,13.7119
0,26,32,56.8375
0,26,58,22.4696
0,26,2,10.957
0,26,31,17.5039
0,26,14,12.7596
0,26,61,28.4814
0,26,100,3.2937
0,26,12,9.8355
0,26,120,8.0926
0,26,126,0.7646
0,26,122,8.4928
0,26,128,25.4087
0,26,133,0.9015
0,26,127,8.5903
0,26,139,18.4002
0,26,146,6.2298
0,26,148,19.6961
0,26,137,6.266
0,26,145,7.0814
0,31,15,15.2515
0,31,32,4.609
0,31,59,16.2878
0,31,14,2.7518
0,31,58,18.8505
0,31,2,3.6025
0,31,26,11.2653
0,31,0,2.5274
0,31,63,5.5471
0,31,12,1.8703
0,31,120,14.623
0,31,122,17.468
0,31,127,10.48
0,31,131,23.292
0,31,144,6.5772
0,31,135,10.8502
0,31,128,22.4864
0,31,139,21.1644
0,32,59,13.9136
0,32,2,11.6242
0,32,31,17.5558
0,32,26,56.8375
0,32,14,22.2775
0,32,58,10.0897
0,32,63,5.3093
0,32,0,46.2421
0,32,15,16.3187
0,32,61,25.4155
0,32,12,1.9253
0,32,120,1.2029
0,32,122,11.0937
0,32,128,76.0316
0,32,129,3.8426
0,32,131,5.4274
0,32,127,9.9524
0,32,133,4.5142
0,32,144,2.0805
0,32,139,34.4039
0,32,135,3.4946
0,32,137,13.055
0,32,145,1.2607
0,58,0,15.7117
0,58,61,38.6896
0,58,2,13.7891
0,58,15,24.7922
0,58,14,7.7623
0,58,31,19.1289
0,58,26,22.4696
0,58,32,10.0897
0,58,63,3.141
0,58,59,71.1333
0,58,100,1.981
0,58,12,3.2857
0,58,94,0.5077
0,58,122,12.5783
0,58,131,11.9542
0,58,129,0.8722
0,58,128,18.1578
0,58,120,4.5384
0,58,127,8.4191
0,58,139,3.5264
0,58,135,6.1706
0,58,137,5.6019
0,58,146,11.7656
0,58,145,5.9814
0,58,148,11.7656
0,59,32,13.9136
0,59,26,12.0097
0,59,31,26.8764
0,59,61,34.3668
0,59,2,21.3085
0,59,0,29.1489
0,59,14,29.7322
0,59,58,71.1333
0,59,15,41.9033
0,59,63,20.8549
0,59,94,0.6356
0,59,100,1.393
0,59,120,0.5052
0,59,124,0.5948
0,59,122,8.6342
0,59,133,0.7305
0,59,127,40.5316
0,59,144,0.8718
0,59,128,51.207
0,59,135,10.1813
0,59,139,17.8871
0,59,148,18.0563
0,59,146,12.6288
0,59,145,2.3865
0,59,137,2.918
0,59,131,2.8765
0,61,2,11.2208
0,61,63,7.4236
0,61,26,10.8032
0,61,14,29.6953
0,61,0,1.1669
0,61,32,18.5267
0,61,59,11.1147
0,61,58,24.7377
0,61,131,0.7536
0,61,128,6.1142
0,61,127,1.055
0,61,120,0.6086
0,61,139,7.3425
0,61,122,0.6795
0,61,148,2.2622
0,63,61,7.2864
0,63,32,4.7323
0,63,2,5.8938
0,63,58,2.125
0,63,14,23.0552
0,63,100,0.5518
0,63,122,19.0655
0,63,133,4.5452
0,63,127,2.7782
0,63,144,3.1823
0,63,135,3.1823
0,63,128,13.2253
0,122,31,19.8273
0,122,120,2.1216
0,122,12,3.6864
0,122,58,12.5783
0,122,0,64.0502
0,122,100,0.9283
0,122,15,25.1025
0,122,63,24.9485
0,122,26,8.4928
0,122,126,0.7494
0,122,2,10.7111
0,122,32,11.0937
0,122,14,12.8126
0,122,59,8.6342
0,122,128,9.9477
0,122,133,2.5599
0,122,131,2.1047
0,122,146,4.5486
0,122,61,10.9736
0,122,145,16.9943
0,122,139,15.2863
0,122,137,11.8927
0,122,148,27.2569
0,127,133,2.7782
0,127,0,7.7999
0,127,131,2.0796
0,127,32,3.9018
0,127,26,1.8005
0,127,2,20.1717
0,127,58,6.1641
0,127,59,30.5082
0,127,137,5.2315
