seed,from,to,familiarity
39,130,114,26.7891
39,130,124,11.7001
39,130,112,12.2882
39,130,99,19.1683
39,130,48,27.0357
39,130,84,11.9953
39,130,65,2.9638
39,130,63,39.807
39,130,15,10.6599
39,130,125,12.3636
39,130,16,6.7142
39,130,134,20.2733
39,130,156,4.1354
39,130,163,3.6013
39,130,171,0.907
39,130,195,4.288
39,130,180,0.5897
39,130,173,32.0585
39,130,182,7.3443
39,130,196,52.9085
39,130,200,1.3461
39,130,210,13.8865
39,130,214,7.2097
39,130,189,14.044
39,130,194,8.6504
39,130,202,0.8235
39,134,27,2.1821
39,134,84,10.6727
39,134,16,23.1044
39,134,114,10.3718
39,134,154,0.559
39,134,112,11.043
39,134,125,22.868
39,134,130,20.2733
39,134,65,7.829
39,134,99,29.2057
39,134,156,7.7739
39,134,48,4.8216
39,134,163,15.442
39,134,15,16.3242
39,134,63,20.9889
39,134,124,7.1901
39,134,173,0.8698
39,134,171,13.0123
39,134,194,17.8607
39,134,191,1.7856
39,134,182,15.5461
39,134,196,46.82
39,134,202,4.4419
39,134,209,15.2176
39,134,189,10.6201
39,134,214,6.9974
39,134,213,2.8749
39,134,210,7.7951
39,15,63,2.0355
39,15,99,1.5368
39,15,48,11.4519
39,15,84,0.9513
39,15,16,3.0296
39,15,114,3.9843
39,15,65,1.5864
39,15,134,2.6638
39,15,171,1.0701
39,15,173,6.5641
39,15,124,21.2433
39,15,196,1.2812
39,15,163,16.2729
39,15,156,9.1918
39,15,125,6.2798
39,15,184,1.7324
39,15,213,11.8097
39,16,114,30.0487
39,16,99,4.7745
39,16,63,75.3767
39,16,125,11.212
39,16,124,14.9582
39,16,84,35.4354
39,16,27,10.482
39,16,112,18.1275
39,16,48,30.5944
39,16,65,28.8637
39,16,15,16.9607
39,16,134,23.1044
39,16,130,6.7142
39,16,156,28.8105
39,16,162,0.6621
39,16,173,13.2366
39,16,163,9.6084
39,16,189,9.9514
39,16,194,15.222
39,16,182,19.6156
39,16,171,9.7006
39,16,196,15.0305
39,16,206,10.0003
39,16,202,8.8564
39,16,184,1.2501
39,16,209,1.6101
39,16,210,37.4878
39,16,214,7.2892
39,156,63,53.954
39,156,125,5.3975
39,156,114,19.2068
39,156,48,20.4205
39,156,84,68.383
39,156,124,31.9727
39,156,112,33.9179
39,156,16,28.8105
39,156,134,7.7739
39,156,99,14.4839
39,156,65,19.8045
39,156,130,4.1354
39,156,162,2.5342
39,156,163,6.0471
39,156,180,0.9246
39,156,171,30.4646
39,156,27,12.1194
39,156,191,0.57
39,156,15,40.5941
39,156,194,0.7244
39,156,182,6.5735
39,156,195,1.6989
39,156,201,1.3422
39,156,173,9.6063
39,156,209,5.4483
39,156,202,4.6415
39,156,206,5.4247
39,156,196,22.6877
39,156,214,8.5289
39,156,210,34.447
39,171,15,1.0701
39,171,124,3.0753
39,171,48,9.8231
39,171,114,18.0381
39,171,99,23.3151
39,173,130,16.7691
39,173,180,1.2116
39,173,194,1.109
39,173,156,7.0829
39,173,84,11.9917
39,173,16,2.994
39,48,125,11.8324
39,48,84,25.1324
39,48,112,45.8507
39,48,99,69.8252
39,48,16,30.5944
39,48,124,33.8691
39,48,130,27.0357
39,48,63,15.8044
39,48,15,12.0452
39,48,65,30.4315
39,48,154,1.1216
39,48,114,12.1605
39,48,156,20.4205
39,48,134,4.8216
39,48,162,1.1064
39,48,27,9.9649
39,48,184,3.6975
39,48,182,29.3744
39,48,194,38.629
39,48,195,1.3768
39,48,163,55.7337
39,48,173,26.163
39,48,196,6.9368
39,48,189,1.8448
39,48,202,13.4842
39,48,206,4.5521
39,48,209,0.5373
39,48,171,15.9557
39,48,213,13.847
39,48,214,13.847
39,48,210,4.8141
39,182,125,5.428
39,182,65,5.1534
39,182,99,18.6526
39,182,191,1.1308
39,182,114,23.0695
39,182,16,5.9129
39,182,48,28.1765
39,182,63,19.719
39,182,130,3.1953
39,182,156,6.5451
39,182,134,12.2356
39,182,196,3.6606
39,182,27,7.1123
39,182,162,1.9906
39,182,184,0.5837
39,182,194,21.8595
39,182,173,2.4362
39,182,163,14.7386
39,182,171,5.5008
39,182,202,7.4959
39,182,213,4.9278
39,63,65,42.8958
39,63,114,15.5856
39,63,16,75.3767
39,63,15,17.1616
39,63,125,6.1359
39,63,99,53.3687
39,63,124,14.5706
39,63,130,39.807
39,63,27,2.3583
39,63,48,15.8044
39,63,84,27.8234
39,63,156,53.954
39,63,112,32.0689
39,63,163,2.7413
39,63,134,20.9889
39,63,162,0.9298
39,63,182,25.3563
39,63,184,2.7148
39,63,195,1.7147
39,63,173,20.6944
39,63,196,11.0338
39,63,194,15.3805
39,63,189,29.9201
39,63,210,24.4119
39,63,214,6.0928
39,63,213,10.066
39,63,202,16.6577
39,65,63,42.8958
39,65,125,24.579
39,65,124,17.0293
39,65,99,17.8459
39,65,16,28.8637
39,65,15,9.7283
39,65,130,2.9638
39,65,112,16.1187
39,65,48,30.4315
39,65,84,15.6834
39,65,27,2.5715
