seed,from,to,familiarity
7,12,45,5.9813
7,12,95,21.1476
7,12,101,6.7696
7,12,86,34.5595
7,12,55,3.2159
7,12,46,5.8224
7,12,92,2.0312
7,12,115,8.2218
7,12,94,22.5887
7,12,43,5.4322
7,12,108,4.0946
7,12,47,10.2428
7,12,127,22.0263
7,12,48,1.1082
7,12,136,0.5696
7,12,139,0.5405
7,12,140,1.45
7,12,142,1.505
7,12,143,17.752
7,12,144,35.6679
7,142,86,9.1811
7,142,127,6.4502
7,142,46,10.1775
7,142,143,17.3424
7,142,45,22.0588
7,142,55,13.9735
7,142,144,13.8199
7,142,92,11.6019
7,142,115,41.2578
7,142,12,8.096
7,142,47,17.0536
7,142,94,29.8234
7,142,101,21.5735
7,142,114,12.7416
7,142,43,21.0927
7,142,48,13.0546
7,142,95,10.7828
7,142,93,14.4882
7,143,144,0.543
7,143,101,0.6835
7,143,127,15.917
7,143,46,2.4361
7,143,142,11.2053
7,143,48,4.7451
7,143,92,1.8787
7,143,93,3.7832
7,143,94,7.3041
7,143,55,13.2313
7,143,12,17.752
7,143,43,7.2817
7,143,115,4.0771
7,143,47,21.7539
7,144,86,17.5481
7,144,143,2.159
7,144,101,20.259
7,144,115,36.4333
7,144,94,13.9906
7,144,95,15.8824
7,144,93,22.4536
7,144,114,10.2586
7,144,142,13.8199
7,144,48,7.4958
7,144,43,10.4707
7,144,12,53.5351
7,144,127,6.5852
7,144,47,7.3179
7,144,55,2.2029
7,144,45,8.2867
7,144,145,16.5901
7,144,46,5.1141
7,145,94,22.9286
7,145,101,6.1917
7,145,144,16.5901
7,145,43,11.8489
7,145,48,1.0828
7,145,55,11.0254
7,145,95,26.9241
7,145,46,2.6456
7,145,127,2.6829
7,145,114,22.9473
7,43,92,4.5766
7,43,86,9.9701
7,43,55,10.7854
7,43,48,13.0408
7,43,94,9.9151
7,43,45,6.1443
7,43,101,16.7009
7,43,93,1.0641
7,43,12,5.4322
7,43,46,21.3061
7,43,115,42.9412
7,43,95,2.36
7,43,114,11.5662
7,43,127,17.5081
7,43,47,3.321
7,43,144,1.8712
7,43,142,18.0293
7,43,145,11.8489
7,43,143,7.2817
7,45,92,12.2809
7,45,93,30.7608
7,45,55,15.8718
7,45,94,13.0615
7,45,12,6.9612
7,45,95,26.0387
7,45,43,6.5444
7,45,86,58.9775
7,45,46,16.2231
7,45,108,7.8805
7,45,101,29.1133
7,45,115,19.192
7,45,47,4.9608
7,45,48,5.6142
7,45,114,21.6133
7,45,127,24.1789
7,45,140,1.233
7,45,138,0.6369
7,45,135,1.6397
7,45,142,22.0588
7,45,143,10.0041
7,45,144,8.2867
7,45,145,13.3969
7,46,108,0.5269
7,46,55,3.16
7,46,93,13.04
7,46,12,10.816
7,46,94,19.3812
7,46,101,8.1574
7,46,45,16.2231
7,46,47,21.881
7,46,95,3.4755
7,46,86,10.0541
7,46,43,23.2828
7,46,115,15.5547
7,46,92,4.0973
7,46,114,17.6718
7,46,48,3.904
7,46,127,29.4111
7,46,136,2.0053
7,46,138,1.2469
7,46,142,10.1775
7,46,143,2.4361
7,46,144,5.1141
7,46,145,2.6456
7,47,92,3.557
7,47,95,2.9008
7,47,48,30.2706
7,47,93,5.4447
7,47,101,17.5736
7,47,86,28.2141
7,47,94,24.2393
7,47,46,21.881
7,47,55,17.5126
7,47,43,34.129
7,47,12,12.462
7,47,114,33.8107
7,47,115,35.7998
7,47,108,0.895
7,47,45,4.9608
7,47,127,47.6371
7,47,139,0.6456
7,47,140,0.8268
7,47,136,1.1721
7,47,142,17.0536
7,47,143,30.2173
7,47,144,7.3179
7,48,93,10.748
7,48,43,12.9496
7,48,47,2.1916
7,48,92,2.1862
7,48,127,9.2013
7,48,95,27.2045
7,48,46,0.8471
7,48,12,1.1082
7,48,45,1.0133
7,48,94,0.6315
7,48,138,1.6059
7,48,115,3.7142
7,48,55,13.7436
7,48,142,9.8915
7,55,46,3.16
7,55,45,15.8718
7,55,108,1.7715
7,55,43,14.7256
7,55,86,15.3261
7,55,48,24.3775
7,55,101,26.8522
7,55,92,5.5172
7,55,12,8.5134
7,55,94,21.0122
7,55,47,17.5126
7,55,93,13.2743
7,55,95,15.4644
7,55,114,32.734
7,55,115,33.9413
7,55,127,21.3144
7,55,142,13.9735
7,55,143,39.1262
7,55,144,2.2029
7,55,145,13.3762
7,86,94,10.3568
7,86,43,10.7295
7,86,55,15.3261
7,86,108,1.604
7,86,48,5.2141
7,86,12,34.7635
7,86,101,2.8352
7,86,93,25.1431
7,86,47,28.2141
7,86,45,58.9775
7,86,46,10.0541
7,86,92,11.2654
7,86,95,25.4876
7,86,115,38.6256
7,86,114,17.0578
7,86,127,14.4655
7,86,142,9.1811
7,86,144,17.5481
7,93,45,30.7608
7,93,95,10.3682
7,93,48,16.3433
7,93,47,5.4447
7,93,46,13.04
7,93,101,35.9121
7,93,86,25.1431
7,93,12,1.0661
7,93,92,24.1769
7,93,43,4.8797
7,93,55,13.2743
7,93,108,2.9891
7,93,115,24.8082
7,93,94,28.5342
7,93,114,14.3964
7,93,127,14.5925
7,93,139,0.8184
7,93,138,1.1602
7,93,144,22.4536
7,93,143,3.7832
7,93,142,14.4882
7,94,101,18.2756
7,94,48,2.1226
7,94,92,2.1741
7,94,45,13.0615
7,94,86,10.3568
7,94,43,9.9237
7,94,46,19.3812
7,94,95,42.9553
7,94,55,21.0122
7,94,47,24.2393
7,94,108,0.7226
7,94,12,32.1981
7,94,114,11.919
7,94,93,28.5342
7,94,115,17.8176
7,94,127,61.5977
7,94,144,13.9906
7,94,143,10.9915
7,94,142,29.8234
7,94,145,26.4775
7,95,47,2.9008
7,95,93,10.3682
7,95,101,58.4772
7,95,12,36.1682
7,95,45,26.0387
7,95,48,42.2625
7,95,43,3.2394
7,95,94,42.9553
7,95,92,2.7182
7,95,46,3.4755
7,95,86,25.4876
7,95,55,15.4644
7,95,115,6.3977
7,95,114,28.9093
7,95,127,12.6187
7,95,144,15.8824
7,95,142,10.7828
7,95,143,4.8162
7,95,145,28.8553
7,101,94,18.2756
7,101,47,17.5736
7,101,55,26.8522
7,101,95,58.4772
7,101,86,2.8352
7,101,46,8.1574
7,101,12,7.1048
7,101,93,35.9121
7,101,92,2.8033
7,101,43,36.9903
7,101,45,29.1133
7,101,108,0.5612
7,101,48,23.0059
7,101,114,48.2867
7,101,115,14.0608
7,101,127,8.5898
7,101,138,1.0664
7,101,144,20.259
7,101,143,6.4224
7,101,142,21.5735
7,101,145,6.1917
7,114,47,33.8107
7,114,101,48.2867
7,114,48,21.2498
7,114,94,11.919
7,114,55,32.734
7,114,108,0.8395
7,114,12,3.0738
7,114,86,17.0578
7,114,115,17.3514
7,114,43,13.8858
7,114,95,28.9093
7,114,45,21.6133
7,114,46,17.6718
7,114,93,14.3964
7,114,92,5.6856
7,114,127,46.0947
7,114,138,2.1212
7,114,140,0.7212
7,114,143,16.7472
7,114,144,10.2586
7,114,142,12.7416
7,114,145,31.3415
7,115,12,8.6029
7,115,45,19.192
7,115,95,6.3977
7,115,93,24.8082
7,115,47,35.7998
7,115,46,15.5547
7,115,92,1.9664
7,115,55,33.9413
7,115,48,3.974
7,115,86,38.6256
7,115,94,17.8176
7,115,114,17.3514
7,115,43,47.5691
7,115,101,14.0608
7,115,127,47.1533
7,115,108,1.4435
7,115,138,1.3842
7,115,136,1.2439
7,115,144,36.4333
7,115,142,41.2578
7,115,143,8.8963
7,127,129,0.6479
7,127,12,24.7952
7,127,86,14.4712
7,127,48,17.4342
7,127,114,46.1321
7,127,47,47.6371
7,127,92,4.107
7,127,115,47.1533
7,127,95,12.6187
7,127,46,29.4361
7,127,43,17.9444
7,127,93,14.5925
7,127,108,0.8278
7,127,94,61.5977
7,127,45,24.1789
7,127,55,21.3144
7,127,101,8.5898
7,127,140,1.0918
7,127,139,1.1581
7,127,142,6.4502
7,127,143,15.917
7,127,144,6.5852
7,127,145,2.6829
