seed,from,to,familiarity
46,0,43,50.6548
46,0,63,8.4373
46,0,25,19.9112
46,0,24,52.5625
46,0,93,33.1548
46,0,72,26.6755
46,0,36,32.9944
46,0,80,11.4533
46,0,142,3.8723
46,0,83,11.5712
46,0,119,17.2487
46,0,85,30.7142
46,0,130,21.7184
46,0,124,26.8467
46,0,184,7.1988
46,0,195,0.6307
46,0,189,24.7993
46,0,215,40.69
46,0,200,1.7719
46,0,216,1.3146
46,0,223,1.1276
46,0,218,25.2298
46,0,221,4.2686
46,0,224,10.8785
46,0,242,8.1678
46,0,234,3.4995
46,0,235,6.8601
46,0,238,2.9313
46,0,232,16.6331
46,0,231,3.0927
46,0,243,12.5533
46,24,0,48.8018
46,24,43,48.0157
46,24,93,60.3478
46,24,36,14.137
46,24,63,30.1722
46,24,85,34.155
46,24,130,0.6549
46,24,119,10.7004
46,24,72,41.8402
46,24,124,37.5545
46,24,25,7.5571
46,24,189,1.2629
46,24,195,0.6852
46,24,184,17.3712
46,24,207,1.5715
46,24,204,0.6253
46,24,216,0.9965
46,24,215,27.4391
46,24,142,13.0555
46,24,218,0.5328
46,24,229,1.5918
46,24,235,5.7047
46,24,243,2.403
46,24,232,4.2199
46,24,231,9.3432
46,25,93,37.5166
46,25,0,19.9112
46,25,119,1.1104
46,25,36,8.797
46,25,72,35.2658
46,25,43,38.4741
46,25,85,5.4472
46,25,80,16.1888
46,25,142,23.7548
46,25,124,24.1442
46,25,130,12.5128
46,25,83,9.8467
46,25,63,9.2574
46,25,24,8.6985
46,25,184,14.3897
46,25,199,0.5212
46,25,189,6.1715
46,25,215,6.2088
46,25,218,7.9822
46,25,216,4.1042
46,25,221,7.9399
46,25,237,0.6794
46,25,225,6.1687
46,25,229,1.01
46,25,235,11.4055
46,25,224,9.2329
46,25,242,0.8414
46,25,239,4.5489
46,25,232,1.6395
46,25,238,6.6642
46,25,243,4.5262
46,36,72,8.8942
46,36,43,15.0926
46,36,119,42.1861
46,36,80,5.2287
46,36,25,12.7852
46,36,24,26.3236
46,36,0,43.2615
46,36,93,8.0459
46,36,130,8.5414
46,36,85,5.878
46,36,63,5.4874
46,36,184,28.7867
46,36,124,34.3563
46,36,83,16.1884
46,36,204,0.7908
46,36,189,15.355
46,36,200,0.9875
46,36,215,30.5064
46,36,195,1.9115
46,36,216,0.7642
46,36,227,1.2095
46,36,224,5.7104
46,36,242,2.1176
46,36,226,2.9834
46,36,232,37.0813
46,36,234,10.5707
46,36,237,0.5246
46,36,238,0.788
46,36,231,38.7599
46,43,0,101.5358
46,43,36,31.8496
46,43,93,60.0369
46,43,63,71.8249
46,43,142,25.9201
46,43,85,77.1948
46,43,119,122.933
46,43,80,63.425
46,43,24,76.3378
46,43,25,82.1584
46,43,103,0.9059
46,43,72,75.7396
46,43,124,125.2198
46,43,83,27.1111
46,43,130,64.8463
46,43,184,78.0253
46,43,195,3.3697
46,43,199,1.2218
46,43,189,76.8153
46,43,207,1.6745
46,43,204,1.6326
46,43,200,2.5722
46,43,215,55.5152
46,43,216,10.0419
46,43,218,33.0616
46,43,223,0.9257
46,43,221,17.9959
46,43,227,14.4657
46,43,220,6.1417
46,43,226,4.5271
46,43,225,3.0923
46,43,231,19.2197
46,43,234,3.0299
46,43,235,3.3149
46,43,232,17.9054
46,43,224,10.8801
46,43,229,6.5604
46,43,242,12.4011
46,43,238,44.1576
46,43,237,4.3219
46,43,239,8.0072
46,43,243,22.4069
46,63,93,7.4181
46,63,43,21.0779
46,63,119,13.6506
46,63,124,16.7412
46,63,24,30.1722
46,63,72,0.9124
46,63,85,20.0462
46,63,36,4.6813
46,63,0,6.8307
46,63,80,0.8882
46,63,195,0.7368
46,63,189,1.4982
46,63,184,1.5352
46,63,130,5.2532
46,63,215,6.3164
46,63,207,0.857
46,63,218,5.3049
46,63,226,5.6242
46,63,83,6.08
46,63,232,8.9407
46,63,239,6.237
46,63,216,3.3447
46,63,231,4.7139
46,72,130,10.1841
46,72,85,13.9489
46,72,124,16.8145
46,72,25,35.3519
46,72,43,37.3824
46,72,93,12.9496
46,72,36,0.694
46,72,0,26.6871
46,72,63,1.3806
46,72,24,56.588
46,72,83,20.685
46,72,80,14.5265
46,72,119,23.0059
46,72,184,3.1758
46,72,189,15.7753
46,72,215,37.2015
46,72,216,1.8617
46,72,225,1.9828
46,72,227,3.5098
46,72,232,10.8833
46,72,242,4.2244
46,72,238,2.1982
46,72,224,2.3122
46,80,93,1.3545
46,80,36,0.9142
46,80,43,20.7533
46,80,124,44.438
46,80,72,7.821
46,80,85,2.8506
46,80,31,1.0612
46,80,0,4.962
46,80,184,21.9971
46,80,63,0.8882
46,80,25,10.2996
46,80,189,6.5203
46,80,216,0.5914
46,80,215,9.5459
46,80,130,0.9205
46,80,119,0.5893
46,80,218,1.8903
46,80,225,2.345
46,80,227,2.6383
46,80,221,2.6766
