seed,from,to,familiarity
38,0,57,27.0505
38,0,56,25.0893
38,0,4,5.5212
38,0,85,4.8275
38,0,109,33.0229
38,0,98,32.7822
38,0,66,39.386
38,0,75,40.0087
38,0,37,11.3014
38,0,35,37.5254
38,0,20,32.3379
38,0,36,30.122
38,0,100,4.4646
38,0,92,1.7948
38,0,99,28.656
38,0,93,28.4482
38,0,133,16.6563
38,0,137,2.866
38,0,149,25.2722
38,0,146,4.9471
38,0,138,3.9581
38,0,154,41.8434
38,0,140,5.727
38,0,150,0.53
38,0,159,4.8195
38,0,161,1.5326
38,0,167,0.6072
38,0,160,0.5225
38,0,172,19.4231
38,0,176,2.1651
38,0,171,10.7276
38,0,177,11.4833
38,0,174,4.8163
38,0,170,11.7948
38,0,139,23.8013
38,0,182,15.397
38,0,185,12.408
38,0,179,37.314
38,0,180,1.5494
38,0,189,39.6824
38,4,36,5.9858
38,4,57,3.5083
38,4,66,1.0016
38,4,37,3.1014
38,4,35,11.232
38,4,100,2.2568
38,4,133,4.3906
38,4,98,3.1872
38,4,154,1.6073
38,4,0,3.6514
38,4,109,13.1881
38,4,159,1.0417
38,4,146,5.1779
38,4,140,6.564
38,4,172,41.2962
38,133,56,19.6085
38,133,20,12.5333
38,133,98,16.1983
38,133,36,16.7201
38,133,66,9.8892
38,133,92,0.9614
38,133,4,10.2731
38,133,99,6.5877
38,133,57,23.5852
38,133,0,16.6563
38,133,37,15.7456
38,133,75,11.6518
38,133,100,1.1582
38,133,93,13.6946
38,133,35,25.1486
38,133,139,6.2805
38,133,138,2.0738
38,133,109,12.1608
38,133,149,11.2479
38,133,154,3.6225
38,133,140,12.7571
38,133,163,4.4637
38,133,85,23.6964
38,133,159,25.1297
38,133,176,2.6944
38,133,177,2.888
38,133,172,1.4251
38,133,171,6.7353
38,133,182,8.8311
38,133,180,12.4901
38,140,98,6.9683
38,140,56,7.3678
38,140,138,13.1505
38,140,35,2.4053
38,140,57,41.239
38,140,36,25.7826
38,140,146,17.6843
38,140,66,3.6959
38,140,100,4.3666
38,140,92,4.3611
38,140,109,32.6666
38,140,85,18.0852
38,140,133,12.5905
38,140,154,6.9189
38,140,4,17.4816
38,140,20,6.2059
38,140,75,1.9257
38,140,139,14.6293
38,140,37,6.0948
38,140,159,1.8509
38,140,170,4.2033
38,140,137,11.754
38,140,172,0.6805
38,140,176,1.7939
38,140,180,15.031
38,140,179,8.0336
38,140,185,10.6847
38,140,186,12.6666
38,140,182,10.2756
38,146,139,0.7049
38,146,93,0.5293
38,146,92,1.4055
38,146,154,6.2351
38,146,4,4.5813
38,146,20,4.0286
38,146,176,1.2278
38,146,177,1.2278
38,146,174,1.2278
38,146,140,13.9344
38,146,75,28.7054
38,146,149,7.792
38,20,35,4.0089
38,20,85,13.2465
38,20,100,2.9009
38,20,66,32.7002
38,20,4,1.3154
38,20,36,36.6836
38,20,57,34.7072
38,20,99,5.2551
38,20,56,24.5301
38,20,0,32.3379
38,20,75,9.3764
38,20,37,13.5928
38,20,93,4.018
38,20,109,16.1648
38,20,92,2.9771
38,20,98,32.9188
38,20,133,12.5333
38,20,149,9.9789
38,20,140,6.4235
38,20,154,23.2157
38,20,138,17.5832
38,20,163,0.5012
38,20,146,40.7275
38,20,159,32.0151
38,20,170,7.3648
38,20,172,5.0846
38,20,176,5.1919
38,20,139,2.7128
38,20,182,3.966
38,20,179,10.872
38,20,185,29.1021
38,149,37,1.3461
38,149,0,0.6798
38,149,154,6.8162
38,149,109,1.3934
38,149,57,20.0745
38,149,133,0.5718
38,149,35,11.8908
38,149,159,7.8893
38,149,179,17.6338
38,149,98,35.9205
38,149,146,7.792
38,154,0,41.8434
38,154,35,18.9742
38,154,4,6.2095
38,154,146,10.7983
38,154,93,3.357
38,154,133,3.6225
38,154,137,1.3421
38,154,20,23.2157
38,154,109,19.6878
38,154,37,56.4422
38,154,36,3.3901
38,154,75,2.785
38,154,85,40.6226
38,154,149,12.3385
38,154,57,18.2425
38,154,66,56.8485
38,154,99,1.274
38,154,140,8.593
38,154,98,6.8023
38,154,100,4.0934
38,154,160,1.0427
38,154,92,41.8574
38,154,56,20.4798
38,154,159,15.4867
38,154,163,2.9897
38,154,139,7.6241
38,154,138,9.3455
38,154,176,3.3118
38,154,171,18.0874
38,154,172,5.1749
38,154,178,7.1236
38,154,179,6.4005
38,154,189,18.5596
38,159,92,2.3909
38,159,154,1.874
38,159,4,1.0417
38,159,36,9.765
38,159,138,7.86
38,159,176,4.2091
38,159,109,1.942
38,159,66,18.8591
38,159,149,7.8893
38,159,93,0.503
38,159,170,4.5581
38,159,171,23.7901
38,159,56,9.0631
38,159,37,2.286
38,159,172,10.5383
38,159,57,14.2775
38,159,133,19.8913
38,159,185,25.4054
38,159,20,16.3881
38,35,98,48.8616
38,35,85,18.2394
38,35,20,4.0089
38,35,4,18.0374
38,35,36,16.4516
38,35,92,17.7784
38,35,100,1.5269
38,35,109,63.2166
38,35,0,37.5254
38,35,66,36.5304
38,35,56,36.2419
38,35,37,18.0181
38,35,75,23.9797
38,35,57,15.818
38,35,93,9.2861
38,35,99,6.5524
38,35,137,2.6982
38,35,146,8.1351
38,35,133,25.1486
38,35,149,23.3636
38,35,154,18.9742
38,35,140,2.7163
38,35,139,0.5703
38,35,167,0.7464
38,35,159,10.628
38,35,138,6.7235
38,35,170,9.5517
38,35,176,7.919
38,35,172,16.2515
38,35,186,0.823
38,35,171,30.2922
38,35,179,9.5895
38,35,180,25.0385
38,35,188,11.3569
38,35,174,3.748
38,35,189,2.9171
38,36,4,7.4834
38,36,93,7.9416
38,36,20,36.6836
38,36,109,83.6823
38,36,98,18.7782
38,36,35,21.6658
38,36,85,13.9698
38,36,100,0.8332
38,36,66,7.923
38,36,92,18.8575
38,36,0,31.0654
38,36,99,3.7099
38,36,57,7.2056
38,36,56,23.4793
38,36,37,12.1801
38,36,133,16.7201
38,36,138,10.7326
38,36,140,29.5737
38,36,137,1.0741
38,36,146,9.6882
38,36,75,17.3103
38,36,149,5.3007
38,36,139,11.4845
38,36,154,5.6136
38,36,159,15.3578
38,36,170,16.3463
38,36,172,21.2642
38,36,178,14.0384
38,36,188,14.0384
38,36,189,14.0384
38,36,186,8.0655
38,36,179,40.8712
38,36,180,2.7536
38,36,174,1.8332
38,37,98,19.7371
38,37,100,3.0265
38,37,85,16.5701
38,37,57,29.912
38,37,75,8.2808
38,37,66,21.7097
38,37,0,11.3014
38,37,4,7.0335
38,37,20,13.5928
38,37,93,1.1679
38,37,35,18.0181
38,37,109,7.0181
38,37,56,18.6885
38,37,99,2.8706
38,37,92,34.8567
38,37,36,10.421
38,37,137,0.6676
38,37,133,15.7456
38,37,149,24.7687
38,37,138,14.6124
38,37,146,7.7234
38,37,154,56.4422
38,37,159,12.0527
38,37,167,0.5041
38,37,140,15.3492
38,37,139,15.7802
38,37,163,1.5499
38,37,170,5.5367
38,37,171,19.6176
38,37,172,13.5458
38,37,178,16.096
38,37,188,16.096
38,37,189,15.0021
38,37,174,8.7012
38,37,180,10.2902
38,37,186,34.9277
38,37,176,4.3288
38,171,154,14.1949
38,171,98,4.9415
38,171,37,19.6176
38,171,138,1.3748
38,171,75,1.6802
38,171,0,5.3316
38,171,109,32.6317
38,171,146,11.3726
38,171,92,5.1112
38,171,66,11.7305
38,171,159,23.7901
38,171,56,21.1007
38,171,189,3.9144
38,171,178,12.585
38,171,188,51.19
38,171,172,24.092
38,171,35,13.2449
38,171,139,5.7939
38,171,179,28.0109
38,171,85,39.6229
38,171,182,2.6077
38,172,137,1.0903
38,172,66,63.7306
38,172,0,19.4231
38,172,93,1.4589
38,172,109,49.3064
38,172,92,7.8079
38,172,139,17.3045
38,172,140,11.3293
38,172,138,8.8997
38,172,159,19.6813
38,172,154,5.1749
38,172,35,16.2515
38,172,37,13.5458
38,172,75,4.3876
38,172,56,28.6011
38,172,98,57.5741
38,172,57,18.4579
38,172,20,5.0846
38,172,85,10.2271
38,172,4,46.5722
38,172,146,4.8212
38,172,133,1.4251
38,172,170,20.2831
38,172,178,2.5933
38,172,36,13.7509
38,172,179,4.87
38,172,185,24.5629
38,172,171,33.1406
38,172,189,2.5265
38,172,174,25.6409
38,178,75,16.921
38,178,188,48.791
38,178,189,35.8394
38,178,36,14.0384
38,178,37,14.9801
38,178,66,8.482
38,178,171,51.19
38,178,154,18.5596
38,178,179,4.3905
38,178,85,27.5507
38,178,0,39.6824
38,179,93,1.4953
38,179,188,19.6868
38,179,189,18.4762
38,179,178,6.7419
38,179,75,19.1307
38,179,185,6.9474
38,179,180,8.4968
38,179,109,2.7608
38,179,140,8.0336
38,179,172,4.87
38,179,92,31.4093
38,179,36,40.8712
38,179,20,10.872
38,179,85,7.5797
38,179,154,6.4005
38,179,149,17.6338
38,179,57,7.4523
38,179,56,5.4297
38,179,139,16.3881
38,179,171,28.0109
38,179,186,2.895
38,179,35,9.5895
38,179,0,37.314
38,179,66,1.5494
38,179,4,4.5328
38,56,66,8.7325
38,56,92,18.4056
38,56,57,38.7136
38,56,98,16.3239
38,56,85,0.5852
38,56,99,7.647
38,56,109,14.2649
38,56,0,6.2075
38,56,36,16.5572
38,56,4,7.2119
38,56,37,7.6708
38,56,20,23.6963
38,56,75,2.9609
38,56,93,2.646
38,56,137,1.545
38,56,133,5.0651
38,56,140,7.3678
38,56,138,10.8654
38,56,100,1.695
38,56,35,25.8442
38,56,142,0.6053
38,56,154,11.5755
38,56,163,0.7763
38,56,139,6.2272
38,56,176,1.5104
38,56,172,15.5337
38,56,177,8.0529
38,56,171,21.1007
38,56,159,18.7581
38,56,170,20.658
38,56,186,2.0028
38,56,182,2.0028
38,56,180,6.8616
38,56,179,1.9235
38,56,149,6.2853
38,56,146,4.3462
38,57,0,27.0505
38,57,4,5.9284
38,57,92,4.4481
38,57,20,34.7072
38,57,66,22.7432
38,57,37,29.912
38,57,75,19.6781
38,57,98,4.4106
38,57,93,25.8123
38,57,100,2.4197
38,57,56,58.8575
38,57,109,32.1704
38,57,99,10.5461
38,57,36,7.1792
38,57,35,15.818
38,57,85,4.4726
38,57,133,23.5852
38,57,141,0.5352
38,57,140,41.141
38,57,146,21.9898
38,57,149,24.21
38,57,138,9.9006
38,57,139,19.3605
38,57,154,18.2425
38,57,163,5.9203
38,57,159,21.2762
38,57,176,0.9841
38,57,177,6.4211
38,57,172,18.4579
38,57,186,0.7476
38,57,180,10.0974
38,57,179,7.4523
38,185,180,27.2205
38,185,159,25.4054
38,185,109,26.9635
38,185,172,23.456
38,188,178,156.6792
38,188,189,48.0361
38,188,36,10.2397
38,188,171,38.605
38,188,85,27.5507
38,189,178,48.0361
38,189,75,16.921
38,189,188,48.0361
38,189,0,39.6824
38,66,56,8.7348
38,66,20,32.7002
38,66,57,22.7432
38,66,99,4.0986
38,66,92,10.4033
38,66,75,42.0263
38,66,4,11.0482
38,66,37,21.7097
38,66,85,9.4499
38,66,0,39.386
38,66,109,50.845
38,66,35,36.5304
38,66,36,5.3417
38,66,93,23.0629
38,66,100,0.5006
38,66,98,49.1058
38,66,133,9.8892
38,66,146,4.8311
38,66,140,4.1493
38,66,138,4.5694
38,66,149,29.3705
38,66,137,7.3953
38,66,154,56.8485
38,66,142,1.4828
38,66,160,0.821
38,66,159,29.5644
38,66,172,63.7306
38,66,171,17.8906
38,66,176,1.9116
38,66,180,17.9759
38,66,170,21.6983
38,66,178,8.482
38,66,188,8.482
38,66,189,8.482
38,66,186,9.1675
38,66,179,1.5494
38,75,109,11.3726
38,75,93,14.5002
38,75,57,5.255
38,75,98,2.3131
38,75,66,34.8878
38,75,20,7.7158
38,75,35,23.7622
38,75,92,15.109
38,75,99,5.5407
38,75,56,2.9609
38,75,0,19.0066
38,75,4,1.6009
38,75,37,5.3825
38,75,133,2.5565
38,75,36,12.9535
38,75,149,3.3105
38,75,154,2.7318
38,75,142,0.9254
38,75,137,0.6999
38,75,140,1.9257
38,75,159,6.912
38,75,138,0.5122
38,75,171,1.6802
38,75,172,4.3876
38,75,177,11.1522
38,75,178,16.921
38,75,182,3.3409
38,75,186,3.3409
38,75,188,16.921
38,75,189,16.921
38,75,180,3.5406
38,75,179,13.1939
38,75,146,28.7054
38,85,35,8.7269
38,85,98,2.708
38,85,20,0.5776
38,85,109,1.5532
38,85,57,1.241
38,85,37,8.6151
38,85,56,0.5832
38,85,66,7.9437
38,85,140,13.1809
38,85,139,0.5334
38,85,0,2.0649
38,85,133,9.4687
38,85,170,4.2841
38,85,172,10.2271
38,85,154,22.1779
38,85,171,39.6229
38,85,188,27.5507
38,85,182,2.6077
38,92,109,2.4677
38,92,98,38.6977
38,92,57,4.4481
38,92,56,20.6993
38,92,66,10.4033
38,92,35,17.7784
38,92,36,17.4555
38,92,75,24.7277
38,92,99,1.2623
38,92,93,2.0217
38,92,85,12.5944
38,92,0,1.7948
38,92,4,5.8741
38,92,37,34.8567
38,92,100,1.6432
38,92,20,2.9771
38,92,137,4.963
38,92,133,0.9614
38,92,140,8.8695
38,92,156,0.5264
38,92,154,41.8574
38,92,159,6.2492
38,92,146,1.9525
38,92,167,1.2463
38,92,138,2.8075
38,92,149,7.0066
38,92,172,7.8079
38,92,177,5.222
38,92,139,5.9911
38,92,171,5.1112
38,92,174,10.1044
38,92,188,1.886
38,92,189,28.1189
38,92,179,31.4093
38,92,170,24.9255
38,92,182,11.6425
38,92,186,35.1761
38,93,92,1.1713
38,93,36,4.0513
38,93,75,1.6666
38,93,109,17.8261
38,93,56,2.2556
38,93,57,25.4459
38,93,98,8.8045
38,93,35,0.7304
38,93,66,13.9009
38,93,99,7.5393
38,93,146,0.5293
38,93,0,19.1358
38,93,150,0.5524
38,93,137,0.5823
38,93,163,0.6029
38,93,160,1.4467
38,93,133,10.2124
38,93,138,17.4009
38,93,159,0.503
38,93,180,1.8049
38,98,35,44.2977
38,98,37,12.4969
38,98,85,3.0165
38,98,92,36.9971
38,98,75,2.3131
38,98,0,17.9519
38,98,56,16.3239
38,98,4,8.2284
38,98,57,4.0063
38,98,109,7.2081
38,98,100,1.1379
38,98,20,23.2627
38,98,66,42.788
38,98,36,16.3847
38,98,93,9.8025
38,98,133,12.8229
38,98,140,6.9683
38,98,138,2.9134
38,98,159,0.5747
38,98,146,2.2774
38,98,171,4.9415
38,98,172,55.7745
38,98,180,1.2482
38,98,189,9.8922
38,98,149,44.2988
38,99,66,2.6285
38,99,109,2.4283
38,99,57,7.9278
38,99,37,2.2578
38,99,56,7.5813
38,99,93,9.3497
38,99,100,0.5825
38,99,20,1.3937
38,99,0,14.3484
38,99,75,4.2545
38,99,36,3.4456
38,99,35,5.1271
38,99,137,8.6939
38,99,133,1.4634
38,99,174,5.0945
38,99,185,27.2205
38,99,186,7.1243
