seed,from,to,familiarity
37,0,129,9.1783
37,0,30,11.8136
37,0,51,47.7083
37,0,1,58.4452
37,0,88,13.5685
37,0,29,1.708
37,0,9,11.8094
37,0,166,1.4099
37,0,116,3.3533
37,0,151,28.9677
37,0,114,8.9739
37,0,115,14.6953
37,0,49,14.5773
37,0,8,13.4724
37,0,171,1.8692
37,0,136,1.0715
37,0,185,0.6473
37,0,158,1.9575
37,0,168,12.5201
37,0,189,14.163
37,0,198,0.6849
37,0,199,0.5973
37,0,195,1.4245
37,0,196,7.6871
37,0,202,55.3177
37,0,203,2.658
37,0,204,4.7097
37,0,224,2.9907
37,0,206,3.1023
37,0,228,14.0157
37,0,219,1.8932
37,0,231,54.9161
37,0,234,25.306
37,0,236,15.3324
37,0,221,29.441
37,0,225,3.1867
37,0,223,16.952
37,1,151,21.6238
37,1,9,6.1215
37,1,0,38.0731
37,1,158,7.0098
37,1,88,2.0073
37,1,129,7.5974
37,1,30,13.0114
37,1,51,14.8175
37,1,116,3.5299
37,1,8,1.5812
37,1,29,27.0956
37,1,114,16.3868
37,1,115,2.0271
37,1,49,3.5152
37,1,195,2.5766
37,1,171,0.7282
37,1,203,7.953
37,1,185,1.4425
37,1,207,1.1003
37,1,202,0.9875
37,1,234,3.551
37,1,221,22.1325
37,1,231,23.8342
37,1,236,8.9283
37,8,9,71.7609
37,8,30,2.149
37,8,116,8.6375
37,8,129,5.2415
37,8,51,5.2513
37,8,88,6.8715
37,8,115,0.8643
37,8,29,2.4646
37,8,114,1.4722
37,8,1,1.5812
37,8,158,4.3704
37,8,0,2.3932
37,8,168,10.7179
37,8,136,3.8567
37,8,166,0.5269
37,8,193,0.9921
37,8,199,0.5082
37,8,209,0.5939
37,8,196,2.3813
37,8,202,19.0513
37,8,204,24.6181
37,8,207,1.7626
37,8,228,2.9938
37,8,189,12.8759
37,8,223,8.2082
37,8,206,0.751
37,9,116,10.3983
37,9,158,1.9036
37,9,151,20.3797
37,9,8,71.8586
37,9,88,6.794
37,9,114,46.1358
37,9,1,10.727
37,9,49,17.8849
37,9,0,11.8094
37,9,129,33.1451
37,9,30,17.5837
37,9,51,13.6407
37,9,115,8.5427
37,9,29,8.3874
37,9,168,35.3656
37,9,189,21.6838
37,9,195,1.3526
37,9,196,7.3981
37,9,136,5.0151
37,9,193,2.0864
37,9,199,1.4946
37,9,209,0.8779
37,9,210,0.9546
37,9,203,2.6926
37,9,206,2.1963
37,9,204,30.566
37,9,202,7.1708
37,9,224,1.6717
37,9,217,1.6717
37,9,225,2.6908
37,9,207,3.9228
37,9,219,3.7691
37,9,228,16.3293
37,9,231,5.6019
37,9,221,16.0962
37,9,236,18.7516
37,29,151,36.6711
37,29,129,31.0084
37,29,1,30.416
37,29,0,1.708
37,29,136,7.6058
37,29,30,28.5438
37,29,8,6.7979
37,29,88,7.8423
37,29,51,2.6941
37,29,114,37.5831
37,29,116,29.9145
37,29,166,0.6554
37,29,115,26.1908
37,29,9,8.3874
37,29,49,4.1092
37,29,168,11.884
37,29,158,25.2477
37,29,160,2.2999
37,29,193,4.3355
37,29,171,1.0487
37,29,195,0.8011
37,29,189,2.5068
37,29,206,33.032
37,29,209,0.6521
37,29,210,0.6521
37,29,196,11.9762
37,29,202,12.8205
37,29,203,1.113
37,29,199,1.7032
37,29,204,10.4597
37,29,207,11.0797
37,29,213,0.5709
37,29,224,5.924
37,29,225,8.3994
37,29,217,13.1428
37,29,221,12.2206
37,29,228,7.342
37,29,231,9.0126
37,29,223,7.5951
37,29,233,4.98
37,30,0,9.8114
37,30,51,7.2414
37,30,1,13.0114
37,30,129,0.9166
37,30,114,48.4298
37,30,88,15.9311
37,30,9,4.1982
37,30,116,5.3492
37,30,8,2.1482
37,30,151,19.7794
37,30,166,0.5133
37,30,115,0.8707
37,30,158,3.3464
37,30,136,11.3889
37,30,29,24.3618
37,30,171,0.5746
37,30,196,1.2377
37,30,198,0.6212
37,30,203,3.6797
37,30,202,0.9684
37,30,189,0.6713
37,30,228,28.3994
37,49,151,3.0252
37,49,51,0.6221
37,49,204,1.6858
37,49,1,3.4652
37,49,228,5.777
37,49,223,5.777
37,49,9,14.388
37,49,116,9.7838
37,49,202,2.2948
37,49,230,13.0345
37,51,151,27.969
37,51,129,15.1864
37,51,115,6.618
37,51,8,10.2366
37,51,30,9.9234
37,51,1,16.0569
37,51,88,4.4369
37,51,116,23.3916
37,51,0,47.7083
37,51,114,35.5379
37,51,9,13.6407
37,51,49,2.2964
37,51,29,2.6941
37,51,167,0.7296
37,51,158,1.3158
37,51,136,5.1337
37,51,171,0.6511
37,51,168,19.986
37,51,193,0.9631
37,51,195,0.9191
37,51,189,11.1391
37,51,203,0.9607
37,51,202,12.4107
37,51,204,0.6122
37,51,209,0.6116
37,51,206,4.9396
37,51,213,1.0508
37,51,222,1.5256
37,51,219,9.2441
37,51,228,0.7552
37,51,221,7.1893
37,51,236,6.9581
37,88,160,0.6258
37,88,116,19.2902
37,88,158,5.231
37,88,115,15.869
37,88,129,25.3521
37,88,9,22.8901
37,88,8,14.2355
37,88,51,4.4369
37,88,0,32.0483
37,88,1,30.861
37,88,49,13.0345
37,88,136,6.4973
37,88,30,26.2833
37,88,114,62.8112
37,88,29,8.4944
37,88,151,58.7876
37,88,168,15.3249
37,88,195,0.9392
37,88,189,2.1481
37,88,196,7.9016
37,88,193,5.0273
37,88,210,3.0722
37,88,209,3.0722
37,88,206,24.1217
37,88,202,12.6425
37,88,203,1.2506
37,88,204,8.7457
37,88,213,1.2571
37,88,219,37.7603
37,88,221,11.7355
37,88,222,8.1633
37,88,228,5.3949
37,88,223,18.9265
37,88,231,5.8132
37,114,9,46.1358
37,114,151,19.104
37,114,51,35.5379
37,114,129,13.6827
37,114,30,48.4441
37,114,8,7.801
37,114,88,43.4793
37,114,158,16.8454
37,114,116,20.2303
37,114,29,37.5831
37,114,0,8.9739
37,114,1,17.0635
37,114,49,4.5672
37,114,136,22.4507
37,114,115,16.7623
37,114,168,24.2032
37,114,171,0.6097
37,114,189,31.1817
37,114,199,1.408
37,114,203,4.0621
37,114,185,1.3219
37,114,204,20.0232
37,114,195,4.3672
37,114,206,4.3419
37,114,202,7.6354
37,114,193,1.3386
37,114,207,1.6678
37,114,221,19.332
37,114,231,13.0204
37,114,219,6.0321
37,114,236,16.329
37,114,230,6.5657
37,115,114,12.589
37,115,29,22.5886
37,115,9,6.3051
37,115,0,5.7254
37,115,129,1.7057
37,115,151,10.2619
37,115,209,1.0637
37,115,202,1.9496
37,115,196,5.0346
37,115,49,0.662
37,115,207,3.9377
37,115,228,3.324
37,115,223,3.324
37,115,204,20.041
37,115,8,0.6643
37,115,231,7.9715
37,115,221,11.7322
37,115,168,11.2484
37,115,158,20.1347
37,115,233,20.2883
37,116,88,15.0544
37,116,9,3.7014
37,116,8,8.6665
37,116,129,6.8312
37,116,136,0.8529
37,116,1,3.5536
37,116,51,7.7277
37,116,30,5.3715
37,116,158,0.576
37,116,151,3.1185
37,116,0,3.2223
37,116,168,0.5597
37,116,189,2.8562
37,116,206,17.0326
37,116,213,0.8776
37,116,223,16.1316
37,116,221,7.9666
37,116,202,12.4408
37,116,207,0.646
37,116,49,9.7838
37,129,151,16.5167
37,129,115,5.6747
37,129,29,31.0084
37,129,158,9.1388
37,129,0,9.1783
