seed,from,to,familiarity
12,9,33,3.8369
12,9,84,49.1293
12,9,22,23.6792
12,9,41,33.5733
12,9,10,16.7072
12,9,98,15.4056
12,9,121,4.7668
12,9,101,6.4415
12,9,48,12.7089
12,9,89,11.8937
12,9,136,3.443
12,9,135,1.4073
12,9,125,8.8209
12,9,110,24.3982
12,9,124,11.347
12,9,137,30.848
12,9,126,20.0921
12,9,139,33.3456
12,9,138,3.5221
12,9,152,1.0323
12,9,153,12.1189
12,9,159,1.2666
12,9,141,0.8776
12,9,160,11.2299
12,9,162,7.6764
12,9,173,15.7163
12,9,179,5.1771
12,9,183,13.6648
12,9,181,1.5564
12,9,169,6.3771
12,10,101,8.3309
12,10,42,1.3881
12,10,84,17.279
12,10,9,16.7072
12,10,89,3.2681
12,10,22,2.2123
12,10,48,8.5211
12,10,110,8.5559
12,10,121,2.0524
12,10,33,8.1545
12,10,125,22.4644
12,10,124,1.9162
12,10,41,12.9639
12,10,98,14.5253
12,10,138,11.0033
12,10,137,59.5485
12,10,139,65.8744
12,10,126,9.5999
12,10,153,19.947
12,10,159,6.7922
12,10,169,2.2845
12,10,173,6.1688
12,10,160,5.4373
12,10,152,1.2469
12,10,177,6.9808
12,10,179,9.0139
12,10,181,17.0046
12,10,180,3.9231
12,10,183,13.8261
12,10,187,0.9743
12,137,41,30.2397
12,137,42,0.6167
12,137,110,25.2054
12,137,101,5.6371
12,137,33,16.5996
12,137,124,29.2295
12,137,22,12.9595
12,137,48,14.2899
12,137,84,14.6433
12,137,138,43.1185
12,137,10,59.5485
12,137,9,30.848
12,137,89,10.0029
12,137,98,7.1335
12,137,125,11.8805
12,137,135,2.2349
12,137,126,37.2677
12,137,152,1.5283
12,137,139,18.8026
12,137,160,21.3369
12,137,156,13.6166
12,137,159,3.8695
12,137,121,2.5382
12,137,136,2.1261
12,137,153,11.5955
12,137,169,0.6047
12,137,173,36.1458
12,137,174,3.6336
12,137,179,11.8634
12,137,181,36.2246
12,137,177,2.4327
12,137,180,13.2542
12,137,183,34.0855
12,137,187,8.3615
12,138,41,9.2106
12,138,98,4.029
12,138,137,22.6193
12,138,89,29.5307
12,138,110,26.2431
12,138,124,23.059
12,138,10,5.8004
12,138,33,2.9387
12,138,139,9.5423
12,138,158,0.6218
12,138,101,5.3389
12,138,22,9.2832
12,138,153,0.8845
12,138,84,16.994
12,138,121,4.2571
12,138,160,1.0346
12,138,181,1.4395
12,138,183,14.1888
12,139,98,2.2035
12,139,9,24.2425
12,139,110,3.5999
12,139,33,26.2241
12,139,10,65.7949
12,139,101,14.0628
12,139,124,4.7003
12,139,84,34.6688
12,139,138,9.5423
12,139,137,12.153
12,139,89,38.3845
12,139,22,36.4367
12,139,135,4.6333
12,139,125,8.3585
12,139,126,17.28
12,139,41,18.6701
12,139,159,0.7594
12,139,173,8.0953
12,139,187,5.9016
12,139,181,19.969
12,139,169,13.9935
12,139,186,4.0765
12,139,183,18.4436
12,22,41,43.251
12,22,9,20.2379
12,22,42,2.6573
12,22,10,0.9957
12,22,89,5.7566
12,22,98,1.0201
12,22,110,13.0051
12,22,101,1.9435
12,22,33,9.2857
12,22,125,4.2096
12,22,124,40.9754
12,22,48,2.5994
12,22,137,9.2196
12,22,138,9.4609
12,22,84,45.1995
12,22,152,19.2655
12,22,139,36.4447
12,22,159,6.4658
