seed,from,to,familiarity
18,0,38,13.5551
18,0,88,18.1619
18,0,110,6.5784
18,0,45,61.2834
18,0,44,12.8655
18,0,18,14.4934
18,0,126,15.1385
18,0,54,13.5713
18,0,72,9.6407
18,0,37,11.5686
18,0,43,46.2081
18,0,129,5.2718
18,0,135,74.1382
18,0,147,5.3622
18,0,136,5.1198
18,0,143,5.5188
18,0,155,36.4446
18,0,154,2.2003
18,0,160,2.3323
18,0,156,10.4858
18,0,137,6.7034
18,129,38,4.2761
18,129,18,0.6883
18,129,0,1.5205
18,129,37,12.1074
18,129,126,12.9831
18,129,54,1.1397
18,129,136,2.6819
18,129,147,11.7994
18,129,43,2.1484
18,129,170,2.559
18,129,169,4.2149
18,129,137,6.4064
18,129,110,4.1091
18,129,45,25.2533
18,135,110,10.6746
18,135,54,24.6696
18,135,0,74.1382
18,135,44,10.0433
18,135,129,2.0878
18,135,38,13.068
18,135,43,4.8673
18,135,45,43.9526
18,135,88,4.5055
18,135,126,48.0027
18,135,37,31.8005
18,135,72,41.3555
18,135,18,11.3014
18,135,137,2.4469
18,135,136,45.9435
18,135,143,8.407
18,135,155,33.5256
18,135,164,29.7837
18,135,169,4.4007
18,135,160,1.0434
18,135,147,14.0283
18,135,156,26.6142
18,136,144,0.6449
18,136,18,4.8408
18,136,54,12.0511
18,136,88,38.0882
18,136,45,3.5409
18,136,44,7.59
18,136,0,4.074
18,136,38,36.0955
18,136,126,0.9799
18,136,110,0.6698
18,136,135,28.2257
18,136,129,9.6815
18,136,72,30.401
18,136,43,52.2215
18,136,37,1.7026
18,136,164,1.0139
18,136,154,0.8268
18,136,137,8.9611
18,136,160,1.8222
18,18,45,11.3738
18,18,38,60.7852
18,18,72,11.5625
18,18,0,14.4934
18,18,88,42.4019
18,18,126,4.4243
18,18,110,21.0064
18,18,54,14.0081
18,18,37,27.3045
18,18,43,3.7531
18,18,44,20.8381
18,18,129,30.5302
18,18,136,5.2198
18,18,135,11.3014
18,18,147,4.7903
18,18,143,3.2897
18,18,137,1.9392
18,18,155,23.5481
18,18,160,1.0531
18,18,169,18.2729
18,18,156,2.7162
18,18,170,2.4601
18,18,164,25.9689
18,155,140,0.8673
18,155,88,13.3217
18,155,154,2.4833
18,155,137,0.5881
18,155,135,33.5256
18,155,43,38.2445
18,155,44,19.7024
18,155,54,23.4241
18,155,45,3.9074
18,155,0,36.4446
18,155,136,0.7093
18,155,129,12.1801
18,155,147,2.1974
18,155,38,5.7053
18,155,110,5.3884
18,155,126,13.8317
18,155,18,23.5481
18,155,37,37.6555
18,155,143,4.5214
18,155,170,0.8196
18,155,164,2.059
18,155,156,18.6837
18,155,160,2.6511
18,155,72,16.5595
18,156,110,1.7759
18,156,45,0.643
18,156,168,2.5627
18,156,169,3.8841
18,156,37,6.2393
18,156,43,10.7356
18,156,126,6.642
18,156,88,3.8159
18,164,136,1.0139
18,164,110,3.5841
18,164,135,11.5297
18,164,18,7.3095
18,164,137,4.6385
18,37,44,14.4773
18,37,45,16.8297
18,37,72,44.3835
18,37,43,35.0553
18,37,110,1.7427
