seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
42,1,500,0,2562,0,666,0.9925,True,0,0,670,0.997,True,0,0,630,0.9984,True,0,0,596,1.0,True,0,0
42,2,700,4,783,3,200,1.0,True,1,4,216,1.0,True,1,4,191,1.0,True,1,4,176,1.0,True,1,1
42,3,900,0,120,4,29,0.9655,True,1,4,31,1.0,True,0,4,28,1.0,True,0,4,32,0.9375,True,0,1
42,4,1100,1,29,4,8,0.75,True,0,4,10,1.0,True,0,4,7,1.0,True,0,4,4,1.0,False,0,1
42,5,1300,1,20,4,4,1.0,False,0,4,7,1.0,True,0,4,2,1.0,False,0,4,7,1.0,True,0,1
42,6,1500,4,36,4,8,1.0,True,0,4,10,1.0,True,0,4,7,1.0,True,0,4,11,1.0,True,0,0
42,7,1700,4,30,4,3,1.0,False,0,4,7,1.0,True,0,4,16,0.8125,True,0,4,4,1.0,False,0,0
42,8,1900,4,37,4,7,0.5714,True,0,4,8,1.0,True,0,4,13,0.9231,True,0,4,9,0.7778,True,0,0
42,9,2100,1,39,4,12,0.75,True,0,4,8,0.75,True,0,4,9,1.0,True,0,4,10,0.9,True,0,1
42,10,2300,3,56,4,15,0.8667,True,0,4,13,0.7692,True,0,4,10,0.8,True,0,4,18,0.8889,True,0,1
42,11,2500,4,39,4,11,1.0,True,0,4,7,1.0,True,0,4,5,1.0,True,0,4,16,1.0,True,0,0
42,12,2700,4,33,4,7,0.8571,True,0,4,11,0.8182,True,0,4,6,0.8333,True,0,4,9,0.8889,True,0,0
42,13,2900,1,26,4,6,0.8333,True,0,4,8,0.875,True,0,4,4,0.75,False,0,4,8,1.0,True,0,1
42,14,3100,1,26,4,5,1.0,True,0,4,10,0.9,True,0,4,7,1.0,True,0,4,4,0.75,False,0,1
42,15,3300,4,23,4,1,1.0,False,0,4,6,1.0,True,0,4,6,0.8333,True,0,4,10,0.9,True,0,0
42,16,3500,4,22,4,5,1.0,True,0,4,1,1.0,False,0,4,8,1.0,True,0,4,8,1.0,True,0,0
42,17,3700,4,30,4,7,1.0,True,0,4,5,1.0,True,0,4,9,1.0,True,0,4,9,1.0,True,0,0
42,18,3900,4,21,4,5,1.0,True,0,4,4,1.0,False,0,4,6,1.0,True,0,4,6,1.0,True,0,0
42,19,4100,4,37,4,8,1.0,True,0,4,13,0.8462,True,0,4,9,1.0,True,0,4,7,0.8571,True,0,0
42,20,4300,4,41,4,11,0.9091,True,0,4,14,0.9286,True,0,4,8,0.75,True,0,4,8,0.875,True,0,0
42,21,4500,4,47,4,11,0.9091,True,0,4,11,0.9091,True,0,4,17,0.9412,True,0,4,8,0.875,True,0,0
42,22,4700,1,40,4,9,1.0,True,0,4,7,0.8571,True,0,4,14,1.0,True,0,4,10,0.9,True,0,1
42,23,4900,3,34,4,13,0.7692,True,0,4,7,0.8571,True,0,4,3,1.0,False,0,4,11,0.7273,True,0,1
42,24,5100,3,38,4,8,1.0,True,0,4,12,0.8333,True,0,4,7,0.7143,True,0,4,11,1.0,True,0,1
42,25,5300,4,32,4,9,0.8889,True,0,4,10,1.0,True,0,4,7,0.8571,True,0,4,6,1.0,True,0,0
