seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
314,1,419,11.606,406,11.0938,393,11.2957,367,9.9119,342,9.4832,356,9.8907
314,2,434,12.3102,372,10.14,353,10.2931,372,10.5941,392,11.0991,373,10.6659
314,3,382,10.4645,390,10.5085,317,9.3295,438,12.1945,367,9.9414,365,9.742
314,4,411,10.974,386,10.66,378,10.5265,378,10.5394,398,10.8729,364,10.7408
314,5,380,10.1511,390,11.0449,390,10.3436,411,11.7009,402,11.7046,365,9.7887
314,6,381,10.1099,434,12.0374,365,9.6264,394,10.7192,360,9.9199,361,9.1085
314,7,407,10.9746,402,11.4942,357,9.37,399,10.6704,381,9.7573,358,9.5071
314,8,414,11.1879,392,10.4282,382,9.8428,405,11.846,418,10.7186,361,10.4431
314,9,412,10.8231,382,10.2696,352,9.5281,429,11.5486,371,9.991,389,10.7195
314,10,398,10.898,408,11.4474,396,10.2533,371,10.1681,374,11.1949,362,9.9026
314,11,388,10.5663,401,11.0963,367,10.3405,408,11.4336,366,10.5664,379,10.9112
314,12,402,10.9918,408,11.8163,391,10.537,383,10.7252,396,10.373,384,10.5886
314,13,369,10.0084,438,12.1518,357,10.0917,429,11.4689,370,10.1899,360,9.964
314,14,426,11.9168,420,11.5404,352,10.6096,406,11.5398,349,10.8263,342,10.2717
314,15,401,12.0011,397,11.385,409,11.3176,392,10.6568,345,9.5428,367,11.5098
314,16,412,10.9898,434,11.8796,375,9.6416,369,9.8013,357,10.0243,380,10.6413
314,17,463,13.449,389,11.8807,381,10.9066,389,11.3557,356,10.4193,394,10.5345
314,18,384,10.5887,388,11.7387,388,10.7988,387,10.2242,361,10.0132,344,9.9102
314,19,386,9.714,393,11.0208,361,9.6702,396,10.7561,347,8.7159,386,10.3801
314,20,398,11.0363,410,10.6593,377,10.3641,384,10.7549,316,8.5343,345,9.3834
314,21,387,10.3334,359,10.069,410,12.0144,381,12.937,393,11.395,399,10.7947
314,22,409,10.8442,412,11.0163,400,10.63,393,10.5854,397,12.0111,389,11.0389
314,23,406,11.2475,368,10.1256,353,9.835,403,10.5601,386,10.1304,365,10.2821
314,24,390,10.9435,395,10.786,396,11.0964,360,9.4913,361,9.497,352,10.3703
314,25,408,11.1983,393,10.55,373,9.9003,377,10.7664,340,9.842,397,10.5487
