seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
789,1,500,0,2675,0,707,0.9915,True,0,0,684,0.9971,True,0,0,657,0.9878,True,0,0,627,0.9904,True,0,0
789,2,700,0,684,0,179,0.9944,True,0,0,172,0.9826,True,0,1,170,0.9941,True,1,3,163,1.0,True,1,1
789,3,900,1,100,1,22,1.0,True,1,3,24,1.0,True,1,4,28,1.0,True,1,3,26,0.9231,True,0,1
789,4,1100,4,39,0,5,1.0,True,1,4,13,0.9231,True,1,4,10,0.9,True,0,3,11,1.0,True,0,1
789,5,1300,3,43,4,9,1.0,True,1,4,10,1.0,True,0,4,11,1.0,True,0,3,13,1.0,True,0,1
789,6,1500,3,38,4,10,1.0,True,0,4,10,1.0,True,0,4,10,1.0,True,0,3,8,1.0,True,0,1
789,7,1700,1,35,4,11,0.7273,True,0,4,10,0.9,True,0,4,5,1.0,True,0,3,9,0.8889,True,0,1
789,8,1900,2,55,4,16,0.9375,True,0,4,16,0.9375,True,0,4,9,1.0,True,0,3,14,0.9286,True,0,1
789,9,2100,3,33,4,9,0.8889,True,0,4,8,1.0,True,0,4,7,1.0,True,0,3,9,0.7778,True,0,1
789,10,2300,3,26,4,3,1.0,False,0,4,6,1.0,True,0,4,7,1.0,True,0,3,10,1.0,True,0,1
789,11,2500,4,20,4,2,1.0,False,0,4,5,1.0,True,0,4,6,1.0,True,0,3,7,1.0,True,0,1
789,12,2700,4,42,4,9,0.8889,True,0,4,15,0.8667,True,0,4,10,1.0,True,0,3,8,0.875,True,0,1
789,13,2900,4,22,4,5,1.0,True,0,4,9,1.0,True,0,4,5,1.0,True,0,3,3,1.0,False,0,1
789,14,3100,4,35,4,6,0.8333,True,0,4,9,0.6667,True,0,4,10,0.7,True,0,3,10,0.8,True,0,1
789,15,3300,4,23,4,3,1.0,False,0,4,7,1.0,True,0,4,11,1.0,True,0,3,2,1.0,False,0,1
789,16,3500,4,33,4,6,0.5,True,0,4,7,0.8571,True,0,4,12,0.9167,True,0,3,8,0.875,True,0,1
789,17,3700,4,32,4,9,1.0,True,0,4,7,1.0,True,0,4,10,1.0,True,0,3,6,1.0,True,0,1
789,18,3900,4,40,4,11,0.7273,True,0,4,12,0.5833,True,0,4,10,0.8,True,0,4,7,0.7143,True,1,0
789,19,4100,4,39,4,12,1.0,True,0,4,9,1.0,True,0,4,8,1.0,True,0,4,10,1.0,True,0,0
789,20,4300,4,37,4,14,1.0,True,0,4,7,1.0,True,0,4,7,1.0,True,0,4,9,1.0,True,0,0
789,21,4500,4,32,4,11,1.0,True,0,4,14,0.9286,True,0,4,7,1.0,True,0,4,0,0.0,False,0,0
789,22,4700,1,55,4,11,0.7273,True,0,4,19,0.9474,True,0,4,12,1.0,True,0,4,13,1.0,True,0,1
789,23,4900,1,33,4,7,1.0,True,0,4,6,1.0,True,0,4,9,1.0,True,0,4,11,1.0,True,0,1
789,24,5100,4,34,4,11,0.8182,True,0,4,5,0.8,True,0,4,8,1.0,True,0,4,10,0.9,True,0,0
789,25,5300,4,29,4,5,1.0,True,0,4,11,1.0,True,0,4,5,1.0,True,0,4,8,1.0,True,0,0
