seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
13,1,405,10.6657,429,11.2346,407,10.5472,387,11.2335,396,10.7263,374,10.3028
13,2,404,12.0988,380,10.8786,372,10.2562,363,9.5145,379,10.1571,346,9.3612
13,3,391,10.7926,397,11.0878,385,10.6467,415,11.6311,361,10.0507,364,10.3384
13,4,406,12.5038,395,10.791,368,9.4771,378,10.1629,395,11.6268,373,10.5275
13,5,415,11.5126,442,11.8309,405,11.4424,391,10.0215,355,9.7015,390,11.1861
13,6,380,11.4649,391,11.7862,407,10.4047,353,9.7346,361,10.4477,387,10.734
13,7,406,13.7035,405,10.9229,387,10.2655,405,11.1185,365,11.4604,360,9.9543
13,8,400,10.5453,417,12.807,437,11.6238,392,10.8748,365,10.0863,396,11.7247
13,9,405,11.201,426,11.3335,349,9.1363,346,9.5309,372,10.97,370,10.1173
13,10,385,11.0648,399,11.3235,402,12.2148,400,13.613,365,9.7386,368,10.2085
13,11,401,11.5345,405,11.7184,379,10.6476,420,11.745,366,10.0334,413,11.5329
13,12,393,10.5598,375,11.0749,339,8.8868,405,13.5508,362,10.3648,396,11.6166
13,13,404,11.6648,397,11.8097,396,10.6874,406,10.7499,391,10.3032,349,9.5181
13,14,382,10.7497,400,11.0678,377,10.8316,362,9.1773,356,9.957,408,10.8147
13,15,364,9.4949,414,11.9023,382,10.8771,388,11.055,316,8.4488,347,9.5419
13,16,392,10.8658,383,10.465,361,9.7089,408,11.855,348,10.503,371,11.1445
13,17,419,12.8217,348,8.9624,350,10.1065,411,10.7578,404,11.2487,379,9.7607
13,18,419,11.23,385,11.5034,366,10.7936,404,11.3944,375,10.4969,362,10.6486
13,19,392,10.5745,445,12.0217,406,12.6185,400,11.0739,362,10.2945,382,10.6725
13,20,371,9.8508,444,11.2744,372,9.9671,404,11.4927,400,9.9849,350,8.7446
13,21,408,11.4913,413,10.7925,359,9.5191,359,9.2521,361,9.8479,351,9.2978
13,22,372,11.4473,384,11.0099,376,9.8506,364,10.2239,373,10.6246,365,9.1083
13,23,402,11.3322,380,11.2373,355,9.7478,365,9.6565,352,10.2648,366,10.075
13,24,389,9.9985,374,10.5662,357,10.2872,398,11.255,337,9.4322,351,9.7499
13,25,371,10.4563,397,11.3906,368,9.9442,390,10.8712,348,9.8818,381,10.3792
