seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
555,1,422,11.7388,390,11.1379,389,11.2227,392,11.0178,361,9.9039,371,9.8524
555,2,370,9.7533,384,10.8111,384,10.7693,424,11.2688,359,10.3798,370,10.4605
555,3,408,10.8266,415,11.7267,368,11.0423,400,11.2221,403,10.8096,366,10.215
555,4,405,10.946,396,10.6923,384,10.2009,391,10.7977,355,9.2398,407,10.2883
555,5,399,11.0147,399,10.9502,377,10.3456,362,9.6414,376,9.9291,383,10.4786
555,6,402,10.5992,385,10.2025,381,11.0625,391,10.8827,410,11.2749,393,11.5393
555,7,435,11.4196,370,10.3514,397,10.6998,393,11.4001,370,10.3303,418,11.8149
555,8,406,12.0791,401,11.4127,360,9.7989,400,10.3491,367,9.9773,346,8.9626
555,9,421,11.4832,367,9.4945,379,10.6778,364,10.0987,371,10.3015,366,9.9828
555,10,413,11.1377,448,11.5433,373,10.5524,385,10.4704,363,9.8791,367,10.1914
555,11,391,10.1748,395,10.3605,378,10.0463,387,10.9523,385,11.3601,406,10.3005
555,12,386,10.4935,416,11.7581,397,11.7911,379,10.2108,370,10.4042,363,9.0887
555,13,366,9.7734,384,10.4718,398,11.2901,366,9.9132,361,10.176,361,9.3753
555,14,382,10.6186,437,12.7295,373,9.9444,395,10.4144,365,10.2216,407,11.0664
555,15,406,11.1938,374,10.0237,390,11.23,413,10.9625,373,10.03,387,10.9783
555,16,407,10.9367,418,11.2583,383,10.5059,421,11.4671,422,12.0322,377,10.8049
555,17,400,11.2743,437,11.9339,398,10.6475,396,10.9655,370,10.2254,392,10.2169
555,18,412,11.9619,402,10.7064,413,11.5152,433,11.4663,369,10.2736,356,9.8248
555,19,377,10.4559,392,11.3992,351,9.0188,359,10.1457,365,10.1431,397,10.4252
555,20,400,10.98,389,10.6336,386,10.4248,397,10.9342,359,10.299,347,9.4
555,21,397,11.8197,404,11.6128,365,10.0481,377,10.4045,326,9.5843,324,8.5372
555,22,379,9.7665,386,10.3851,375,10.732,364,10.1638,349,10.0037,364,9.5268
555,23,400,12.274,418,11.4768,364,9.8097,386,11.0338,331,8.7522,373,10.2007
555,24,363,9.8925,400,11.2538,353,9.9534,399,11.2997,363,10.015,347,9.314
555,25,421,10.7592,405,11.2839,429,11.483,362,9.5258,356,9.9433,377,10.2055
