seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
555,1,500,0,2638,0,684,0.9956,True,0,0,633,1.0,True,0,0,668,1.0,True,0,0,653,0.9954,True,0,0
555,2,700,3,720,3,185,1.0,True,1,0,184,1.0,True,0,4,183,1.0,True,1,4,168,1.0,True,1,1
555,3,900,0,121,4,29,0.9655,True,1,4,25,1.0,True,1,4,28,0.9643,True,0,4,39,0.8974,True,0,1
555,4,1100,4,41,4,13,1.0,True,0,4,12,1.0,True,0,4,6,1.0,True,0,4,10,1.0,True,0,0
555,5,1300,4,27,4,11,0.9091,True,0,4,7,1.0,True,0,4,5,0.4,True,0,4,4,1.0,False,0,0
555,6,1500,4,37,4,10,1.0,True,0,4,8,0.75,True,0,4,12,0.9167,True,0,4,7,0.8571,True,0,0
555,7,1700,4,26,4,3,1.0,False,0,4,9,0.6667,True,0,4,9,0.8889,True,0,4,5,0.8,True,0,0
555,8,1900,4,20,4,3,1.0,False,0,4,6,1.0,True,0,4,7,1.0,True,0,4,4,1.0,False,0,0
555,9,2100,4,31,4,7,1.0,True,0,4,7,1.0,True,0,4,13,1.0,True,0,4,4,1.0,False,0,0
555,10,2300,4,32,4,11,0.9091,True,0,4,10,1.0,True,0,4,6,0.8333,True,0,4,5,0.6,True,0,0
555,11,2500,4,28,4,5,1.0,True,0,4,4,0.75,False,0,4,9,0.6667,True,0,4,10,0.9,True,0,0
555,12,2700,4,43,4,12,0.75,True,0,4,9,1.0,True,0,4,14,0.8571,True,0,4,8,0.875,True,0,0
555,13,2900,4,26,4,10,0.7,True,0,4,7,1.0,True,0,4,6,1.0,True,0,4,3,1.0,False,0,0
555,14,3100,4,24,4,8,1.0,True,0,4,6,1.0,True,0,4,6,1.0,True,0,4,4,1.0,False,0,0
555,15,3300,4,29,4,7,0.8571,True,0,4,4,1.0,False,0,4,10,1.0,True,0,4,8,0.875,True,0,0
555,16,3500,4,15,4,5,1.0,True,0,4,2,1.0,False,0,4,3,1.0,False,0,4,5,1.0,True,0,0
555,17,3700,4,27,4,9,1.0,True,0,4,3,1.0,False,0,4,9,1.0,True,0,4,6,1.0,True,0,0
555,18,3900,4,19,4,3,0.3333,False,0,4,2,1.0,False,0,4,7,1.0,True,0,4,7,0.8571,True,0,0
555,19,4100,4,32,4,5,1.0,True,0,4,9,1.0,True,0,4,5,0.8,True,0,4,13,0.9231,True,0,0
555,20,4300,4,23,4,4,1.0,False,0,4,6,1.0,True,0,4,9,0.8889,True,0,4,4,0.75,False,0,0
555,21,4500,1,37,4,6,0.8333,True,0,4,13,0.8462,True,0,4,11,0.9091,True,0,4,7,1.0,True,0,1
555,22,4700,1,35,4,9,0.8889,True,0,4,12,1.0,True,0,4,8,1.0,True,0,4,6,0.8333,True,0,1
555,23,4900,3,32,4,8,1.0,True,0,4,7,0.7143,True,0,4,10,0.9,True,0,4,7,0.8571,True,0,1
555,24,5100,3,27,4,3,1.0,False,0,4,8,0.625,True,0,4,6,1.0,True,0,4,10,0.9,True,0,1
555,25,5300,3,25,4,5,1.0,True,0,4,11,1.0,True,0,4,4,1.0,False,0,4,5,1.0,True,0,1
