seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
314,1,500,0,2695,0,682,1.0,True,0,0,696,1.0,True,0,0,644,0.9984,True,0,0,673,0.9985,True,0,0
314,2,700,0,832,0,224,0.9955,True,0,0,198,0.9899,True,0,0,198,0.9949,True,0,0,212,0.9906,True,0,0
314,3,900,0,159,4,44,1.0,True,1,1,39,1.0,True,1,1,32,0.9375,True,1,4,44,1.0,True,1,1
314,4,1100,1,48,4,13,1.0,True,0,1,7,0.8571,True,0,1,14,0.8571,True,0,4,14,1.0,True,0,1
314,5,1300,4,40,4,11,0.8182,True,0,3,11,0.6364,True,1,1,11,1.0,True,0,4,7,1.0,True,0,1
314,6,1500,4,33,4,11,0.9091,True,0,3,9,1.0,True,0,1,11,0.9091,True,0,4,2,1.0,False,0,1
314,7,1700,1,31,4,8,1.0,True,0,3,8,1.0,True,0,2,11,0.9091,True,1,4,4,0.75,False,0,1
314,8,1900,3,24,4,4,1.0,False,0,3,8,0.875,True,0,3,9,0.8889,True,1,4,3,1.0,False,0,1
314,9,2100,4,32,4,6,0.8333,True,0,4,16,0.9375,True,1,3,5,1.0,True,0,4,5,1.0,True,0,1
314,10,2300,1,26,4,7,0.8571,True,0,4,9,0.8889,True,0,3,1,1.0,False,0,4,9,1.0,True,0,1
314,11,2500,1,21,4,7,1.0,True,0,4,6,0.8333,True,0,3,2,1.0,False,0,4,6,1.0,True,0,1
314,12,2700,4,36,4,10,0.9,True,0,4,12,1.0,True,0,3,5,1.0,True,0,4,9,0.8889,True,0,1
314,13,2900,3,30,4,9,1.0,True,0,4,10,1.0,True,0,3,3,1.0,False,0,4,8,1.0,True,0,1
314,14,3100,4,35,4,7,0.7143,True,0,4,7,0.7143,True,0,3,12,0.6667,True,0,4,9,0.3333,True,0,1
314,15,3300,4,45,4,12,0.75,True,0,4,11,0.7273,True,0,3,9,0.8889,True,0,4,13,0.9231,True,0,1
314,16,3500,4,27,4,7,1.0,True,0,4,5,1.0,True,0,3,11,1.0,True,0,4,4,1.0,False,0,1
314,17,3700,4,32,4,10,0.9,True,0,4,11,0.7273,True,0,3,5,1.0,True,0,4,6,0.6667,True,0,1
314,18,3900,4,45,4,10,0.9,True,0,4,12,1.0,True,0,1,15,0.8,True,1,4,8,1.0,True,0,1
314,19,4100,4,42,4,11,1.0,True,0,4,7,1.0,True,0,1,17,1.0,True,0,4,7,1.0,True,0,1
314,20,4300,4,25,4,8,1.0,True,0,4,6,1.0,True,0,0,8,1.0,True,1,4,3,1.0,False,0,1
314,21,4500,1,33,4,10,0.9,True,0,4,8,0.875,True,0,2,7,0.7143,True,1,4,8,1.0,True,0,1
314,22,4700,1,35,4,9,1.0,True,0,4,11,1.0,True,0,4,8,1.0,True,1,4,7,1.0,True,0,1
314,23,4900,4,27,4,7,1.0,True,0,4,4,1.0,False,0,4,9,1.0,True,0,4,7,1.0,True,0,0
314,24,5100,4,23,4,7,1.0,True,0,4,4,1.0,False,0,4,7,1.0,True,0,4,5,1.0,True,0,0
314,25,5300,4,19,4,5,1.0,True,0,4,3,1.0,False,0,4,5,1.0,True,0,4,6,1.0,True,0,0
