seed,window,e_0_1_count,e_0_1_weight,e_0_2_count,e_0_2_weight,e_0_3_count,e_0_3_weight,e_1_2_count,e_1_2_weight,e_1_3_count,e_1_3_weight,e_2_3_count,e_2_3_weight
2024,1,422,11.1963,413,10.9617,356,10.2193,406,10.8901,375,10.9124,391,11.423
2024,2,403,10.5556,373,10.3076,334,9.1736,368,10.141,382,10.3244,326,9.7505
2024,3,392,10.6295,434,13.5498,354,9.6735,368,9.7486,359,9.5675,340,9.5389
2024,4,406,10.8595,409,12.4377,391,10.8941,388,10.9163,366,9.1488,387,10.3513
2024,5,416,11.3092,410,10.9481,384,11.3548,413,11.4238,377,10.9296,361,9.7726
2024,6,397,10.8591,377,10.4954,388,11.3588,407,11.1199,377,11.2486,379,10.229
2024,7,358,9.7112,442,12.2029,386,9.9472,380,10.4463,362,10.1263,374,10.3378
2024,8,381,11.0522,430,11.7862,384,11.0611,389,10.6534,374,10.0146,365,10.3372
2024,9,401,11.3158,400,10.9913,391,10.4917,373,11.0894,347,9.8272,379,10.2931
2024,10,408,11.2884,365,10.5488,371,9.8583,379,10.1705,357,9.6507,372,10.1799
2024,11,416,11.0141,402,10.4605,385,10.4392,400,10.78,345,8.752,357,10.0016
2024,12,387,11.016,394,11.0312,368,10.7995,393,11.1541,359,9.9774,359,10.5271
2024,13,374,10.295,405,10.9431,370,10.3305,387,10.5278,338,9.4555,366,9.978
2024,14,418,11.8243,375,10.0242,380,11.9207,393,11.486,414,11.5974,377,10.7454
2024,15,384,11.2554,360,9.6881,380,10.7788,404,11.8093,352,9.1269,373,10.7508
2024,16,393,10.7118,394,10.3648,396,10.6559,368,11.3476,410,11.9202,402,12.3822
2024,17,426,11.0329,407,11.4987,374,10.6614,365,10.2871,380,10.3335,391,9.7899
2024,18,387,10.6774,364,9.9141,381,10.9819,394,10.154,367,10.1787,355,9.6086
2024,19,387,11.4906,399,10.8116,379,10.0826,387,11.4076,360,10.3458,312,8.741
2024,20,390,10.4505,380,10.2748,403,10.9904,386,10.5745,349,9.3089,357,9.3849
2024,21,392,10.7552,402,11.0455,379,11.1501,385,10.9421,343,9.7126,344,9.206
2024,22,397,13.0314,355,9.6882,340,9.6364,374,10.6665,341,9.0351,347,8.3781
2024,23,402,11.6309,382,10.2525,385,10.4103,413,11.428,344,10.7786,406,11.1553
2024,24,394,10.569,414,11.9589,377,10.6051,361,11.2213,408,12.5281,338,8.8986
2024,25,359,9.3519,417,11.4077,382,10.3056,420,11.2728,353,10.2816,364,10.1143
