seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
2,76,5,33.2114,4,176,20,0.403072,0.313953,0.257859,0.800087,0.240388,0.300193,1,32,0.028993,0.143492,-2.384154
2,76,5,33.2114,5,226,20,0.361719,0.011628,0.261757,0.294033,0.879459,0.335987,1,6,0.025094,0.649546,1.133949
2,76,5,33.2114,6,276,20,0.564581,0.116279,0.26432,0.905081,0.972643,0.193345,0,15,0.022531,0.038498,1.426696
2,76,5,33.2114,7,326,20,0.355348,0.139535,0.253227,0.591501,0.43713,0.341868,0,17,0.033624,0.352078,-0.255667
2,76,5,33.2114,8,376,20,0.424389,0.511628,0.253897,0.770088,0.161945,0.283258,1,49,0.032954,0.17349,-1.120188
2,76,5,33.2114,9,426,20,0.512459,0.244186,0.261722,0.656496,0.887433,0.22284,0,26,0.025129,0.287082,1.866281
2,76,5,33.2114,10,476,20,0.780868,1.255814,0.259086,0.765375,0.843197,0.107266,0,113,0.027765,0.178204,2.005252
2,76,5,33.2114,11,526,21,0.564112,0.581395,0.258703,0.824518,0.591829,0.193592,1,55,0.028148,0.11906,0.230335
2,76,5,33.2114,12,576,21,0.602499,0.732558,0.26408,0.56954,0.843819,0.174371,0,68,0.022771,0.374039,2.003299
2,76,5,33.2114,13,626,21,0.451866,0.232558,0.254845,0.849064,0.470997,0.262831,0,25,0.032006,0.094515,-3.108633
2,76,5,33.2114,14,676,21,0.618035,0.895349,0.258229,0.714192,0.604368,0.167146,0,82,0.028622,0.229386,2.755555
2,76,5,33.2114,15,726,21,0.276094,0.069767,0.250539,0.491923,0.292148,0.424246,0,11,0.036312,0.451656,-2.546762
2,76,5,33.2114,16,776,21,0.62097,0.709302,0.259874,0.717367,0.797336,0.165815,0,66,0.026977,0.226212,2.149329
2,76,5,33.2114,17,826,21,0.521967,0.616279,0.258405,0.771251,0.441933,0.217143,0,58,0.028446,0.172328,-0.240578
2,76,5,33.2114,18,876,21,0.417685,0.209302,0.258888,0.804077,0.398471,0.288479,0,23,0.027963,0.139501,-0.37712
2,76,5,33.2114,19,926,21,0.379877,0.232558,0.25818,0.576525,0.452244,0.319773,1,25,0.028671,0.367054,-0.208186
2,76,5,33.2114,20,976,21,0.610051,0.430233,0.254568,0.875689,0.879715,0.170821,1,42,0.032283,0.06789,1.134754
2,76,5,33.2114,21,1026,22,0.475762,0.186047,0.259985,0.574524,0.882492,0.246268,0,21,0.026866,0.369055,1.143478
2,76,5,33.2114,22,1076,22,0.528422,0.767442,0.260249,0.778612,0.307386,0.213358,0,71,0.026603,0.164967,-2.594633
2,76,5,33.2114,23,1126,22,0.515355,0.348837,0.260788,0.551862,0.899934,0.221089,0,35,0.026063,0.391717,1.198272
2,76,5,33.2114,24,1176,22,0.569398,1.186047,0.262988,0.776388,0.05217,0.190825,0,107,0.023863,0.167191,-1.792848
2,76,5,33.2114,25,1226,22,0.53962,0.848837,0.257682,0.788686,0.263275,0.206948,0,78,0.029169,0.154893,-0.801849
2,76,5,33.2114,26,1276,22,0.341399,0.313953,0.264219,0.579808,0.207617,0.355108,1,32,0.022632,0.363771,-0.976705
2,76,5,33.2114,27,1326,22,0.495015,0.77907,0.257019,0.718693,0.225281,0.233685,0,72,0.029832,0.224886,-2.336692
