seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
2,25,5,33.959,4,175,20,0.399363,0.302326,0.267521,0.157234,0.870372,0.303241,1,31,0.023904,0.426347,-0.252768
2,25,5,33.959,5,225,20,0.460152,0.476744,0.260423,0.338141,0.765298,0.256966,1,46,0.031003,0.24544,-1.397342
2,25,5,33.959,6,275,20,0.509683,1.116279,0.263189,0.461429,0.197833,0.224532,1,101,0.028236,0.122152,1.860078
2,25,5,33.959,7,325,20,0.308023,0.476744,0.263414,0.330165,0.16177,0.388907,0,46,0.028011,0.253416,2.989803
2,25,5,33.959,8,375,20,0.368606,0.627907,0.234976,0.528678,0.082862,0.329743,0,59,0.056449,0.054903,2.741905
2,25,5,33.959,9,425,20,0.384088,0.313953,0.264038,0.315072,0.643289,0.316125,0,32,0.027387,0.268508,0.460637
2,25,5,33.959,10,475,20,0.533728,0.593023,0.265074,0.318949,0.957867,0.210297,0,56,0.026352,0.264632,-0.792368
2,25,5,33.959,11,525,21,0.505178,1.139535,0.263147,0.566665,0.051365,0.227304,0,103,0.028278,0.016915,2.320219
2,25,5,33.959,12,575,21,0.333819,0.360465,0.264238,0.487765,0.222808,0.362517,1,36,0.027188,0.095815,1.781618
2,25,5,33.959,13,625,21,0.375132,0.616279,0.264121,0.486492,0.133635,0.323933,0,58,0.027305,0.097089,2.901414
2,25,5,33.959,14,675,21,0.246532,0.104651,0.265472,0.100055,0.51595,0.459823,0,14,0.025953,0.483526,0.860685
2,25,5,33.959,15,725,21,0.459572,0.453488,0.267411,0.506441,0.610949,0.257371,0,44,0.024015,0.07714,-1.882245
2,25,5,33.959,16,775,21,0.51554,0.813953,0.265472,0.456399,0.526336,0.220978,0,75,0.025954,0.127182,0.828054
2,25,5,33.959,17,825,21,0.138706,0.093023,0.259014,0.058332,0.144456,0.616809,1,13,0.032412,0.525249,2.027765
