seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
3,190,3,18.828,4,10690,41,0.229328,0.069767,0.242509,0.588201,0.016833,0.481885,0,9,0.023141,0.378435,0.269002
3,190,3,18.828,5,10740,41,0.428365,0.05814,0.231746,0.60499,0.818585,0.280207,0,8,0.033904,0.361646,-2.35554
3,190,3,18.828,6,10790,41,0.460154,0.046512,0.249079,0.784444,0.76058,0.256964,1,7,0.016571,0.182191,-2.173313
3,190,3,18.828,7,10840,41,0.500147,0.325581,0.243915,0.824427,0.606664,0.230441,0,31,0.021735,0.142209,-1.68977
3,190,3,18.828,8,10890,41,0.225507,0.046512,0.237693,0.510293,0.107532,0.486926,0,7,0.027957,0.456343,-0.1217
3,190,3,18.828,9,10940,41,0.425333,0.22093,0.238856,0.631168,0.61038,0.282531,1,22,0.026794,0.335468,-1.701443
3,190,3,18.828,10,10990,41,0.394103,0.127907,0.24024,0.415515,0.792751,0.307618,1,14,0.02541,0.551121,2.706621
3,190,3,18.828,11,11040,42,0.391857,0.290698,0.23758,0.667372,0.371777,0.309506,0,28,0.02807,0.299264,1.384094
3,190,3,18.828,12,11090,42,0.41049,0.093023,0.23191,0.887156,0.429869,0.294189,0,11,0.03374,0.079479,1.566594
3,190,3,18.828,13,11140,42,0.417486,0.197674,0.241666,0.861342,0.369261,0.288635,0,20,0.023984,0.105293,-0.943948
3,190,3,18.828,14,11190,42,0.455675,0.139535,0.228362,0.557011,0.897793,0.260118,0,15,0.037288,0.409624,3.036622
3,190,3,18.828,15,11240,42,0.383946,0.325581,0.236217,0.885333,0.088653,0.316248,0,31,0.029433,0.081303,0.494634
3,190,3,18.828,16,11290,42,0.340103,0.174419,0.227746,0.642185,0.316061,0.356365,1,18,0.037904,0.324451,1.209057
3,190,3,18.828,17,11340,42,0.312202,0.232558,0.246965,0.654206,0.115079,0.384505,1,23,0.018685,0.31243,0.577653
3,190,3,18.828,18,11390,42,0.439001,0.093023,0.226193,0.578268,0.858521,0.272205,0,11,0.039457,0.388368,2.913245
3,190,3,18.828,19,11440,42,0.415593,0.162791,0.235345,0.405024,0.859212,0.290127,1,17,0.030305,0.561611,2.915415
3,190,3,18.828,20,11490,42,0.353846,0.162791,0.24363,0.702395,0.306571,0.34327,0,17,0.02202,0.264241,1.179241
3,190,3,18.828,21,11540,43,0.295453,0.116279,0.24333,0.545844,0.27636,0.402454,0,13,0.02232,0.420791,-0.652091
3,190,3,18.828,22,11590,43,0.340445,0.0,0.26565,0.750176,0.345953,0.356033,0,3,0.0,0.216459,-0.870724
3,190,3,18.828,23,11640,43,0.326656,0.116279,0.248793,0.658119,0.283433,0.36966,1,13,0.016857,0.308517,1.106551
