seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
1,193,5,33.605,4,15193,50,0.438451,0.313953,0.267596,0.530772,0.641483,0.272613,0,32,0.032278,0.238387,0.08493
1,193,5,33.605,5,15243,50,0.415824,0.569767,0.272421,0.598556,0.222552,0.289945,0,54,0.027453,0.170603,-2.629514
1,193,5,33.605,6,15293,50,0.554017,0.965116,0.270979,0.668441,0.31153,0.19899,0,88,0.028895,0.100717,-2.909049
1,193,5,33.605,7,15343,50,0.610172,0.77907,0.265111,0.717697,0.678809,0.170765,0,72,0.034764,0.051461,0.202194
1,193,5,33.605,8,15393,50,0.258722,0.034884,0.267954,0.204829,0.52722,0.444805,0,8,0.031921,0.56433,-0.274036
1,193,5,33.605,9,15443,50,0.391394,0.465116,0.270048,0.562898,0.267515,0.309896,0,45,0.029827,0.20626,-2.770769
1,193,5,33.605,10,15493,50,0.448802,0.523256,0.275769,0.510413,0.485771,0.265034,0,50,0.024106,0.258745,-0.404251
1,193,5,33.605,11,15543,51,0.46873,0.430233,0.272948,0.452817,0.718921,0.251031,1,42,0.026927,0.316341,2.094281
1,193,5,33.605,12,15593,51,0.540944,0.639535,0.271563,0.649588,0.603091,0.206203,0,60,0.028311,0.11957,-0.035682
1,193,5,33.605,13,15643,51,0.404862,0.476744,0.272856,0.608926,0.260919,0.298733,0,46,0.027018,0.160232,-1.110645
1,193,5,33.605,14,15693,51,0.440773,0.488372,0.276756,0.651885,0.346079,0.270894,1,47,0.023119,0.117273,-3.017587
1,193,5,33.605,15,15743,51,0.406657,0.395349,0.272363,0.514601,0.444313,0.297276,0,39,0.027512,0.254558,-0.534495
1,193,5,33.605,16,15793,51,0.298695,0.22093,0.275404,0.57117,0.127273,0.398916,1,24,0.02447,0.197988,-2.330188
1,193,5,33.605,17,15843,51,0.437326,0.406977,0.268306,0.591247,0.482775,0.27345,0,40,0.031568,0.177912,-0.413664
1,193,5,33.605,18,15893,51,0.386814,0.476744,0.274396,0.459938,0.336178,0.313787,1,46,0.025478,0.309221,-2.986481
1,193,5,33.605,19,15943,51,0.412819,0.209302,0.274235,0.522521,0.645219,0.292328,0,23,0.02564,0.246638,2.325824
1,193,5,33.605,20,15993,51,0.529887,0.988372,0.273188,0.705861,0.152129,0.212508,0,90,0.026687,0.063298,-2.408274
1,193,5,33.605,21,16043,52,0.311461,0.162791,0.277035,0.373405,0.432612,0.385282,1,19,0.022839,0.395754,2.993748
1,193,5,33.605,22,16093,52,0.555559,0.709302,0.276677,0.570843,0.665412,0.198156,0,66,0.023198,0.198315,2.262384
1,193,5,33.605,23,16143,52,0.466209,0.511628,0.274622,0.436188,0.642397,0.25276,0,49,0.025252,0.332971,2.334688
1,193,5,33.605,24,16193,52,0.425064,0.767442,0.27571,0.639075,0.018031,0.282738,0,71,0.024165,0.130083,-1.986995
1,193,5,33.605,25,16243,52,0.45589,0.372093,0.275576,0.597962,0.57793,0.259966,0,37,0.024299,0.171196,-0.114726
1,193,5,33.605,26,16293,52,0.482808,0.197674,0.272705,0.668651,0.792202,0.241586,0,22,0.027169,0.100508,1.864062
1,193,5,33.605,27,16343,52,0.586068,0.523256,0.254897,0.692643,0.873476,0.182353,0,50,0.044978,0.076515,0.813759
1,193,5,33.605,28,16393,52,0.450746,0.534884,0.270361,0.588494,0.409246,0.263634,1,51,0.029514,0.180665,-0.644661
1,193,5,33.605,29,16443,52,0.456732,0.488372,0.26902,0.588073,0.481463,0.25937,1,47,0.030854,0.181086,2.840278
1,193,5,33.605,30,16493,52,0.778425,1.22093,0.253967,0.641305,0.997496,0.107982,0,110,0.045907,0.127854,1.203379
1,193,5,33.605,31,16543,53,0.674299,0.813953,0.271823,0.630241,0.981178,0.143395,0,75,0.028052,0.138917,1.270378
1,193,5,33.605,32,16593,53,0.392266,0.325581,0.273989,0.684021,0.285475,0.309161,0,33,0.025886,0.085138,-1.0335
1,193,5,33.605,33,16643,53,0.606603,0.616279,0.271201,0.581221,0.957708,0.172433,0,58,0.028673,0.187937,1.344108
1,193,5,33.605,34,16693,53,0.416386,0.395349,0.275809,0.311373,0.683013,0.289501,0,39,0.024066,0.457785,2.20709
1,193,5,33.605,35,16743,53,0.411495,0.360465,0.254169,0.608705,0.422641,0.293384,1,36,0.045705,0.160454,3.025073
1,193,5,33.605,36,16793,53,0.419333,0.453488,0.274346,0.476325,0.473173,0.287186,0,44,0.025528,0.292833,-0.443829
1,193,5,33.605,37,16843,53,0.61186,1.139535,0.272364,0.669854,0.365688,0.169981,0,103,0.027511,0.099304,-3.079191
1,193,5,33.605,38,16893,53,0.516156,0.465116,0.269999,0.626999,0.702511,0.220608,0,45,0.029875,0.14216,2.145835
1,193,5,33.605,39,16943,53,0.371029,0.523256,0.261995,0.499844,0.199021,0.327573,0,50,0.03788,0.269314,-2.55559
1,193,5,33.605,40,16993,53,0.408317,0.476744,0.262254,0.514609,0.37966,0.295935,0,46,0.03762,0.25455,-3.123083
1,193,5,33.605,41,17043,54,0.467755,0.406977,0.276768,0.550793,0.636481,0.251698,1,40,0.023107,0.218366,2.353273
1,193,5,33.605,42,17093,54,0.465224,0.418605,0.269591,0.651257,0.521445,0.253439,0,41,0.030284,0.117902,-0.292179
1,193,5,33.605,43,17143,54,0.257862,0.255814,0.271249,0.434991,0.069394,0.445848,0,27,0.028626,0.334168,-1.71234
1,193,5,33.605,44,17193,54,0.382714,0.5,0.274246,0.569684,0.186926,0.317311,0,48,0.025629,0.199475,-2.517592
1,193,5,33.605,45,17243,54,0.553429,0.418605,0.273304,0.702856,0.818952,0.199308,0,41,0.026571,0.066302,1.780024
1,193,5,33.605,46,17293,54,0.47559,0.267442,0.269861,0.626205,0.738851,0.246383,0,28,0.030013,0.142954,0.390821
1,193,5,33.605,47,17343,54,0.468377,0.686047,0.273006,0.712178,0.202278,0.251272,0,64,0.026869,0.05698,-2.565822
1,193,5,33.605,48,17393,54,0.433675,0.802326,0.263118,0.501347,0.16791,0.276183,0,74,0.036756,0.267812,-1.402843
1,193,5,33.605,49,17443,54,0.473598,0.476744,0.273165,0.615538,0.528944,0.247724,0,46,0.026709,0.15362,-0.268621
1,193,5,33.605,50,17493,54,0.461969,0.267442,0.271935,0.478354,0.830145,0.255697,0,28,0.02794,0.290804,0.677631
1,193,5,33.605,51,17543,55,0.439512,0.22093,0.274535,0.576096,0.686488,0.271826,0,24,0.02534,0.193063,0.226319
