seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
2,21,3,18.9435,4,171,20,0.413014,0.023256,0.183765,0.645067,0.799971,0.292172,0,5,0.021199,0.302709,2.678763
2,21,3,18.9435,5,221,20,0.45955,0.22093,0.180667,0.636028,0.800575,0.257387,1,22,0.024297,0.311748,2.676866
2,21,3,18.9435,6,271,20,0.457277,0.139535,0.178836,0.646,0.864738,0.258985,1,15,0.026128,0.301776,2.475292
2,21,3,18.9435,7,321,20,0.497415,0.44186,0.175451,0.776329,0.596019,0.232162,0,41,0.029512,0.171447,0.781208
2,21,3,18.9435,8,371,20,0.482385,0.197674,0.17776,0.64532,0.908784,0.241865,0,20,0.027203,0.302456,1.763789
2,21,3,18.9435,9,421,20,0.429427,0.174419,0.177624,0.715572,0.650091,0.279398,1,18,0.027339,0.232204,0.951082
2,21,3,18.9435,10,471,20,0.107402,0.011628,0.163052,0.014811,0.240115,0.671714,1,4,0.041912,0.962587,-1.845585
2,21,3,18.9435,11,521,21,0.406608,0.116279,0.167612,0.667305,0.675236,0.297316,0,13,0.037352,0.280471,1.030077
2,21,3,18.9435,12,571,21,0.362197,0.209302,0.177826,0.684301,0.377361,0.335549,1,21,0.027138,0.263476,0.094273
2,21,3,18.9435,13,621,21,0.226605,0.162791,0.176715,0.521548,0.045367,0.485473,1,17,0.028249,0.426228,-0.948716
2,21,3,18.9435,14,671,21,0.392312,0.244186,0.181631,0.726118,0.417313,0.309122,0,24,0.023332,0.221658,0.219788
2,21,3,18.9435,15,721,21,0.326051,0.337209,0.174009,0.70609,0.086896,0.37027,0,32,0.030954,0.241686,-1.364231
2,21,3,18.9435,16,771,21,0.327666,0.174419,0.178339,0.79734,0.160568,0.368644,1,18,0.026625,0.150436,-1.595679
2,21,3,18.9435,17,821,21,0.250035,0.209302,0.176648,0.549219,0.064971,0.455456,0,21,0.028315,0.398557,-0.887129
2,21,3,18.9435,18,871,21,0.541291,0.406977,0.175666,0.610874,0.971648,0.206008,0,38,0.029297,0.336902,2.139422
2,21,3,18.9435,19,921,21,0.488914,0.232558,0.175873,0.893803,0.653421,0.237601,0,23,0.029091,0.053973,0.961542
2,21,3,18.9435,20,971,21,0.200955,0.139535,0.172159,0.415861,0.076263,0.520606,1,15,0.032805,0.531915,-0.851652
2,21,3,18.9435,21,1021,22,0.149431,0.0,0.204964,0.031417,0.361345,0.599049,1,3,0.0,0.979193,-2.22644
2,21,3,18.9435,22,1071,22,0.181435,0.116279,0.187515,0.23211,0.189836,0.549037,1,13,0.017448,0.715667,-1.687626
2,21,3,18.9435,23,1121,22,0.474124,0.127907,0.18605,0.719936,0.862601,0.247369,0,14,0.018913,0.22784,1.6187
2,21,3,18.9435,24,1171,22,0.29534,0.05814,0.184356,0.42574,0.513122,0.402578,1,8,0.020607,0.522036,0.520781
2,21,3,18.9435,25,1221,22,0.337197,0.174419,0.170499,0.601407,0.402462,0.359197,0,18,0.034464,0.346369,0.17313
2,21,3,18.9435,26,1271,22,0.230791,0.104651,0.182981,0.24033,0.395203,0.479968,1,12,0.021983,0.707446,-2.332808
2,21,3,18.9435,27,1321,22,0.178065,0.232558,0.175306,0.293554,0.01084,0.554101,0,23,0.029658,0.654222,-1.057184
2,21,3,18.9435,28,1371,22,0.224857,0.046512,0.176745,0.65931,0.01686,0.48779,0,7,0.028218,0.288466,-1.038273
2,21,3,18.9435,29,1421,22,0.15963,0.081395,0.177958,0.261034,0.118133,0.582636,0,10,0.027006,0.686742,-1.462366
2,21,3,18.9435,30,1471,22,0.213113,0.0,0.204964,0.023845,0.623645,0.503646,1,3,0.0,0.923931,-3.050479
2,21,3,18.9435,31,1521,23,0.432389,0.22093,0.172212,0.754911,0.581501,0.277153,0,22,0.032751,0.192865,0.735598
2,21,3,18.9435,32,1571,23,0.395713,0.0,0.204964,0.663462,0.714426,0.306272,0,3,0.0,0.284314,2.947508
2,21,3,18.9435,33,1621,23,0.201303,0.046512,0.177082,0.256611,0.325009,0.520112,0,7,0.027881,0.691165,-2.112284
2,21,3,18.9435,34,1671,23,0.366096,0.139535,0.183391,0.739024,0.402434,0.332005,0,15,0.021573,0.208752,-2.355522
