seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
0,19,5,35.368,4,169,20,0.456613,0.430233,0.321776,0.121118,0.953325,0.259454,0,42,0.023168,0.097755,-2.459103
0,19,5,35.368,5,219,20,0.404794,0.453488,0.317421,0.183174,0.665094,0.298788,0,44,0.027523,0.0357,-1.260332
0,19,5,35.368,6,269,20,0.350313,0.465116,0.317894,0.071441,0.546802,0.34659,1,45,0.02705,0.290315,-0.888707
0,19,5,35.368,7,319,20,0.357521,0.511628,0.319053,0.158329,0.441073,0.339851,0,49,0.025891,0.060544,2.214792
0,19,5,35.368,8,369,20,0.257515,0.465116,0.315805,0.113417,0.135723,0.44627,1,45,0.02914,0.105456,1.255507
0,19,5,35.368,9,419,20,0.263394,0.453488,0.314622,0.067933,0.21753,0.439181,0,44,0.030322,0.15094,0.14573
0,19,5,35.368,10,469,20,0.64091,1.302326,0.315226,0.108178,0.83791,0.157049,0,117,0.029718,0.110695,-1.803249
0,19,5,35.368,11,519,21,0.579993,1.186047,0.318549,0.057633,0.757743,0.185396,0,107,0.026395,0.276506,-3.073543
0,19,5,35.368,12,569,21,0.405359,0.395349,0.319025,0.007582,0.899479,0.298329,0,39,0.025919,0.226455,-2.628269
0,19,5,35.368,13,619,21,0.362262,0.348837,0.31619,0.008038,0.775982,0.335491,1,35,0.028754,0.226911,-1.608696
0,19,5,35.368,14,669,21,0.347653,0.639535,0.321723,0.163455,0.2659,0.34911,0,60,0.023222,0.382329,-0.006228
0,19,5,35.368,15,719,21,0.388725,0.651163,0.316423,0.078508,0.508805,0.312158,0,61,0.028521,0.140366,-0.769335
0,19,5,35.368,16,769,21,0.308103,0.604651,0.319539,0.091989,0.216231,0.388823,0,57,0.025405,0.126884,1.508431
0,19,5,35.368,17,819,21,0.404882,0.255814,0.320206,0.088137,0.95537,0.298717,0,27,0.024738,0.130737,-2.172263
0,19,5,35.368,18,869,21,0.156974,0.162791,0.317236,0.015976,0.131895,0.586866,1,19,0.027708,0.202898,0.414763
0,19,5,35.368,19,919,21,0.290224,0.651163,0.316362,0.097077,0.096292,0.408228,0,61,0.028583,0.121796,0.526611
0,19,5,35.368,20,969,21,0.408007,0.55814,0.313419,0.040897,0.719574,0.296185,0,53,0.031525,0.177977,3.089729
0,19,5,35.368,21,1019,22,0.190589,0.27907,0.313662,0.008341,0.161285,0.535515,1,29,0.031282,0.210533,1.335814
0,19,5,35.368,22,1069,22,0.397751,0.197674,0.315407,0.274972,0.80295,0.304576,0,22,0.029537,0.493846,-2.931523
0,19,5,35.368,23,1119,22,0.246199,0.360465,0.322048,0.060842,0.241442,0.46024,1,36,0.022896,0.158031,1.587635
0,19,5,35.368,24,1169,22,0.280774,0.372093,0.315588,0.136414,0.299002,0.418872,1,37,0.029356,0.082459,1.768464
0,19,5,35.368,25,1219,22,0.526652,0.848837,0.298569,0.19,0.769203,0.214389,0,78,0.046375,0.028874,-1.587401
0,19,5,35.368,26,1269,22,0.358392,0.511628,0.314825,0.112302,0.494815,0.339045,0,49,0.03012,0.331175,2.38363
0,19,5,35.368,27,1319,22,0.506678,0.94186,0.318648,0.067698,0.698504,0.226378,0,86,0.026296,0.151176,3.023536
0,19,5,35.368,28,1369,22,0.357124,0.616279,0.317847,0.146764,0.347607,0.340218,0,58,0.027097,0.072109,-0.262919
0,19,5,35.368,29,1419,22,0.460011,0.616279,0.31964,0.151033,0.753091,0.257064,0,58,0.025304,0.067841,-1.536784
0,19,5,35.368,30,1469,22,0.512827,0.825581,0.320913,0.028729,0.876084,0.222617,0,76,0.024031,0.190144,-1.923177
0,19,5,35.368,31,1519,23,0.386985,0.662791,0.316801,0.062341,0.506007,0.313641,0,62,0.028143,0.156532,2.418788
0,19,5,35.368,32,1569,23,0.426149,0.476744,0.316102,0.098473,0.813276,0.281904,1,46,0.028842,0.1204,-2.899082
