seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
3,90,4,26.6006,4,190,20,0.337426,0.255814,0.303038,0.339255,0.451595,0.358973,0,26,0.031151,0.176158,1.220396
3,90,4,26.6006,5,240,20,0.275915,0.476744,0.30529,0.115345,0.206281,0.424453,1,45,0.028899,0.400069,1.991074
3,90,4,26.6006,6,290,20,0.515911,0.662791,0.308405,0.382655,0.709794,0.220755,0,61,0.025785,0.132759,-1.414177
3,90,4,26.6006,7,340,20,0.433763,0.290698,0.304218,0.347358,0.792776,0.276117,0,29,0.029971,0.168055,0.148543
3,90,4,26.6006,8,390,20,0.365439,0.360465,0.309272,0.332131,0.45989,0.332599,0,35,0.024917,0.183283,1.194337
3,90,4,26.6006,9,440,20,0.348519,0.104651,0.305581,0.033073,0.950769,0.348288,1,13,0.028608,0.48234,-0.657133
3,90,4,26.6006,10,490,20,0.488535,0.651163,0.30894,0.413763,0.580276,0.237846,0,60,0.02525,0.101651,-1.821071
3,90,4,26.6006,11,540,21,0.32022,0.302326,0.307239,0.335257,0.336059,0.376198,0,30,0.026951,0.180157,1.583364
3,90,4,26.6006,12,590,21,0.439825,0.511628,0.30942,0.337729,0.600523,0.271595,0,48,0.024769,0.177685,-1.757464
3,90,4,26.6006,13,640,21,0.534996,0.5,0.308604,0.399018,0.932361,0.209572,1,47,0.025585,0.116396,-0.714963
3,90,4,26.6006,14,690,21,0.171754,0.069767,0.299761,0.150656,0.16683,0.563709,0,10,0.034428,0.364758,2.115011
3,90,4,26.6006,15,740,21,0.198003,0.011628,0.326477,0.191295,0.26261,0.52481,1,5,0.007713,0.706709,1.814109
3,90,4,26.6006,16,790,21,0.278744,0.348837,0.307962,0.285003,0.173173,0.421195,0,34,0.026227,0.23041,2.095084
3,90,4,26.6006,17,840,21,0.212653,0.023256,0.310341,0.232124,0.284891,0.504278,0,6,0.023849,0.747537,-2.749051
3,90,4,26.6006,18,890,21,0.494674,0.604651,0.307267,0.416815,0.649964,0.233902,0,56,0.026923,0.098599,0.597203
3,90,4,26.6006,19,940,21,0.221686,0.325581,0.310164,0.201311,0.049688,0.492021,1,32,0.024025,0.314103,2.483023
3,90,4,26.6006,20,990,21,0.348155,0.05814,0.316285,0.313475,0.704719,0.348634,0,9,0.017905,0.201938,-1.430121
