seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
2,98,5,33.1057,4,1198,22,0.671016,0.77907,0.319988,0.68028,0.904726,0.144683,0,72,0.027009,0.164327,-1.749277
2,98,5,33.1057,5,1248,22,0.551997,0.534884,0.31968,0.808025,0.5454,0.200087,0,51,0.027317,0.036582,-2.878133
2,98,5,33.1057,6,1298,22,0.620495,0.569767,0.316396,0.695197,0.900619,0.16603,0,54,0.030602,0.14941,-1.13775
2,98,5,33.1057,7,1348,22,0.570753,0.534884,0.321007,0.674019,0.753102,0.190122,1,51,0.025991,0.170588,-0.674311
2,98,5,33.1057,8,1398,22,0.578595,0.616279,0.3196,0.679303,0.699196,0.186104,0,58,0.027397,0.165304,-2.394969
2,98,5,33.1057,9,1448,22,0.453497,0.453488,0.320023,0.700515,0.33996,0.261666,0,44,0.026974,0.144092,0.623613
2,98,5,33.1057,10,1498,22,0.308306,0.290698,0.321692,0.541719,0.079116,0.388607,0,30,0.025305,0.302888,1.443077
2,98,5,33.1057,11,1548,23,0.403723,0.325581,0.320793,0.775604,0.192914,0.299661,1,33,0.026205,0.069003,1.085571
2,98,5,33.1057,12,1598,23,0.385954,0.27907,0.31713,0.47127,0.476346,0.314523,0,29,0.029867,0.373337,0.195144
2,98,5,33.1057,13,1648,23,0.283659,0.0,0.346998,0.329506,0.45813,0.415594,0,5,0.0,0.515101,0.25237
2,98,5,33.1057,14,1698,23,0.486691,0.453488,0.318085,0.661023,0.514167,0.239044,0,44,0.028912,0.183584,-2.976254
2,98,5,33.1057,15,1748,23,0.653574,0.639535,0.317407,0.707079,0.950275,0.151723,0,60,0.029591,0.137528,-1.293748
2,98,5,33.1057,16,1798,23,0.427475,0.023256,0.334176,0.454294,0.898174,0.280887,0,7,0.012822,0.390314,-1.76986
2,98,5,33.1057,17,1848,23,0.513873,0.244186,0.318445,0.499102,0.993759,0.221984,0,26,0.028553,0.345505,-1.469571
2,98,5,33.1057,18,1898,23,0.624334,0.744186,0.317374,0.541758,0.894019,0.164302,0,69,0.029624,0.302849,-1.117015
2,98,5,33.1057,19,1948,23,0.54763,0.383721,0.317889,0.735454,0.753457,0.202482,1,38,0.029109,0.109153,-0.675427
2,98,5,33.1057,20,1998,23,0.240379,0.05814,0.325953,0.106005,0.47142,0.467595,0,10,0.021045,0.738602,0.210619
2,98,5,33.1057,21,2048,24,0.519084,0.395349,0.322177,0.55417,0.80464,0.218855,0,39,0.02482,0.290437,-2.063707
2,98,5,33.1057,22,2098,24,0.639843,0.604651,0.32052,0.668358,0.965842,0.157506,0,57,0.026478,0.176249,-1.342653
2,98,5,33.1057,23,2148,24,0.597142,0.651163,0.317273,0.75715,0.662983,0.176934,0,61,0.029725,0.087457,-0.391196
2,98,5,33.1057,24,2198,24,0.684966,0.953488,0.322087,0.71639,0.7479,0.139288,0,87,0.02491,0.128217,-2.24196
2,98,5,33.1057,25,2248,24,0.678517,1.267442,0.31832,0.712669,0.415636,0.141757,0,114,0.028677,0.131938,0.385868
2,98,5,33.1057,26,2298,24,0.445024,0.697674,0.31795,0.60618,0.15829,0.267776,1,65,0.029048,0.238427,1.194346
2,98,5,33.1057,27,2348,24,0.333768,0.093023,0.32519,0.777559,0.1393,0.362568,0,13,0.021807,0.067048,2.129251
2,98,5,33.1057,28,2398,24,0.262027,0.081395,0.308013,0.287938,0.370761,0.440818,0,12,0.038984,0.556669,0.526847
2,98,5,33.1057,29,2448,24,0.448078,0.127907,0.322056,0.416311,0.92604,0.265557,0,16,0.024942,0.428296,-1.217613
2,98,5,33.1057,30,2498,24,0.481509,0.255814,0.313737,0.829276,0.527208,0.242443,1,27,0.033261,0.015331,0.035356
2,98,5,33.1057,31,2548,25,0.702545,0.825581,0.318645,0.821089,0.844863,0.132776,1,76,0.028353,0.023518,-1.937341
2,98,5,33.1057,32,2598,25,0.577095,0.94186,0.317255,0.762834,0.28643,0.186865,1,86,0.029743,0.081773,2.591476
2,98,5,33.1057,33,2648,25,0.652039,1.186047,0.316777,0.667193,0.438141,0.152359,0,107,0.030221,0.177414,0.315168
2,98,5,33.1057,34,2698,25,0.571748,0.883721,0.3161,0.760674,0.326496,0.189607,0,81,0.030897,0.083933,2.717344
2,98,5,33.1057,35,2748,25,0.716521,0.965116,0.320656,0.777823,0.802487,0.127816,0,88,0.026341,0.066784,-2.070469
2,98,5,33.1057,36,2798,25,0.529941,0.5,0.317814,0.524316,0.777635,0.212477,0,48,0.029184,0.320291,-2.148544
2,98,5,33.1057,37,2848,25,0.500931,0.44186,0.323801,0.631505,0.606557,0.229949,0,43,0.023197,0.213102,-2.686004
2,98,5,33.1057,38,2898,25,0.526395,1.104651,0.322849,0.664298,0.013782,0.21454,1,100,0.024149,0.180309,1.648331
2,98,5,33.1057,39,2948,25,0.473765,0.244186,0.319328,0.61876,0.712786,0.247611,1,26,0.02767,0.225847,-0.547657
2,98,5,33.1057,40,2998,25,0.585253,0.930233,0.321051,0.706916,0.382815,0.182758,0,85,0.025947,0.137691,0.48898
2,98,5,33.1057,41,3048,26,0.693499,0.988372,0.316571,0.676986,0.792066,0.136088,0,90,0.030426,0.167621,-0.79672
