seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
3,160,5,33.1087,4,7160,34,0.374231,0.372093,0.29554,0.823573,0.005717,0.324729,0,37,0.029719,0.110807,-2.954989
3,160,5,33.1087,5,7210,34,0.245057,0.104651,0.309432,0.354801,0.211345,0.461674,0,14,0.015826,0.579579,-2.27307
3,160,5,33.1087,6,7260,34,0.535463,0.209302,0.301951,0.769238,0.86136,0.209305,1,23,0.023307,0.165142,0.640112
3,160,5,33.1087,7,7310,34,0.624343,0.651163,0.294695,0.888366,0.663146,0.164299,0,61,0.030564,0.046014,1.262821
3,160,5,33.1087,8,7360,34,0.588102,0.755814,0.300324,0.795953,0.500316,0.181346,0,70,0.024935,0.138427,-1.36524
3,160,5,33.1087,9,7410,34,0.802055,1.639535,0.297102,0.748118,0.523465,0.10125,0,146,0.028156,0.186262,1.701642
3,160,5,33.1087,10,7460,34,0.434238,0.325581,0.299819,0.655467,0.456086,0.27576,1,33,0.02544,0.278913,-1.504193
3,160,5,33.1087,11,7510,35,0.492583,0.465116,0.299571,0.762206,0.443439,0.235238,0,45,0.025688,0.172173,-1.543926
3,160,5,33.1087,12,7560,35,0.625111,0.976744,0.301614,0.886655,0.335429,0.163955,0,89,0.023644,0.047725,-1.883249
3,160,5,33.1087,13,7610,35,0.490064,0.534884,0.298067,0.597143,0.530162,0.236858,0,51,0.027192,0.337237,-1.271475
3,160,5,33.1087,14,7660,35,0.663587,1.127907,0.299651,0.738033,0.488758,0.147641,0,102,0.025607,0.196347,1.810678
3,160,5,33.1087,15,7710,35,0.667448,0.697674,0.300589,0.846661,0.824866,0.146096,0,65,0.024669,0.087719,-0.345636
3,160,5,33.1087,16,7760,35,0.554438,0.267442,0.300452,0.878129,0.77173,0.198761,0,28,0.024807,0.056251,-0.512568
3,160,5,33.1087,17,7810,35,0.288365,0.081395,0.296486,0.351936,0.423644,0.4103,1,12,0.028773,0.582444,-1.606113
