seed,cid,n_core,b_gen,pulse_n,t,window,delta,d_n,d_s,d_r,d_phase,p_capture,captured,n_local,s_avg_local,r_local,theta_avg_local
3,230,5,35.0003,4,16680,53,0.367518,0.732558,0.375953,0.180968,0.180595,0.330721,1,68,0.025596,0.075079,2.882392
3,230,5,35.0003,5,16730,53,0.405785,0.22093,0.371026,0.243857,0.787325,0.297983,1,24,0.030522,0.499904,0.976292
3,230,5,35.0003,6,16780,53,0.534527,0.813953,0.376028,0.126098,0.82203,0.209839,0,75,0.025521,0.129949,0.867263
3,230,5,35.0003,7,16830,53,0.461487,0.395349,0.378653,0.139802,0.932145,0.256032,0,39,0.022896,0.116246,0.094981
3,230,5,35.0003,8,16880,53,0.314529,0.674419,0.371813,0.191067,0.020818,0.382075,0,63,0.029736,0.064981,-2.898838
3,230,5,35.0003,9,16930,53,0.434247,0.918605,0.377827,0.043292,0.397264,0.275753,0,84,0.023722,0.212756,2.201706
3,230,5,35.0003,10,16980,53,0.426203,0.534884,0.376031,0.138879,0.655017,0.281862,1,51,0.025518,0.117169,-0.775641
3,230,5,35.0003,11,17030,54,0.340214,0.255814,0.368772,0.004322,0.731947,0.356257,1,27,0.032777,0.251725,-0.533958
3,230,5,35.0003,12,17080,54,0.464738,0.546512,0.3766,0.206831,0.72901,0.253775,0,52,0.024949,0.049216,1.159494
3,230,5,35.0003,13,17130,54,0.430817,0.418605,0.377496,0.194607,0.732562,0.278341,0,41,0.024052,0.061441,1.148337
3,230,5,35.0003,14,17180,54,0.490094,0.581395,0.371411,0.131049,0.876521,0.236839,0,55,0.030138,0.124999,0.696076
3,230,5,35.0003,15,17230,54,0.280125,0.081395,0.385448,0.12445,0.529205,0.419614,0,12,0.0161,0.380497,-1.17089
3,230,5,35.0003,16,17280,54,0.397615,0.616279,0.378402,0.064954,0.530826,0.304689,1,58,0.023147,0.191094,1.78211
3,230,5,35.0003,17,17330,54,0.490699,0.546512,0.374968,0.099069,0.942249,0.236448,0,52,0.026581,0.156979,0.126723
3,230,5,35.0003,18,17380,54,0.315867,0.813953,0.37351,0.049236,0.026767,0.380686,0,75,0.028038,0.206811,-2.917528
3,230,5,35.0003,19,17430,54,0.334572,0.697674,0.378487,0.028288,0.233837,0.361775,0,65,0.023062,0.22776,2.715126
3,230,5,35.0003,20,17480,54,0.362292,0.406977,0.37906,0.03542,0.627712,0.335463,1,40,0.022488,0.291468,-0.861422
3,230,5,35.0003,21,17530,55,0.378302,0.186047,0.369544,0.0864,0.871217,0.321147,1,21,0.032004,0.342447,0.712738
3,230,5,35.0003,22,17580,55,0.169591,0.023256,0.371549,0.185251,0.09831,0.567039,1,7,0.03,0.441299,-2.524589
3,230,5,35.0003,23,17630,55,0.39219,0.453488,0.359977,0.094081,0.661214,0.309225,0,44,0.041572,0.161966,1.372482
3,230,5,35.0003,24,17680,55,0.487518,0.72093,0.37278,0.059025,0.797336,0.238506,0,67,0.028769,0.197022,0.944843
3,230,5,35.0003,25,17730,55,0.24602,0.22093,0.379758,0.17079,0.2126,0.460465,1,24,0.021791,0.426838,-2.165534
3,230,5,35.0003,26,17780,55,0.474004,0.534884,0.379382,0.065297,0.916455,0.24745,0,51,0.022167,0.19075,0.04569
3,230,5,35.0003,27,17830,55,0.225149,0.348837,0.371722,0.029042,0.150995,0.487402,1,35,0.029826,0.28509,2.975384
3,230,5,35.0003,28,17880,55,0.482847,1.139535,0.365685,0.077344,0.348823,0.241561,0,103,0.035864,0.178704,2.353887
3,230,5,35.0003,29,17930,55,0.519154,0.709302,0.378401,0.167989,0.820922,0.218814,0,66,0.023147,0.088059,0.870745
3,230,5,35.0003,30,17980,55,0.2622,0.406977,0.374469,0.021991,0.245362,0.440611,0,40,0.02708,0.278038,2.678919
3,230,5,35.0003,31,18030,56,0.577358,0.802326,0.374697,0.170383,0.962025,0.186732,0,74,0.026852,0.085664,0.188852
3,230,5,35.0003,32,18080,56,0.373811,0.94186,0.372749,0.123864,0.056771,0.3251,1,86,0.028799,0.132184,-3.011789
3,230,5,35.0003,33,18130,56,0.353879,0.709302,0.373282,0.081092,0.251842,0.343239,0,66,0.028267,0.174955,-2.042254
3,230,5,35.0003,34,18180,56,0.275401,0.034884,0.380239,0.114441,0.572039,0.425048,0,8,0.02131,0.370488,1.652633
3,230,5,35.0003,35,18230,56,0.570906,0.872093,0.374067,0.114037,0.923426,0.190043,0,80,0.027482,0.142011,0.54872
3,230,5,35.0003,36,18280,56,0.321214,0.395349,0.372722,0.125323,0.391463,0.375181,1,39,0.028827,0.130725,-1.603621
3,230,5,35.0003,37,18330,56,0.273802,0.302326,0.371523,0.097803,0.323559,0.426903,1,31,0.030026,0.158245,2.433258
3,230,5,35.0003,38,18380,56,0.33391,0.232558,0.368889,0.09552,0.638671,0.362428,0,25,0.03266,0.351567,-0.826993
3,230,5,35.0003,39,18430,56,0.495313,0.430233,0.37551,0.196174,0.979334,0.233496,0,42,0.026039,0.059874,0.243232
